step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.20411,"{""ntp"": 0.9397438764572144, ""mtp"": 1.2517458200454712, ""jepa_pooled"": 0.012623824179172516}",0.00391,0.29249,23.42,1.00e-03,240026
400,1.75644,"{""ntp"": 0.5708680152893066, ""mtp"": 1.1723212003707886, ""jepa_pooled"": 0.013254339806735516}",0.03125,0.45059,33.42,9.94e-04,247916
600,1.55989,"{""ntp"": 0.425295889377594, ""mtp"": 1.114233374595642, ""jepa_pooled"": 0.020360272377729416}",0.05469,0.42292,42.24,9.76e-04,258158
800,1.31180,"{""ntp"": 0.250792920589447, ""mtp"": 1.0363634824752808, ""jepa_pooled"": 0.02463970147073269}",0.14453,0.53755,46.00,9.46e-04,270792
1000,1.15208,"{""ntp"": 0.1661074310541153, ""mtp"": 0.9587300419807434, ""jepa_pooled"": 0.02724028378725052}",0.28125,0.55731,48.65,9.05e-04,274154
1200,1.06625,"{""ntp"": 0.12793079018592834, ""mtp"": 0.9116158485412598, ""jepa_pooled"": 0.0267022717744112}",0.39453,0.60474,56.40,8.55e-04,271505
1400,0.99888,"{""ntp"": 0.11318407207727432, ""mtp"": 0.8595502972602844, ""jepa_pooled"": 0.026143165305256844}",0.41797,0.59289,58.93,7.96e-04,269441
1600,0.92519,"{""ntp"": 0.08726891130208969, ""mtp"": 0.8136850595474243, ""jepa_pooled"": 0.024233942851424217}",0.44141,0.63636,56.32,7.31e-04,267808
1800,0.89953,"{""ntp"": 0.09533897042274475, ""mtp"": 0.7805554866790771, ""jepa_pooled"": 0.02363974042236805}",0.57812,0.75494,66.07,6.60e-04,266878
2000,0.85307,"{""ntp"": 0.07339947670698166, ""mtp"": 0.7566279172897339, ""jepa_pooled"": 0.02304735593497753}",0.58203,0.69960,64.77,5.87e-04,265905
2200,0.81363,"{""ntp"": 0.07063925266265869, ""mtp"": 0.7207211852073669, ""jepa_pooled"": 0.022274121642112732}",0.59375,0.71937,56.45,5.13e-04,269584
2400,0.74343,"{""ntp"": 0.053277768194675446, ""mtp"": 0.6687915921211243, ""jepa_pooled"": 0.021359805017709732}",0.65234,0.74308,60.95,4.40e-04,271513
2600,0.76293,"{""ntp"": 0.06550952047109604, ""mtp"": 0.6763802766799927, ""jepa_pooled"": 0.021036986261606216}",0.69531,0.77866,57.68,3.69e-04,270397
2800,0.69848,"{""ntp"": 0.04877456650137901, ""mtp"": 0.6290308833122253, ""jepa_pooled"": 0.020672010257840157}",0.65234,0.74704,54.82,3.04e-04,269815
3000,0.68368,"{""ntp"": 0.049657776951789856, ""mtp"": 0.6138338446617126, ""jepa_pooled"": 0.020186742767691612}",0.68750,0.77075,52.17,2.45e-04,269361
3200,0.68824,"{""ntp"": 0.04998365417122841, ""mtp"": 0.6187517046928406, ""jepa_pooled"": 0.0195029117166996}",0.70312,0.78656,57.95,1.95e-04,268875
3400,0.63751,"{""ntp"": 0.04458904638886452, ""mtp"": 0.5739032626152039, ""jepa_pooled"": 0.019020644947886467}",0.71875,0.77470,50.72,1.54e-04,268453
3600,0.65967,"{""ntp"": 0.04920089989900589, ""mtp"": 0.5917655229568481, ""jepa_pooled"": 0.018704548478126526}",0.76562,0.82609,54.99,1.24e-04,267882
3800,0.66695,"{""ntp"": 0.04656553268432617, ""mtp"": 0.6021828055381775, ""jepa_pooled"": 0.018205316737294197}",0.75391,0.81028,55.50,1.06e-04,267604
4000,0.63571,"{""ntp"": 0.047796059399843216, ""mtp"": 0.5697724223136902, ""jepa_pooled"": 0.018144359812140465}",0.75391,0.82609,48.42,1.00e-04,267359
