step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.74730,"{""ntp"": 0.7472971677780151}",0.00781,0.38431,20.41,1.00e-03,310780
400,0.18438,"{""ntp"": 0.18437637388706207}",0.24609,0.49804,25.24,9.94e-04,323023
600,0.13997,"{""ntp"": 0.1399703323841095}",0.30469,0.55294,26.60,9.76e-04,328539
800,0.14631,"{""ntp"": 0.14631257951259613}",0.29297,0.52941,26.92,9.46e-04,331493
1000,0.12629,"{""ntp"": 0.12629029154777527}",0.34766,0.51765,27.54,9.05e-04,333005
1200,0.11362,"{""ntp"": 0.1136225238442421}",0.37500,0.53725,27.18,8.55e-04,333757
1400,0.09391,"{""ntp"": 0.09391351044178009}",0.38672,0.51765,26.82,7.96e-04,335096
1600,0.09559,"{""ntp"": 0.09558968991041183}",0.40625,0.57255,26.29,7.31e-04,336289
1800,0.08422,"{""ntp"": 0.08422190696001053}",0.44141,0.59608,25.41,6.60e-04,337291
2000,0.07911,"{""ntp"": 0.07911226898431778}",0.47266,0.58824,25.71,5.87e-04,338113
2200,0.08324,"{""ntp"": 0.08324192464351654}",0.44922,0.56471,25.23,5.13e-04,338667
2400,0.07671,"{""ntp"": 0.07670513540506363}",0.45703,0.60000,24.97,4.40e-04,339218
2600,0.06809,"{""ntp"": 0.06808795034885406}",0.47266,0.58824,24.76,3.69e-04,339595
2800,0.07296,"{""ntp"": 0.07295823842287064}",0.55859,0.65490,25.24,3.04e-04,339979
3000,0.06912,"{""ntp"": 0.06911908835172653}",0.55078,0.66275,23.67,2.45e-04,339923
3200,0.06622,"{""ntp"": 0.06622108817100525}",0.53125,0.67451,23.60,1.95e-04,340250
3400,0.06763,"{""ntp"": 0.06763410568237305}",0.61719,0.70588,23.39,1.54e-04,340478
3600,0.05222,"{""ntp"": 0.05221981182694435}",0.61719,0.72157,23.31,1.24e-04,340589
3800,0.06430,"{""ntp"": 0.06429766118526459}",0.64062,0.72941,22.86,1.06e-04,340786
4000,0.05694,"{""ntp"": 0.05694184824824333}",0.63672,0.72941,22.71,1.00e-04,340851
