step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.01049,"{""ntp"": 0.9848319888114929, ""jepa_pooled"": 0.025660134851932526}",0.00000,0.25882,21.68,1.00e-03,268715
400,0.26602,"{""ntp"": 0.21758976578712463, ""jepa_pooled"": 0.04843229800462723}",0.23438,0.52941,36.29,9.94e-04,278480
600,0.22297,"{""ntp"": 0.14548563957214355, ""jepa_pooled"": 0.07748083025217056}",0.27734,0.52157,42.61,9.76e-04,281957
800,0.23947,"{""ntp"": 0.15045560896396637, ""jepa_pooled"": 0.08901242911815643}",0.31641,0.52941,45.85,9.46e-04,284260
1000,0.20507,"{""ntp"": 0.11754447221755981, ""jepa_pooled"": 0.08752410858869553}",0.32812,0.49804,47.69,9.05e-04,285987
1200,0.18716,"{""ntp"": 0.10781880468130112, ""jepa_pooled"": 0.07933883368968964}",0.41016,0.52941,50.32,8.55e-04,286724
1400,0.16869,"{""ntp"": 0.09455796331167221, ""jepa_pooled"": 0.07412844896316528}",0.46875,0.59216,52.82,7.96e-04,288058
1600,0.15774,"{""ntp"": 0.08695337176322937, ""jepa_pooled"": 0.070785291492939}",0.52344,0.65882,52.98,7.31e-04,288972
1800,0.15454,"{""ntp"": 0.08423081040382385, ""jepa_pooled"": 0.0703110545873642}",0.49219,0.65490,54.21,6.60e-04,289635
2000,0.13358,"{""ntp"": 0.0660543367266655, ""jepa_pooled"": 0.06752646714448929}",0.44141,0.57255,56.51,5.87e-04,290224
2200,0.13484,"{""ntp"": 0.07030746340751648, ""jepa_pooled"": 0.06453297287225723}",0.63281,0.74902,56.36,5.13e-04,290886
2400,0.12983,"{""ntp"": 0.06750109791755676, ""jepa_pooled"": 0.06233112886548042}",0.56641,0.67451,56.70,4.40e-04,291370
2600,0.12274,"{""ntp"": 0.060032036155462265, ""jepa_pooled"": 0.0627092495560646}",0.51562,0.63529,56.58,3.69e-04,291673
2800,0.12638,"{""ntp"": 0.06701865792274475, ""jepa_pooled"": 0.05935874208807945}",0.55078,0.68235,57.81,3.04e-04,291933
3000,0.11572,"{""ntp"": 0.05804799497127533, ""jepa_pooled"": 0.05767502263188362}",0.65234,0.76078,57.42,2.45e-04,292166
3200,0.11422,"{""ntp"": 0.05644199624657631, ""jepa_pooled"": 0.05777650699019432}",0.61328,0.71765,56.06,1.95e-04,292402
3400,0.11081,"{""ntp"": 0.05628884211182594, ""jepa_pooled"": 0.05452091991901398}",0.65234,0.73725,55.34,1.54e-04,292596
3600,0.09573,"{""ntp"": 0.04133332148194313, ""jepa_pooled"": 0.054395582526922226}",0.66016,0.75294,55.84,1.24e-04,292754
3800,0.10423,"{""ntp"": 0.05144505202770233, ""jepa_pooled"": 0.052780672907829285}",0.64062,0.74902,55.78,1.06e-04,292910
4000,0.09914,"{""ntp"": 0.04684202000498772, ""jepa_pooled"": 0.05229708179831505}",0.64844,0.75294,55.64,1.00e-04,293061
