step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.23807,"{""ntp"": 0.939917266368866, ""mtp"": 1.28354012966156, ""jepa_pooled"": 0.014612533152103424}",0.00391,0.33333,24.56,1.00e-03,242306
400,1.50988,"{""ntp"": 0.3739345967769623, ""mtp"": 1.121698021888733, ""jepa_pooled"": 0.014248999767005444}",0.09766,0.46667,34.15,9.94e-04,250584
600,1.15094,"{""ntp"": 0.13330939412117004, ""mtp"": 0.9962873458862305, ""jepa_pooled"": 0.021343668922781944}",0.35156,0.58039,39.94,9.76e-04,254331
800,1.07007,"{""ntp"": 0.11890841275453568, ""mtp"": 0.9215108752250671, ""jepa_pooled"": 0.029645703732967377}",0.37500,0.55686,46.67,9.46e-04,255803
1000,0.98010,"{""ntp"": 0.11196593940258026, ""mtp"": 0.8356146216392517, ""jepa_pooled"": 0.03252026066184044}",0.41016,0.52941,51.37,9.05e-04,257155
1200,0.92421,"{""ntp"": 0.10186278074979782, ""mtp"": 0.7902534008026123, ""jepa_pooled"": 0.03209654614329338}",0.53516,0.66275,53.46,8.55e-04,257770
1400,0.80953,"{""ntp"": 0.06687343120574951, ""mtp"": 0.7129072546958923, ""jepa_pooled"": 0.029749108478426933}",0.54297,0.68235,51.96,7.96e-04,258475
1600,0.77287,"{""ntp"": 0.0716865211725235, ""mtp"": 0.6731379628181458, ""jepa_pooled"": 0.028045134618878365}",0.61719,0.73725,51.98,7.31e-04,258939
1800,0.71856,"{""ntp"": 0.06493830680847168, ""mtp"": 0.6268308162689209, ""jepa_pooled"": 0.026795607060194016}",0.65625,0.75294,47.68,6.60e-04,259121
2000,0.66498,"{""ntp"": 0.05828041210770607, ""mtp"": 0.5809081196784973, ""jepa_pooled"": 0.025791166350245476}",0.62891,0.73333,46.91,5.87e-04,259416
2200,0.64639,"{""ntp"": 0.04669399932026863, ""mtp"": 0.5754407644271851, ""jepa_pooled"": 0.024256352335214615}",0.67188,0.75294,44.20,5.13e-04,259460
2400,0.61373,"{""ntp"": 0.04937081038951874, ""mtp"": 0.5408141016960144, ""jepa_pooled"": 0.023544693365693092}",0.71094,0.77647,42.85,4.40e-04,259699
2600,0.58064,"{""ntp"": 0.038947198539972305, ""mtp"": 0.5189192295074463, ""jepa_pooled"": 0.022777650505304337}",0.67188,0.72157,41.74,3.69e-04,259735
2800,0.58669,"{""ntp"": 0.04550125077366829, ""mtp"": 0.5192139148712158, ""jepa_pooled"": 0.0219776201993227}",0.75781,0.80000,41.00,3.04e-04,259923
3000,0.55108,"{""ntp"": 0.0375068262219429, ""mtp"": 0.49237579107284546, ""jepa_pooled"": 0.02119801938533783}",0.72656,0.77255,40.02,2.45e-04,260077
3200,0.49978,"{""ntp"": 0.03295770660042763, ""mtp"": 0.44598859548568726, ""jepa_pooled"": 0.02083362266421318}",0.76953,0.80000,39.11,1.95e-04,260113
3400,0.54528,"{""ntp"": 0.039006613194942474, ""mtp"": 0.48638612031936646, ""jepa_pooled"": 0.019884563982486725}",0.75781,0.80000,37.32,1.54e-04,260165
3600,0.46936,"{""ntp"": 0.026620347052812576, ""mtp"": 0.4231068789958954, ""jepa_pooled"": 0.0196372102946043}",0.80078,0.83137,34.92,1.24e-04,260139
3800,0.49781,"{""ntp"": 0.03316066786646843, ""mtp"": 0.445758193731308, ""jepa_pooled"": 0.018893947824835777}",0.76953,0.80392,36.44,1.06e-04,260206
4000,0.48839,"{""ntp"": 0.02662898413836956, ""mtp"": 0.4429816007614136, ""jepa_pooled"": 0.018778394907712936}",0.78125,0.82353,33.77,1.00e-04,260299
