step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.01757,"{""ntp"": 0.923639714717865, ""jepa_pertoken"": 0.09392675757408142}",0.00000,0.26482,20.64,1.00e-03,204130
400,0.35449,"{""ntp"": 0.19948340952396393, ""jepa_pertoken"": 0.1550031453371048}",0.24609,0.47826,33.12,9.94e-04,208489
600,0.34268,"{""ntp"": 0.14170001447200775, ""jepa_pertoken"": 0.200982928276062}",0.28516,0.50988,36.18,9.76e-04,210811
800,0.34985,"{""ntp"": 0.13736513257026672, ""jepa_pertoken"": 0.21248093247413635}",0.33203,0.51779,36.94,9.46e-04,211991
1000,0.34251,"{""ntp"": 0.13746428489685059, ""jepa_pertoken"": 0.20504745841026306}",0.32422,0.57312,36.12,9.05e-04,212720
1200,0.30761,"{""ntp"": 0.1122971773147583, ""jepa_pertoken"": 0.19530972838401794}",0.36328,0.55336,36.35,8.55e-04,215495
1400,0.29381,"{""ntp"": 0.10902111977338791, ""jepa_pertoken"": 0.1847868263721466}",0.39062,0.52964,35.53,7.96e-04,221112
1600,0.28205,"{""ntp"": 0.10293559730052948, ""jepa_pertoken"": 0.17911268770694733}",0.42969,0.55336,36.36,7.31e-04,225951
1800,0.26837,"{""ntp"": 0.09284771978855133, ""jepa_pertoken"": 0.17552398145198822}",0.48828,0.59684,36.57,6.60e-04,229889
2000,0.25556,"{""ntp"": 0.08233201503753662, ""jepa_pertoken"": 0.1732294261455536}",0.46875,0.59289,35.98,5.87e-04,233121
2200,0.25398,"{""ntp"": 0.08317254483699799, ""jepa_pertoken"": 0.17080985009670258}",0.50000,0.61265,38.86,5.13e-04,231595
2400,0.24958,"{""ntp"": 0.08012204617261887, ""jepa_pertoken"": 0.16945455968379974}",0.59375,0.71146,38.09,4.40e-04,230142
2600,0.23615,"{""ntp"": 0.0679473802447319, ""jepa_pertoken"": 0.16820397973060608}",0.53906,0.66403,39.05,3.69e-04,229688
2800,0.23869,"{""ntp"": 0.07142005860805511, ""jepa_pertoken"": 0.16727089881896973}",0.56250,0.64822,38.94,3.04e-04,231958
3000,0.23437,"{""ntp"": 0.06795962899923325, ""jepa_pertoken"": 0.16641156375408173}",0.56250,0.64822,39.16,2.45e-04,231982
3200,0.22451,"{""ntp"": 0.05947331339120865, ""jepa_pertoken"": 0.16503192484378815}",0.60156,0.67984,38.50,1.95e-04,230874
3400,0.22426,"{""ntp"": 0.05909166857600212, ""jepa_pertoken"": 0.1651640683412552}",0.59766,0.67589,38.64,1.54e-04,229893
3600,0.22128,"{""ntp"": 0.057359881699085236, ""jepa_pertoken"": 0.16392406821250916}",0.62109,0.67589,37.72,1.24e-04,229039
3800,0.22139,"{""ntp"": 0.05912930518388748, ""jepa_pertoken"": 0.16225622594356537}",0.60547,0.67984,36.79,1.06e-04,228266
4000,0.21367,"{""ntp"": 0.05255294591188431, ""jepa_pertoken"": 0.16111858189105988}",0.62891,0.69960,37.22,1.00e-04,227581
