step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,3.53601,"{""ntp"": 2.0708541870117188, ""mtp"": 1.465156078338623}",0.00000,0.06641,36.75,1.00e-03,109156
800,3.25938,"{""ntp"": 1.9607582092285156, ""mtp"": 1.298621416091919}",0.00000,0.07422,23.41,1.00e-03,111342
1200,1.72106,"{""ntp"": 0.4924774765968323, ""mtp"": 1.2285782098770142}",0.15234,0.17578,21.66,1.00e-03,112938
1600,1.49734,"{""ntp"": 0.3876067101955414, ""mtp"": 1.1097381114959717}",0.16797,0.18359,7.47,1.00e-03,112509
2000,1.30349,"{""ntp"": 0.38623061776161194, ""mtp"": 0.9172584414482117}",0.17188,0.17578,5.55,1.00e-03,112982
2400,1.04439,"{""ntp"": 0.3318815231323242, ""mtp"": 0.7125112414360046}",0.17578,0.17578,2.89,1.00e-03,113479
2800,0.92683,"{""ntp"": 0.31395068764686584, ""mtp"": 0.6128771901130676}",0.17188,0.17188,3.35,1.00e-03,113811
3200,0.90067,"{""ntp"": 0.3022168278694153, ""mtp"": 0.5984570980072021}",0.18359,0.18359,1.94,1.00e-03,114033
3600,0.86537,"{""ntp"": 0.2896789014339447, ""mtp"": 0.5756896138191223}",0.24219,0.24219,2.13,1.00e-03,114240
4000,0.82588,"{""ntp"": 0.2763623893260956, ""mtp"": 0.5495169162750244}",0.20312,0.20312,1.76,1.00e-03,114435
4400,0.78420,"{""ntp"": 0.26212257146835327, ""mtp"": 0.5220780372619629}",0.20312,0.20312,2.26,1.00e-03,114603
4800,0.78703,"{""ntp"": 0.26477184891700745, ""mtp"": 0.5222604274749756}",0.18750,0.18750,1.68,1.00e-03,114200
5200,0.76649,"{""ntp"": 0.2669083774089813, ""mtp"": 0.49958112835884094}",0.21875,0.21875,1.84,1.00e-03,114098
5600,0.76657,"{""ntp"": 0.25999146699905396, ""mtp"": 0.5065832138061523}",0.20703,0.20703,1.53,1.00e-03,114136
6000,0.77685,"{""ntp"": 0.27509209513664246, ""mtp"": 0.5017566680908203}",0.20312,0.20312,1.73,1.00e-03,114011
6400,0.70331,"{""ntp"": 0.25160878896713257, ""mtp"": 0.4517042636871338}",0.21875,0.21875,2.15,1.00e-03,113740
6800,0.70950,"{""ntp"": 0.25248104333877563, ""mtp"": 0.4570176899433136}",0.23828,0.23828,2.10,1.00e-03,113431
7200,0.69936,"{""ntp"": 0.2561184763908386, ""mtp"": 0.44323816895484924}",0.21094,0.21094,2.21,1.00e-03,113558
7600,0.66168,"{""ntp"": 0.24150796234607697, ""mtp"": 0.4201734662055969}",0.20312,0.20312,2.18,1.00e-03,113428
