step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.71714,"{""ntp"": 2.2694993019104004, ""mtp"": 1.4476441144943237}",0.0,0.04296875,9.51,1.00e-03,214458
400,3.28504,"{""ntp"": 2.121241331100464, ""mtp"": 1.1637954711914062}",0.0,0.04296875,19.87,9.94e-04,240580
600,3.06170,"{""ntp"": 1.9959031343460083, ""mtp"": 1.065792202949524}",0.0,0.04296875,27.84,9.76e-04,258009
800,3.01052,"{""ntp"": 1.9756700992584229, ""mtp"": 1.0348527431488037}",0.0,0.046875,16.24,9.46e-04,263590
1000,1.63419,"{""ntp"": 0.6056141257286072, ""mtp"": 1.028578519821167}",0.125,0.18359375,64.46,9.05e-04,267893
1200,1.39048,"{""ntp"": 0.3767687976360321, ""mtp"": 1.0137146711349487}",0.21484375,0.21484375,19.75,8.55e-04,269786
1400,1.27807,"{""ntp"": 0.3237656056880951, ""mtp"": 0.9543057680130005}",0.1875,0.1875,6.37,7.96e-04,263325
1600,1.02130,"{""ntp"": 0.32647672295570374, ""mtp"": 0.6948229670524597}",0.19140625,0.19140625,5.99,7.31e-04,265490
1800,0.95310,"{""ntp"": 0.28907251358032227, ""mtp"": 0.6640270948410034}",0.234375,0.234375,4.66,6.60e-04,263483
2000,0.90710,"{""ntp"": 0.2794620096683502, ""mtp"": 0.6276370882987976}",0.21875,0.21875,4.63,5.87e-04,259302
2200,0.91624,"{""ntp"": 0.2928183972835541, ""mtp"": 0.6234257221221924}",0.234375,0.234375,2.98,5.13e-04,257490
2400,0.90750,"{""ntp"": 0.297107070684433, ""mtp"": 0.6103911995887756}",0.19140625,0.19140625,3.31,4.40e-04,254518
2600,0.84997,"{""ntp"": 0.25720423460006714, ""mtp"": 0.5927700400352478}",0.23046875,0.23046875,3.44,3.69e-04,256351
2800,0.84267,"{""ntp"": 0.2676299214363098, ""mtp"": 0.5750385522842407}",0.25,0.25,3.17,3.04e-04,258447
3000,0.82406,"{""ntp"": 0.2549414038658142, ""mtp"": 0.5691221952438354}",0.2109375,0.2109375,3.18,2.45e-04,256675
3200,0.82100,"{""ntp"": 0.25914400815963745, ""mtp"": 0.5618550181388855}",0.22265625,0.22265625,3.02,1.95e-04,255315
3400,0.79219,"{""ntp"": 0.24401016533374786, ""mtp"": 0.5481764674186707}",0.21484375,0.21484375,2.85,1.54e-04,255541
3600,0.78570,"{""ntp"": 0.24103958904743195, ""mtp"": 0.5446567535400391}",0.20703125,0.20703125,3.02,1.24e-04,254096
3800,0.79880,"{""ntp"": 0.24921618402004242, ""mtp"": 0.5495790839195251}",0.20703125,0.20703125,3.15,1.06e-04,255015
4000,0.79614,"{""ntp"": 0.24812936782836914, ""mtp"": 0.5480143427848816}",0.23828125,0.23828125,3.06,1.00e-04,253277
