step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.61506,"{""ntp"": 1.1056662797927856, ""jepa_pooled"": 1.5093963146209717}",0.00000,0.03953,50.08,1.00e-03,266985
400,1.31939,"{""ntp"": 0.36922094225883484, ""jepa_pooled"": 0.9501652717590332}",0.11719,0.52964,64.56,9.94e-04,278173
600,0.93625,"{""ntp"": 0.16432985663414001, ""jepa_pooled"": 0.771923840045929}",0.32031,0.52569,71.04,9.76e-04,282218
800,0.81426,"{""ntp"": 0.13747034966945648, ""jepa_pooled"": 0.6767865419387817}",0.35938,0.59684,77.90,9.46e-04,284355
1000,0.71890,"{""ntp"": 0.10007254779338837, ""jepa_pooled"": 0.6188229322433472}",0.38672,0.63636,80.69,9.05e-04,284322
1200,0.71593,"{""ntp"": 0.09724517911672592, ""jepa_pooled"": 0.6186802387237549}",0.41797,0.58893,82.32,8.55e-04,284622
1400,0.67103,"{""ntp"": 0.09909805655479431, ""jepa_pooled"": 0.5719311833381653}",0.47266,0.64427,84.14,7.96e-04,285676
1600,0.64581,"{""ntp"": 0.0872529000043869, ""jepa_pooled"": 0.5585585236549377}",0.50781,0.61660,85.78,7.31e-04,286476
1800,0.62237,"{""ntp"": 0.07825581729412079, ""jepa_pooled"": 0.5441138744354248}",0.53906,0.64822,86.53,6.60e-04,287185
2000,0.62198,"{""ntp"": 0.07282223552465439, ""jepa_pooled"": 0.5491565465927124}",0.59766,0.72332,87.33,5.87e-04,287672
2200,0.60176,"{""ntp"": 0.0656750500202179, ""jepa_pooled"": 0.5360835790634155}",0.60938,0.73123,88.85,5.13e-04,288100
2400,0.59736,"{""ntp"": 0.05729937553405762, ""jepa_pooled"": 0.5400557518005371}",0.58203,0.69565,85.44,4.40e-04,288411
2600,0.60232,"{""ntp"": 0.06389276683330536, ""jepa_pooled"": 0.5384229421615601}",0.64844,0.73913,88.21,3.69e-04,288755
2800,0.59925,"{""ntp"": 0.06032222881913185, ""jepa_pooled"": 0.538925051689148}",0.65234,0.75889,86.26,3.04e-04,288856
3000,0.58718,"{""ntp"": 0.05664011090993881, ""jepa_pooled"": 0.5305353403091431}",0.66406,0.74704,85.35,2.45e-04,289068
3200,0.59683,"{""ntp"": 0.054608188569545746, ""jepa_pooled"": 0.5422266125679016}",0.64844,0.73913,83.58,1.95e-04,289308
3400,0.58782,"{""ntp"": 0.047344405204057693, ""jepa_pooled"": 0.540472149848938}",0.62891,0.69960,83.72,1.54e-04,289504
3600,0.59696,"{""ntp"": 0.051370229572057724, ""jepa_pooled"": 0.5455890893936157}",0.66406,0.76285,84.45,1.24e-04,289699
3800,0.60781,"{""ntp"": 0.049170080572366714, ""jepa_pooled"": 0.5586385726928711}",0.62109,0.68775,83.48,1.06e-04,289874
4000,0.62932,"{""ntp"": 0.053381871432065964, ""jepa_pooled"": 0.5759392976760864}",0.66406,0.76285,84.35,1.00e-04,289946
