step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.17743,"{""ntp"": 0.9136579036712646, ""mtp"": 1.2425854206085205, ""jepa_pooled"": 0.021183490753173828}",0.00391,0.32411,24.37,1.00e-03,243331
400,1.77861,"{""ntp"": 0.5942897796630859, ""mtp"": 1.1607719659805298, ""jepa_pooled"": 0.023547029122710228}",0.03906,0.43083,34.71,9.94e-04,252566
600,1.58680,"{""ntp"": 0.4745468199253082, ""mtp"": 1.078464388847351, ""jepa_pooled"": 0.033785801380872726}",0.05859,0.49802,37.82,9.76e-04,255694
800,1.44011,"{""ntp"": 0.389102041721344, ""mtp"": 1.0097219944000244, ""jepa_pooled"": 0.041281744837760925}",0.12109,0.50988,34.76,9.46e-04,256976
1000,1.32857,"{""ntp"": 0.3013152778148651, ""mtp"": 0.9836167097091675, ""jepa_pooled"": 0.0436343178153038}",0.12891,0.55731,52.11,9.05e-04,257977
1200,1.21240,"{""ntp"": 0.21068154275417328, ""mtp"": 0.9567777514457703, ""jepa_pooled"": 0.04494572803378105}",0.20703,0.55731,68.52,8.55e-04,258609
1400,1.09544,"{""ntp"": 0.14780373871326447, ""mtp"": 0.9027280807495117, ""jepa_pooled"": 0.04490566626191139}",0.38281,0.58893,73.43,7.96e-04,259088
1600,1.04346,"{""ntp"": 0.12219459563493729, ""mtp"": 0.8769418597221375, ""jepa_pooled"": 0.04432059824466705}",0.39062,0.56917,71.62,7.31e-04,259292
1800,0.98030,"{""ntp"": 0.10634901374578476, ""mtp"": 0.8301605582237244, ""jepa_pooled"": 0.04379139095544815}",0.52734,0.69565,76.97,6.60e-04,259539
2000,0.93137,"{""ntp"": 0.08256100118160248, ""mtp"": 0.8062887787818909, ""jepa_pooled"": 0.04251910373568535}",0.51953,0.67194,75.47,5.87e-04,259776
2200,0.88424,"{""ntp"": 0.07998961210250854, ""mtp"": 0.7619785666465759, ""jepa_pooled"": 0.04227350652217865}",0.59375,0.70751,68.44,5.13e-04,260071
2400,0.82370,"{""ntp"": 0.06389094889163971, ""mtp"": 0.7180315256118774, ""jepa_pooled"": 0.04177955538034439}",0.61328,0.70751,68.32,4.40e-04,260346
2600,0.82054,"{""ntp"": 0.06877348572015762, ""mtp"": 0.7112970948219299, ""jepa_pooled"": 0.040468208491802216}",0.58594,0.68379,63.96,3.69e-04,260620
2800,0.76882,"{""ntp"": 0.06333845108747482, ""mtp"": 0.6644965410232544, ""jepa_pooled"": 0.040980130434036255}",0.63672,0.71146,61.13,3.04e-04,260813
3000,0.74617,"{""ntp"": 0.06039745733141899, ""mtp"": 0.6461567282676697, ""jepa_pooled"": 0.039612628519535065}",0.67188,0.73123,60.34,2.45e-04,260957
3200,0.72708,"{""ntp"": 0.05409722402691841, ""mtp"": 0.6340906023979187, ""jepa_pooled"": 0.03889097645878792}",0.71484,0.75494,58.03,1.95e-04,260969
3400,0.68029,"{""ntp"": 0.044144243001937866, ""mtp"": 0.59774249792099, ""jepa_pooled"": 0.038405824452638626}",0.67969,0.73518,55.01,1.54e-04,260679
3600,0.70127,"{""ntp"": 0.054645467549562454, ""mtp"": 0.6088064908981323, ""jepa_pooled"": 0.03781956434249878}",0.69531,0.75099,54.23,1.24e-04,260377
3800,0.72205,"{""ntp"": 0.050512004643678665, ""mtp"": 0.6342719197273254, ""jepa_pooled"": 0.0372617170214653}",0.73438,0.79447,52.29,1.06e-04,260223
4000,0.70207,"{""ntp"": 0.05977384373545647, ""mtp"": 0.6050136089324951, ""jepa_pooled"": 0.037285398691892624}",0.73828,0.82213,51.88,1.00e-04,260059
