step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,7.06216,"{""ntp"": 2.308504819869995, ""backchain"": 4.753658294677734, ""bc_g"": 2.5987167358398438, ""bc_m"": 3.6309947967529297, ""bc_a"": 3.2776055335998535}",0.00000,0.02734,32.26,1.00e-03,131082
400,6.00988,"{""ntp"": 2.061022996902466, ""backchain"": 3.948855400085449, ""bc_g"": 2.4106693267822266, ""bc_m"": 3.1997556686401367, ""bc_a"": 2.287285566329956}",0.00000,0.05859,7.08,9.94e-04,134275
600,5.66153,"{""ntp"": 1.9891083240509033, ""backchain"": 3.6724252700805664, ""bc_g"": 2.3242785930633545, ""bc_m"": 3.0670406818389893, ""bc_a"": 1.95353102684021}",0.00000,0.02344,3.69,9.76e-04,134990
800,2.63705,"{""ntp"": 0.4177015423774719, ""backchain"": 2.219353199005127, ""bc_g"": 0.08642985671758652, ""bc_m"": 3.0101559162139893, ""bc_a"": 1.3421205282211304}",0.16016,0.16797,15.29,9.46e-04,135617
1000,2.33771,"{""ntp"": 0.38522014021873474, ""backchain"": 1.952486515045166, ""bc_g"": 0.036177221685647964, ""bc_m"": 2.879788398742676, ""bc_a"": 0.9890073537826538}",0.18359,0.18359,7.09,9.05e-04,135380
1200,2.16649,"{""ntp"": 0.35945913195610046, ""backchain"": 1.8070331811904907, ""bc_g"": 0.01379203051328659, ""bc_m"": 2.7630152702331543, ""bc_a"": 0.8372591137886047}",0.20703,0.20703,5.40,8.55e-04,135745
1400,2.07192,"{""ntp"": 0.32900410890579224, ""backchain"": 1.7429172992706299, ""bc_g"": 0.004022582899779081, ""bc_m"": 2.6963791847229004, ""bc_a"": 0.7854326963424683}",0.24219,0.24219,3.85,7.96e-04,135322
1600,2.04180,"{""ntp"": 0.3244112432003021, ""backchain"": 1.7173879146575928, ""bc_g"": 0.003988818731158972, ""bc_m"": 2.626347064971924, ""bc_a"": 0.8044400811195374}",0.18750,0.18750,4.06,7.31e-04,136363
1800,2.01250,"{""ntp"": 0.3055531084537506, ""backchain"": 1.7069439888000488, ""bc_g"": 0.00319901411421597, ""bc_m"": 2.591912269592285, ""bc_a"": 0.8187766671180725}",0.15625,0.15625,3.01,6.60e-04,135828
2000,1.90882,"{""ntp"": 0.29408565163612366, ""backchain"": 1.6147295236587524, ""bc_g"": 0.001367927179671824, ""bc_m"": 2.4356319904327393, ""bc_a"": 0.7924590110778809}",0.19141,0.19141,2.67,5.87e-04,137281
2200,1.84444,"{""ntp"": 0.27249252796173096, ""backchain"": 1.5719457864761353, ""bc_g"": 0.002004774287343025, ""bc_m"": 2.3299784660339355, ""bc_a"": 0.8119081854820251}",0.19141,0.19141,2.32,5.13e-04,137134
2400,1.72166,"{""ntp"": 0.2675512433052063, ""backchain"": 1.4541079998016357, ""bc_g"": 0.0011001859093084931, ""bc_m"": 2.068380117416382, ""bc_a"": 0.8387354612350464}",0.21094,0.21094,2.18,4.40e-04,137021
2600,1.69336,"{""ntp"": 0.2519250810146332, ""backchain"": 1.4414334297180176, ""bc_g"": 0.0011913825292140245, ""bc_m"": 1.9982359409332275, ""bc_a"": 0.8834396600723267}",0.18359,0.18359,2.13,3.69e-04,137160
2800,1.58609,"{""ntp"": 0.24987508356571198, ""backchain"": 1.3362141847610474, ""bc_g"": 0.001727939466945827, ""bc_m"": 1.7397218942642212, ""bc_a"": 0.9309784770011902}",0.17578,0.17578,2.18,3.04e-04,137150
3000,1.55025,"{""ntp"": 0.24645669758319855, ""backchain"": 1.3037923574447632, ""bc_g"": 0.0012043960159644485, ""bc_m"": 1.6661094427108765, ""bc_a"": 0.9402709603309631}",0.21875,0.21875,2.02,2.45e-04,136960
3200,1.55303,"{""ntp"": 0.24859754741191864, ""backchain"": 1.3044297695159912, ""bc_g"": 0.000885488057974726, ""bc_m"": 1.6586145162582397, ""bc_a"": 0.9493594169616699}",0.19922,0.19922,2.21,1.95e-04,136890
3400,1.54046,"{""ntp"": 0.23840941488742828, ""backchain"": 1.3020520210266113, ""bc_g"": 0.000791412137914449, ""bc_m"": 1.635596513748169, ""bc_a"": 0.9677162170410156}",0.18750,0.18750,2.02,1.54e-04,136918
3600,1.48524,"{""ntp"": 0.23696760833263397, ""backchain"": 1.2482726573944092, ""bc_g"": 0.0008268923847936094, ""bc_m"": 1.5139577388763428, ""bc_a"": 0.9817608594894409}",0.22656,0.22656,2.08,1.24e-04,136678
3800,1.46875,"{""ntp"": 0.2392427623271942, ""backchain"": 1.2295029163360596, ""bc_g"": 0.0006818166002631187, ""bc_m"": 1.476596713066101, ""bc_a"": 0.9817274212837219}",0.20312,0.20312,2.35,1.06e-04,136686
4000,1.45983,"{""ntp"": 0.24304254353046417, ""backchain"": 1.2167842388153076, ""bc_g"": 0.0009221395594067872, ""bc_m"": 1.4459720849990845, ""bc_a"": 0.9866743087768555}",0.20312,0.20312,2.33,1.00e-04,136789
