step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.94301,"{""ntp"": 0.9049959182739258, ""jepa_pooled"": 0.03800952434539795}",0.00000,0.28063,23.07,1.00e-03,272841
400,0.25088,"{""ntp"": 0.20989330112934113, ""jepa_pooled"": 0.040986839681863785}",0.28516,0.54941,34.83,9.94e-04,282279
600,0.20938,"{""ntp"": 0.15806594491004944, ""jepa_pooled"": 0.05131351202726364}",0.27734,0.50593,38.11,9.76e-04,285394
800,0.19794,"{""ntp"": 0.13477295637130737, ""jepa_pooled"": 0.06316372752189636}",0.29297,0.54150,40.75,9.46e-04,287109
1000,0.18981,"{""ntp"": 0.12172981351613998, ""jepa_pooled"": 0.0680822804570198}",0.37891,0.58103,43.37,9.05e-04,288127
1200,0.16926,"{""ntp"": 0.10013525933027267, ""jepa_pooled"": 0.06912053376436234}",0.38672,0.57708,44.29,8.55e-04,288736
1400,0.18198,"{""ntp"": 0.11302582919597626, ""jepa_pooled"": 0.06894929707050323}",0.42188,0.57708,45.75,7.96e-04,289272
1600,0.16636,"{""ntp"": 0.09844180196523666, ""jepa_pooled"": 0.0679183080792427}",0.47266,0.59684,47.05,7.31e-04,290472
1800,0.15968,"{""ntp"": 0.09225080162286758, ""jepa_pooled"": 0.06742805987596512}",0.49609,0.62055,48.85,6.60e-04,290619
2000,0.14636,"{""ntp"": 0.08015448600053787, ""jepa_pooled"": 0.06620553135871887}",0.53125,0.64032,49.22,5.87e-04,290813
2200,0.14027,"{""ntp"": 0.07497885823249817, ""jepa_pooled"": 0.06529422849416733}",0.49219,0.60079,50.00,5.13e-04,290992
2400,0.13679,"{""ntp"": 0.07306572794914246, ""jepa_pooled"": 0.06371959298849106}",0.59766,0.69170,50.61,4.40e-04,291130
2600,0.12791,"{""ntp"": 0.06433235108852386, ""jepa_pooled"": 0.06357835978269577}",0.57422,0.68775,50.82,3.69e-04,291226
2800,0.12608,"{""ntp"": 0.06409970670938492, ""jepa_pooled"": 0.061979059129953384}",0.63281,0.71146,50.32,3.04e-04,291319
3000,0.12221,"{""ntp"": 0.06059330701828003, ""jepa_pooled"": 0.06161196529865265}",0.60156,0.69170,51.36,2.45e-04,291444
3200,0.11992,"{""ntp"": 0.0591101348400116, ""jepa_pooled"": 0.06080910935997963}",0.63281,0.68775,50.68,1.95e-04,291554
3400,0.11711,"{""ntp"": 0.05721890181303024, ""jepa_pooled"": 0.05989028140902519}",0.60938,0.68379,50.98,1.54e-04,291630
3600,0.10885,"{""ntp"": 0.049718018621206284, ""jepa_pooled"": 0.05913443863391876}",0.65625,0.70751,50.54,1.24e-04,291690
3800,0.11249,"{""ntp"": 0.054274700582027435, ""jepa_pooled"": 0.05821960046887398}",0.65234,0.70356,50.26,1.06e-04,291737
4000,0.10791,"{""ntp"": 0.050569601356983185, ""jepa_pooled"": 0.057339660823345184}",0.64453,0.71146,50.26,1.00e-04,291786
