step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.86906,"{""ntp"": 0.782907247543335, ""jepa_pooled"": 0.08615413308143616}",0.01172,0.28458,19.80,1.00e-03,178087
400,0.27051,"{""ntp"": 0.19329094886779785, ""jepa_pooled"": 0.07721737027168274}",0.28516,0.52174,27.52,9.94e-04,182685
600,0.22329,"{""ntp"": 0.14500753581523895, ""jepa_pooled"": 0.07827994972467422}",0.32422,0.54545,28.68,9.76e-04,188279
800,0.19974,"{""ntp"": 0.12902170419692993, ""jepa_pooled"": 0.07072102278470993}",0.40234,0.55731,29.44,9.46e-04,192654
1000,0.20212,"{""ntp"": 0.13071861863136292, ""jepa_pooled"": 0.07140352576971054}",0.42969,0.60474,30.60,9.05e-04,195492
1200,0.17101,"{""ntp"": 0.10168860107660294, ""jepa_pooled"": 0.06932096928358078}",0.44141,0.60870,29.47,8.55e-04,197354
1400,0.16366,"{""ntp"": 0.09716284275054932, ""jepa_pooled"": 0.06649927794933319}",0.43359,0.57312,30.65,7.96e-04,196894
1600,0.16324,"{""ntp"": 0.09606676548719406, ""jepa_pooled"": 0.06716993451118469}",0.46484,0.59684,27.78,7.31e-04,197692
1800,0.14790,"{""ntp"": 0.08440402150154114, ""jepa_pooled"": 0.06349816918373108}",0.48828,0.60870,29.30,6.60e-04,198824
2000,0.14789,"{""ntp"": 0.08079586178064346, ""jepa_pooled"": 0.0670926570892334}",0.46484,0.59684,28.85,5.87e-04,199667
2200,0.13842,"{""ntp"": 0.07566948235034943, ""jepa_pooled"": 0.0627489909529686}",0.51953,0.63241,29.49,5.13e-04,200305
2400,0.14632,"{""ntp"": 0.08364995568990707, ""jepa_pooled"": 0.06266973167657852}",0.55469,0.66008,29.30,4.40e-04,200889
2600,0.13731,"{""ntp"": 0.07635430991649628, ""jepa_pooled"": 0.060955408960580826}",0.59766,0.69170,28.46,3.69e-04,201331
2800,0.12751,"{""ntp"": 0.06788288056850433, ""jepa_pooled"": 0.05962728336453438}",0.56641,0.67194,28.29,3.04e-04,201794
3000,0.12446,"{""ntp"": 0.06698252260684967, ""jepa_pooled"": 0.05747298151254654}",0.58984,0.67589,28.29,2.45e-04,202145
3200,0.11439,"{""ntp"": 0.0594535730779171, ""jepa_pooled"": 0.05493158847093582}",0.63672,0.70356,28.77,1.95e-04,202501
3400,0.11778,"{""ntp"": 0.06184939667582512, ""jepa_pooled"": 0.05593516677618027}",0.62891,0.71146,27.97,1.54e-04,201821
3600,0.10694,"{""ntp"": 0.05143269896507263, ""jepa_pooled"": 0.05551207438111305}",0.65234,0.70356,27.91,1.24e-04,201234
3800,0.11160,"{""ntp"": 0.05836550518870354, ""jepa_pooled"": 0.05323735252022743}",0.61328,0.69170,27.55,1.06e-04,200676
4000,0.11628,"{""ntp"": 0.06033927947282791, ""jepa_pooled"": 0.05593805015087128}",0.60156,0.67984,27.53,1.00e-04,200173
