step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.98250,"{""ntp"": 0.9447123408317566, ""jepa_pooled"": 0.03778662905097008}",0.00781,0.32157,20.98,1.00e-03,269365
400,0.35397,"{""ntp"": 0.30647656321525574, ""jepa_pooled"": 0.04749361425638199}",0.09766,0.44314,31.74,9.94e-04,279771
600,0.21702,"{""ntp"": 0.1563560664653778, ""jepa_pooled"": 0.06066779047250748}",0.30469,0.53333,34.63,9.76e-04,283528
800,0.21642,"{""ntp"": 0.14366264641284943, ""jepa_pooled"": 0.0727619007229805}",0.31641,0.54510,36.99,9.46e-04,285693
1000,0.19834,"{""ntp"": 0.12455840408802032, ""jepa_pooled"": 0.07378411293029785}",0.36719,0.52549,37.79,9.05e-04,286989
1200,0.18497,"{""ntp"": 0.11712010204792023, ""jepa_pooled"": 0.06784907728433609}",0.37109,0.54902,37.60,8.55e-04,287855
1400,0.16094,"{""ntp"": 0.09460292756557465, ""jepa_pooled"": 0.06634068489074707}",0.39062,0.54118,37.86,7.96e-04,288439
1600,0.16075,"{""ntp"": 0.09709984809160233, ""jepa_pooled"": 0.06365089118480682}",0.40234,0.54902,37.56,7.31e-04,288876
1800,0.16012,"{""ntp"": 0.09417469799518585, ""jepa_pooled"": 0.06594885885715485}",0.44531,0.61176,38.02,6.60e-04,289285
2000,0.15030,"{""ntp"": 0.08551444858312607, ""jepa_pooled"": 0.06478996574878693}",0.42578,0.59608,36.94,5.87e-04,289565
2200,0.15475,"{""ntp"": 0.0900084599852562, ""jepa_pooled"": 0.06474024057388306}",0.56641,0.69412,36.84,5.13e-04,289816
2400,0.13558,"{""ntp"": 0.07002506405115128, ""jepa_pooled"": 0.06555162370204926}",0.53906,0.65098,37.28,4.40e-04,290005
2600,0.12880,"{""ntp"": 0.06430601328611374, ""jepa_pooled"": 0.0644979476928711}",0.55469,0.67059,37.02,3.69e-04,290165
2800,0.13458,"{""ntp"": 0.07038088887929916, ""jepa_pooled"": 0.06420345604419708}",0.57812,0.67451,37.30,3.04e-04,290241
3000,0.12889,"{""ntp"": 0.06407172232866287, ""jepa_pooled"": 0.06481841951608658}",0.64062,0.73333,36.91,2.45e-04,290258
3200,0.12951,"{""ntp"": 0.06347120553255081, ""jepa_pooled"": 0.06604044884443283}",0.53125,0.64706,36.64,1.95e-04,290276
3400,0.11954,"{""ntp"": 0.055453550070524216, ""jepa_pooled"": 0.06408648192882538}",0.64844,0.73333,35.43,1.54e-04,290216
3600,0.11364,"{""ntp"": 0.04917481169104576, ""jepa_pooled"": 0.06446518003940582}",0.62109,0.74118,35.50,1.24e-04,290021
3800,0.12349,"{""ntp"": 0.05959520861506462, ""jepa_pooled"": 0.06389061361551285}",0.64062,0.74902,35.51,1.06e-04,290095
4000,0.11536,"{""ntp"": 0.05125695466995239, ""jepa_pooled"": 0.06410454958677292}",0.64844,0.73725,34.89,1.00e-04,290297
