step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.97478,"{""ntp"": 0.9413111209869385, ""jepa_pooled"": 0.03347134217619896}",0.00000,0.28063,24.29,1.00e-03,265186
400,0.43191,"{""ntp"": 0.38836321234703064, ""jepa_pooled"": 0.043547432869672775}",0.10547,0.47036,35.28,9.94e-04,276155
600,0.24646,"{""ntp"": 0.18157386779785156, ""jepa_pooled"": 0.06488911807537079}",0.24609,0.54941,44.96,9.76e-04,280960
800,0.23571,"{""ntp"": 0.15984901785850525, ""jepa_pooled"": 0.07586096972227097}",0.34375,0.59684,49.52,9.46e-04,283074
1000,0.19930,"{""ntp"": 0.11505164951086044, ""jepa_pooled"": 0.0842478796839714}",0.40625,0.56917,52.72,9.05e-04,284642
1200,0.18668,"{""ntp"": 0.09945084154605865, ""jepa_pooled"": 0.08722683787345886}",0.46484,0.59684,55.11,8.55e-04,285611
1400,0.19346,"{""ntp"": 0.10419467091560364, ""jepa_pooled"": 0.08926894515752792}",0.43750,0.58893,56.93,7.96e-04,286050
1600,0.18322,"{""ntp"": 0.09338196367025375, ""jepa_pooled"": 0.08983872830867767}",0.43750,0.66008,59.03,7.31e-04,286652
1800,0.16649,"{""ntp"": 0.07602247595787048, ""jepa_pooled"": 0.09046642482280731}",0.45703,0.62451,61.05,6.60e-04,287066
2000,0.16077,"{""ntp"": 0.07245644927024841, ""jepa_pooled"": 0.08831118047237396}",0.56250,0.68775,61.59,5.87e-04,287221
2200,0.15674,"{""ntp"": 0.07001146674156189, ""jepa_pooled"": 0.08673125505447388}",0.64062,0.77866,60.90,5.13e-04,287519
2400,0.14816,"{""ntp"": 0.06485433876514435, ""jepa_pooled"": 0.08330221474170685}",0.56641,0.69565,61.73,4.40e-04,287623
2600,0.14501,"{""ntp"": 0.06411358714103699, ""jepa_pooled"": 0.08089876919984818}",0.60938,0.73518,62.91,3.69e-04,287865
2800,0.14016,"{""ntp"": 0.06149059534072876, ""jepa_pooled"": 0.07867327332496643}",0.65234,0.75494,62.45,3.04e-04,288039
3000,0.13152,"{""ntp"": 0.05539447069168091, ""jepa_pooled"": 0.07612603902816772}",0.68750,0.76680,60.83,2.45e-04,288052
3200,0.12429,"{""ntp"": 0.05141771584749222, ""jepa_pooled"": 0.07287103682756424}",0.64844,0.73913,61.66,1.95e-04,288194
3400,0.12204,"{""ntp"": 0.0508841797709465, ""jepa_pooled"": 0.0711585134267807}",0.65625,0.71937,61.57,1.54e-04,288361
3600,0.12551,"{""ntp"": 0.056469857692718506, ""jepa_pooled"": 0.06903797388076782}",0.66016,0.75099,60.96,1.24e-04,288424
3800,0.11613,"{""ntp"": 0.048002809286117554, ""jepa_pooled"": 0.06812489032745361}",0.66016,0.72332,61.59,1.06e-04,288565
4000,0.11478,"{""ntp"": 0.049341343343257904, ""jepa_pooled"": 0.06544356793165207}",0.67969,0.74704,59.90,1.00e-04,288621
