step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,5.50754,"{""ntp"": 2.3269386291503906, ""backchain"": 3.180602788925171, ""bc_g"": 2.6646597385406494, ""bc_m"": 3.6965458393096924}",0.00000,0.04688,12.04,1.00e-03,131795
400,4.87527,"{""ntp"": 2.0540659427642822, ""backchain"": 2.821204900741577, ""bc_g"": 2.392108678817749, ""bc_m"": 3.2503011226654053}",0.00000,0.03906,6.28,9.94e-04,132694
600,4.69796,"{""ntp"": 2.007049322128296, ""backchain"": 2.6909098625183105, ""bc_g"": 2.3371293544769287, ""bc_m"": 3.0446906089782715}",0.00000,0.04688,3.28,9.76e-04,133373
800,4.49056,"{""ntp"": 1.914936900138855, ""backchain"": 2.5756261348724365, ""bc_g"": 2.242380380630493, ""bc_m"": 2.90887188911438}",0.00000,0.04297,2.40,9.46e-04,133719
1000,4.44611,"{""ntp"": 1.9047253131866455, ""backchain"": 2.541382312774658, ""bc_g"": 2.21746826171875, ""bc_m"": 2.8652966022491455}",0.00000,0.06250,2.02,9.05e-04,133950
1200,4.35095,"{""ntp"": 1.8608099222183228, ""backchain"": 2.490138053894043, ""bc_g"": 2.173574686050415, ""bc_m"": 2.806701183319092}",0.00000,0.03906,1.80,8.55e-04,137161
1400,4.29089,"{""ntp"": 1.831896424293518, ""backchain"": 2.4589908123016357, ""bc_g"": 2.149956703186035, ""bc_m"": 2.7680249214172363}",0.00000,0.04688,1.42,7.96e-04,139780
1600,4.24791,"{""ntp"": 1.830159068107605, ""backchain"": 2.417753219604492, ""bc_g"": 2.122544288635254, ""bc_m"": 2.7129623889923096}",0.00000,0.08594,1.34,7.31e-04,140950
1800,4.23095,"{""ntp"": 1.819100022315979, ""backchain"": 2.4118502140045166, ""bc_g"": 2.1366560459136963, ""bc_m"": 2.687044382095337}",0.00000,0.05078,1.31,6.60e-04,144881
2000,4.18597,"{""ntp"": 1.8072874546051025, ""backchain"": 2.378683090209961, ""bc_g"": 2.106625556945801, ""bc_m"": 2.650740623474121}",0.00000,0.04688,1.30,5.87e-04,149478
2200,4.11175,"{""ntp"": 1.7697983980178833, ""backchain"": 2.3419480323791504, ""bc_g"": 2.066091537475586, ""bc_m"": 2.617804527282715}",0.00000,0.05078,1.24,5.13e-04,152276
2400,4.14845,"{""ntp"": 1.7934818267822266, ""backchain"": 2.3549716472625732, ""bc_g"": 2.086057662963867, ""bc_m"": 2.6238856315612793}",0.00000,0.04688,1.23,4.40e-04,151527
2600,4.07008,"{""ntp"": 1.7526518106460571, ""backchain"": 2.317427635192871, ""bc_g"": 2.052999973297119, ""bc_m"": 2.581855297088623}",0.00000,0.05469,1.21,3.69e-04,150735
2800,4.03011,"{""ntp"": 1.745057225227356, ""backchain"": 2.2850501537323, ""bc_g"": 2.0330634117126465, ""bc_m"": 2.537036895751953}",0.00000,0.04297,1.20,3.04e-04,149908
3000,4.02668,"{""ntp"": 1.7467912435531616, ""backchain"": 2.279888153076172, ""bc_g"": 2.0459725856781006, ""bc_m"": 2.5138039588928223}",0.00000,0.05859,1.19,2.45e-04,149129
3200,3.98228,"{""ntp"": 1.7302148342132568, ""backchain"": 2.2520647048950195, ""bc_g"": 2.0067341327667236, ""bc_m"": 2.4973952770233154}",0.00000,0.06250,1.17,1.95e-04,150407
3400,3.94137,"{""ntp"": 1.714529275894165, ""backchain"": 2.2268409729003906, ""bc_g"": 1.998634934425354, ""bc_m"": 2.455047130584717}",0.00000,0.04688,1.16,1.54e-04,150052
3600,3.95181,"{""ntp"": 1.7172253131866455, ""backchain"": 2.234586715698242, ""bc_g"": 2.009744882583618, ""bc_m"": 2.459428548812866}",0.00000,0.04297,1.16,1.24e-04,151994
3800,3.95097,"{""ntp"": 1.7244216203689575, ""backchain"": 2.2265443801879883, ""bc_g"": 2.007050037384033, ""bc_m"": 2.4460387229919434}",0.00000,0.06250,1.17,1.06e-04,154139
4000,3.95534,"{""ntp"": 1.718754768371582, ""backchain"": 2.236588954925537, ""bc_g"": 2.011385679244995, ""bc_m"": 2.4617919921875}",0.00000,0.04688,1.16,1.00e-04,156164
