step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.46138,"{""ntp"": 1.1542855501174927, ""mtp"": 1.2700364589691162, ""jepa_pooled"": 0.03706002235412598}",0.00000,0.03953,21.18,1.00e-03,243511
400,1.78911,"{""ntp"": 0.57890385389328, ""mtp"": 1.173887848854065, ""jepa_pooled"": 0.03631426766514778}",0.02344,0.39130,37.78,9.94e-04,249881
600,1.63471,"{""ntp"": 0.49047860503196716, ""mtp"": 1.1056957244873047, ""jepa_pooled"": 0.03853835165500641}",0.04688,0.41502,40.69,9.76e-04,252794
800,1.49889,"{""ntp"": 0.41880732774734497, ""mtp"": 1.0462082624435425, ""jepa_pooled"": 0.03387635573744774}",0.09375,0.47431,40.18,9.46e-04,253786
1000,1.41341,"{""ntp"": 0.3837154507637024, ""mtp"": 1.001133680343628, ""jepa_pooled"": 0.028558524325489998}",0.07422,0.47431,39.07,9.05e-04,254672
1200,1.37437,"{""ntp"": 0.3539361357688904, ""mtp"": 0.9942504167556763, ""jepa_pooled"": 0.02617953158915043}",0.11719,0.53755,34.30,8.55e-04,255289
1400,1.29142,"{""ntp"": 0.31715935468673706, ""mtp"": 0.9474257230758667, ""jepa_pooled"": 0.026834243908524513}",0.15234,0.51779,33.34,7.96e-04,255551
1600,1.24370,"{""ntp"": 0.2852335572242737, ""mtp"": 0.93153315782547, ""jepa_pooled"": 0.026929304003715515}",0.15234,0.54545,35.47,7.31e-04,255897
1800,1.10842,"{""ntp"": 0.18757301568984985, ""mtp"": 0.891158938407898, ""jepa_pooled"": 0.029684610664844513}",0.29297,0.62055,39.53,6.60e-04,255998
2000,1.00964,"{""ntp"": 0.11577307432889938, ""mtp"": 0.8634799718856812, ""jepa_pooled"": 0.030390813946723938}",0.42188,0.61660,39.98,5.87e-04,256798
2200,0.94070,"{""ntp"": 0.09401337057352066, ""mtp"": 0.8153614401817322, ""jepa_pooled"": 0.03132250905036926}",0.56641,0.71146,37.04,5.13e-04,259814
2400,0.85219,"{""ntp"": 0.06890133768320084, ""mtp"": 0.7525540590286255, ""jepa_pooled"": 0.030739009380340576}",0.58203,0.67984,40.61,4.40e-04,259538
2600,0.84743,"{""ntp"": 0.07922875136137009, ""mtp"": 0.736880362033844, ""jepa_pooled"": 0.031317923218011856}",0.61719,0.72332,35.68,3.69e-04,259425
2800,0.77640,"{""ntp"": 0.06613641232252121, ""mtp"": 0.6783446073532104, ""jepa_pooled"": 0.03191782906651497}",0.60156,0.67589,37.30,3.04e-04,259172
3000,0.75464,"{""ntp"": 0.05760931223630905, ""mtp"": 0.6654343605041504, ""jepa_pooled"": 0.03159935399889946}",0.62109,0.71542,34.78,2.45e-04,259143
3200,0.76111,"{""ntp"": 0.06376063078641891, ""mtp"": 0.6662576198577881, ""jepa_pooled"": 0.03109106793999672}",0.65625,0.72727,39.14,1.95e-04,258998
3400,0.70019,"{""ntp"": 0.04656295105814934, ""mtp"": 0.6229621171951294, ""jepa_pooled"": 0.03066221997141838}",0.69922,0.75889,33.01,1.54e-04,258933
3600,0.71340,"{""ntp"": 0.05651979520916939, ""mtp"": 0.625917375087738, ""jepa_pooled"": 0.030958516523241997}",0.67188,0.74308,31.98,1.24e-04,258879
3800,0.71377,"{""ntp"": 0.04858485609292984, ""mtp"": 0.6348879933357239, ""jepa_pooled"": 0.030299073085188866}",0.68750,0.73913,36.08,1.06e-04,258770
4000,0.68962,"{""ntp"": 0.04805583506822586, ""mtp"": 0.6108129024505615, ""jepa_pooled"": 0.03075273334980011}",0.73047,0.78261,28.55,1.00e-04,258723
