step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.42244,"{""ntp"": 1.422444462776184}",0.00391,0.26877,18.05,1.00e-03,300111
400,0.99178,"{""ntp"": 0.9917821288108826}",0.08594,0.45059,24.38,9.94e-04,312199
600,0.77792,"{""ntp"": 0.7779190540313721}",0.30469,0.49802,22.18,9.76e-04,321885
800,0.69396,"{""ntp"": 0.6939610242843628}",0.33203,0.48617,23.65,9.46e-04,327213
1000,0.68017,"{""ntp"": 0.6801687479019165}",0.37891,0.54150,22.15,9.05e-04,327333
1200,0.61617,"{""ntp"": 0.6161672472953796}",0.34766,0.50593,21.79,8.55e-04,333683
1400,0.65884,"{""ntp"": 0.6588354110717773}",0.40625,0.55731,22.82,7.96e-04,335712
1600,0.61396,"{""ntp"": 0.6139585971832275}",0.41797,0.52569,19.37,7.31e-04,337894
1800,0.60584,"{""ntp"": 0.6058353185653687}",0.39453,0.51383,21.56,6.60e-04,339261
2000,0.54568,"{""ntp"": 0.5456848740577698}",0.44531,0.57312,19.42,5.87e-04,339129
2200,0.53956,"{""ntp"": 0.5395615100860596}",0.43359,0.54150,21.08,5.13e-04,338584
2400,0.51680,"{""ntp"": 0.5168003439903259}",0.42188,0.57708,22.24,4.40e-04,339725
2600,0.52611,"{""ntp"": 0.52610844373703}",0.41406,0.52964,19.55,3.69e-04,339539
2800,0.51466,"{""ntp"": 0.5146645307540894}",0.42188,0.53360,18.66,3.04e-04,338603
3000,0.49069,"{""ntp"": 0.4906918406486511}",0.43359,0.57708,17.67,2.45e-04,338550
3200,0.46419,"{""ntp"": 0.464193731546402}",0.45312,0.58893,18.03,1.95e-04,341226
3400,0.45243,"{""ntp"": 0.4524343013763428}",0.45312,0.57312,17.06,1.54e-04,340637
3600,0.48224,"{""ntp"": 0.4822362959384918}",0.48047,0.59684,17.63,1.24e-04,340083
3800,0.46772,"{""ntp"": 0.46771976351737976}",0.45312,0.59684,16.78,1.06e-04,339529
4000,0.47730,"{""ntp"": 0.477301687002182}",0.49219,0.60474,17.97,1.00e-04,339104
