step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.75898,"{""ntp"": 0.7379066944122314, ""jepa_pooled"": 0.021074850112199783}",0.00391,0.33333,24.97,1.00e-03,253643
400,0.18363,"{""ntp"": 0.16492369771003723, ""jepa_pooled"": 0.01870720274746418}",0.24609,0.50588,32.45,9.94e-04,262583
600,0.16033,"{""ntp"": 0.1381409615278244, ""jepa_pooled"": 0.022189591079950333}",0.32812,0.56863,35.15,9.76e-04,265991
800,0.17041,"{""ntp"": 0.15026693046092987, ""jepa_pooled"": 0.020143693313002586}",0.31250,0.50980,33.86,9.46e-04,267729
1000,0.14471,"{""ntp"": 0.12291119992733002, ""jepa_pooled"": 0.02180102840065956}",0.36719,0.52157,33.92,9.05e-04,268774
1200,0.13122,"{""ntp"": 0.11029011011123657, ""jepa_pooled"": 0.020926257595419884}",0.36719,0.51765,33.74,8.55e-04,269447
1400,0.11115,"{""ntp"": 0.08875780552625656, ""jepa_pooled"": 0.022394634783267975}",0.41406,0.59608,33.86,7.96e-04,269950
1600,0.11520,"{""ntp"": 0.09770220518112183, ""jepa_pooled"": 0.0174966212362051}",0.44141,0.60392,33.00,7.31e-04,270209
1800,0.10979,"{""ntp"": 0.09090370684862137, ""jepa_pooled"": 0.01888522505760193}",0.41797,0.58039,33.94,6.60e-04,270730
2000,0.09863,"{""ntp"": 0.0820983350276947, ""jepa_pooled"": 0.016531597822904587}",0.43750,0.58431,33.52,5.87e-04,271312
2200,0.09812,"{""ntp"": 0.08280167728662491, ""jepa_pooled"": 0.015321374870836735}",0.49609,0.63529,33.10,5.13e-04,271327
2400,0.08642,"{""ntp"": 0.0712478756904602, ""jepa_pooled"": 0.01517372578382492}",0.47656,0.62353,34.24,4.40e-04,271445
2600,0.08069,"{""ntp"": 0.06613200157880783, ""jepa_pooled"": 0.01456123311072588}",0.56641,0.67451,33.15,3.69e-04,271480
2800,0.08738,"{""ntp"": 0.07328929752111435, ""jepa_pooled"": 0.014090502634644508}",0.51172,0.63529,34.41,3.04e-04,271532
3000,0.08204,"{""ntp"": 0.06765712797641754, ""jepa_pooled"": 0.014385048300027847}",0.58984,0.70196,33.45,2.45e-04,271573
3200,0.07511,"{""ntp"": 0.06128377467393875, ""jepa_pooled"": 0.013829749077558517}",0.55859,0.67843,33.25,1.95e-04,271648
3400,0.07609,"{""ntp"": 0.06364152580499649, ""jepa_pooled"": 0.01245209388434887}",0.60156,0.71765,33.79,1.54e-04,271695
3600,0.06401,"{""ntp"": 0.05105578154325485, ""jepa_pooled"": 0.012956155464053154}",0.60547,0.71373,34.31,1.24e-04,271828
3800,0.06906,"{""ntp"": 0.05737533047795296, ""jepa_pooled"": 0.011686913669109344}",0.60156,0.70196,34.87,1.06e-04,271915
4000,0.06994,"{""ntp"": 0.05739293992519379, ""jepa_pooled"": 0.012546706944704056}",0.60938,0.72157,34.37,1.00e-04,271926
