step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.06560,"{""ntp"": 0.8761025071144104, ""jepa_pertoken"": 0.18949633836746216}",0.01172,0.29412,27.58,1.00e-03,295695
400,0.30310,"{""ntp"": 0.1784447431564331, ""jepa_pertoken"": 0.1246534064412117}",0.26172,0.49412,32.55,9.94e-04,307819
600,0.24776,"{""ntp"": 0.13596300780773163, ""jepa_pertoken"": 0.11179647594690323}",0.28125,0.49020,35.65,9.76e-04,312602
800,0.23416,"{""ntp"": 0.12966349720954895, ""jepa_pertoken"": 0.10449963063001633}",0.30859,0.54118,38.07,9.46e-04,315361
1000,0.22142,"{""ntp"": 0.11908870190382004, ""jepa_pertoken"": 0.10233065485954285}",0.34375,0.53333,38.15,9.05e-04,321945
1200,0.20977,"{""ntp"": 0.11006148904561996, ""jepa_pertoken"": 0.0997035950422287}",0.39844,0.50588,40.96,8.55e-04,331772
1400,0.18111,"{""ntp"": 0.08495160192251205, ""jepa_pertoken"": 0.09616034477949142}",0.43750,0.56078,42.43,7.96e-04,339135
1600,0.18167,"{""ntp"": 0.08695977926254272, ""jepa_pertoken"": 0.09470652043819427}",0.44531,0.60392,43.42,7.31e-04,344786
1800,0.17391,"{""ntp"": 0.0816936120390892, ""jepa_pertoken"": 0.09221747517585754}",0.48438,0.63137,44.40,6.60e-04,349334
2000,0.16125,"{""ntp"": 0.06934291869401932, ""jepa_pertoken"": 0.09190454334020615}",0.44531,0.59608,45.74,5.87e-04,353087
2200,0.16259,"{""ntp"": 0.07216702401638031, ""jepa_pertoken"": 0.09042626619338989}",0.58203,0.69804,44.98,5.13e-04,356180
2400,0.15830,"{""ntp"": 0.06835053861141205, ""jepa_pertoken"": 0.08995114266872406}",0.53125,0.65882,46.47,4.40e-04,358783
2600,0.14597,"{""ntp"": 0.05705515295267105, ""jepa_pertoken"": 0.08891969174146652}",0.57422,0.68235,46.45,3.69e-04,361074
2800,0.15154,"{""ntp"": 0.06102709099650383, ""jepa_pertoken"": 0.09050853550434113}",0.59375,0.69804,47.72,3.04e-04,363061
3000,0.14884,"{""ntp"": 0.061085619032382965, ""jepa_pertoken"": 0.08775678277015686}",0.63281,0.74118,47.00,2.45e-04,364776
3200,0.14347,"{""ntp"": 0.05732295289635658, ""jepa_pertoken"": 0.08614765852689743}",0.60547,0.70980,46.26,1.95e-04,366304
3400,0.14084,"{""ntp"": 0.053656719624996185, ""jepa_pertoken"": 0.0871790274977684}",0.63672,0.72549,46.68,1.54e-04,367675
3600,0.12751,"{""ntp"": 0.041814953088760376, ""jepa_pertoken"": 0.08569787442684174}",0.68359,0.75686,45.58,1.24e-04,368888
3800,0.14151,"{""ntp"": 0.05466470494866371, ""jepa_pertoken"": 0.08684725314378738}",0.64844,0.74118,46.50,1.06e-04,370000
4000,0.12944,"{""ntp"": 0.04329564794898033, ""jepa_pertoken"": 0.0861397311091423}",0.67188,0.74510,45.81,1.00e-04,370985
