step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.47887,"{""ntp"": 0.7888906002044678, ""jepa_pooled"": 1.6899797916412354}",0.02734,0.34902,35.91,1.00e-03,272173
400,1.47001,"{""ntp"": 0.15298756957054138, ""jepa_pooled"": 1.317024827003479}",0.32422,0.58039,49.45,9.94e-04,277897
600,1.21639,"{""ntp"": 0.1141171008348465, ""jepa_pooled"": 1.1022688150405884}",0.39062,0.61176,56.61,9.76e-04,280687
800,1.14280,"{""ntp"": 0.11616262793540955, ""jepa_pooled"": 1.0266412496566772}",0.47656,0.66275,62.23,9.46e-04,282026
1000,1.07797,"{""ntp"": 0.09293194115161896, ""jepa_pooled"": 0.9850423336029053}",0.40234,0.59608,67.59,9.05e-04,282470
1200,1.06344,"{""ntp"": 0.09333460032939911, ""jepa_pooled"": 0.9701038599014282}",0.44531,0.58431,70.08,8.55e-04,283031
1400,1.02283,"{""ntp"": 0.07999680191278458, ""jepa_pooled"": 0.9428290128707886}",0.52734,0.68627,73.42,7.96e-04,283476
1600,1.01895,"{""ntp"": 0.0784776508808136, ""jepa_pooled"": 0.94046950340271}",0.50000,0.67843,74.85,7.31e-04,283599
1800,1.00893,"{""ntp"": 0.07679826021194458, ""jepa_pooled"": 0.9321318864822388}",0.52344,0.68235,75.58,6.60e-04,283910
2000,0.99922,"{""ntp"": 0.06847218424081802, ""jepa_pooled"": 0.9307520985603333}",0.51953,0.67451,78.26,5.87e-04,283970
2200,0.99209,"{""ntp"": 0.06265506148338318, ""jepa_pooled"": 0.9294370412826538}",0.61719,0.74510,78.04,5.13e-04,284140
2400,0.99131,"{""ntp"": 0.06063661351799965, ""jepa_pooled"": 0.9306731224060059}",0.59766,0.70980,78.55,4.40e-04,284375
2600,0.98164,"{""ntp"": 0.05178669095039368, ""jepa_pooled"": 0.9298576712608337}",0.61328,0.71765,79.13,3.69e-04,284365
2800,0.99113,"{""ntp"": 0.05739499628543854, ""jepa_pooled"": 0.9337306618690491}",0.61328,0.72157,78.98,3.04e-04,284560
3000,1.00363,"{""ntp"": 0.06361302733421326, ""jepa_pooled"": 0.940018355846405}",0.64453,0.73333,78.68,2.45e-04,284735
3200,0.99561,"{""ntp"": 0.05595465004444122, ""jepa_pooled"": 0.9396554827690125}",0.58984,0.70980,78.85,1.95e-04,284749
3400,0.99658,"{""ntp"": 0.052103087306022644, ""jepa_pooled"": 0.9444780945777893}",0.64453,0.74510,78.11,1.54e-04,284842
3600,1.00175,"{""ntp"": 0.04570183902978897, ""jepa_pooled"": 0.9560515284538269}",0.65625,0.74902,78.38,1.24e-04,284907
3800,1.00787,"{""ntp"": 0.05315482243895531, ""jepa_pooled"": 0.954716145992279}",0.64844,0.75686,78.04,1.06e-04,284921
4000,1.00261,"{""ntp"": 0.041627105325460434, ""jepa_pooled"": 0.9609813094139099}",0.66406,0.75294,76.85,1.00e-04,285011
