step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.54099,"{""ntp"": 0.8196926116943359, ""jepa_pooled"": 1.7212938070297241}",0.00391,0.33992,36.21,1.00e-03,263297
400,1.53741,"{""ntp"": 0.1687093824148178, ""jepa_pooled"": 1.368704080581665}",0.29297,0.51383,48.58,9.94e-04,272183
600,1.30091,"{""ntp"": 0.10900800675153732, ""jepa_pooled"": 1.1919009685516357}",0.38281,0.56126,56.20,9.76e-04,276330
800,1.21182,"{""ntp"": 0.10862279683351517, ""jepa_pooled"": 1.1031968593597412}",0.38672,0.58103,59.17,9.46e-04,278690
1000,1.15704,"{""ntp"": 0.09358954429626465, ""jepa_pooled"": 1.0634472370147705}",0.45703,0.61265,64.81,9.05e-04,279958
1200,1.10917,"{""ntp"": 0.07532299309968948, ""jepa_pooled"": 1.0338444709777832}",0.47656,0.64032,66.91,8.55e-04,280837
1400,1.09654,"{""ntp"": 0.08919443190097809, ""jepa_pooled"": 1.0073412656784058}",0.48438,0.62451,69.00,7.96e-04,281481
1600,1.05924,"{""ntp"": 0.07674360275268555, ""jepa_pooled"": 0.9824973940849304}",0.53906,0.66403,72.54,7.31e-04,281952
1800,1.04802,"{""ntp"": 0.07351420819759369, ""jepa_pooled"": 0.9745028614997864}",0.55078,0.68379,73.24,6.60e-04,282351
2000,1.03721,"{""ntp"": 0.06799095869064331, ""jepa_pooled"": 0.969219446182251}",0.59766,0.70751,74.90,5.87e-04,282674
2200,1.01944,"{""ntp"": 0.06404074281454086, ""jepa_pooled"": 0.9553990364074707}",0.62500,0.77075,75.28,5.13e-04,282957
2400,1.01788,"{""ntp"": 0.05720594897866249, ""jepa_pooled"": 0.9606783986091614}",0.60938,0.74704,76.17,4.40e-04,283151
2600,1.02079,"{""ntp"": 0.06304237991571426, ""jepa_pooled"": 0.9577440619468689}",0.60547,0.71937,77.66,3.69e-04,283370
2800,1.01243,"{""ntp"": 0.05585699900984764, ""jepa_pooled"": 0.9565703272819519}",0.62891,0.72332,76.04,3.04e-04,283518
3000,1.01533,"{""ntp"": 0.05633477121591568, ""jepa_pooled"": 0.9589999318122864}",0.67969,0.75494,76.99,2.45e-04,283633
3200,1.01340,"{""ntp"": 0.054158877581357956, ""jepa_pooled"": 0.9592446088790894}",0.66406,0.75099,76.68,1.95e-04,283758
3400,1.01058,"{""ntp"": 0.04765285924077034, ""jepa_pooled"": 0.9629272222518921}",0.67578,0.73123,76.13,1.54e-04,283828
3600,1.02058,"{""ntp"": 0.051974568516016006, ""jepa_pooled"": 0.9686034321784973}",0.67969,0.75889,75.85,1.24e-04,283628
3800,1.01461,"{""ntp"": 0.04928860440850258, ""jepa_pooled"": 0.965325117111206}",0.67578,0.74704,75.60,1.06e-04,283469
4000,1.02976,"{""ntp"": 0.052661024034023285, ""jepa_pooled"": 0.977096676826477}",0.68359,0.75889,74.53,1.00e-04,285601
