step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.22288,"{""ntp"": 1.2228760719299316}",0.00000,0.01176,33.60,1.00e-03,405505
400,0.49503,"{""ntp"": 0.4950299561023712}",0.00000,0.00392,38.95,9.94e-04,415388
600,0.44927,"{""ntp"": 0.4492657482624054}",0.00000,0.00784,38.62,9.76e-04,419320
800,0.18498,"{""ntp"": 0.18497762084007263}",0.07812,0.46275,37.86,9.46e-04,421565
1000,0.12127,"{""ntp"": 0.12127053737640381}",0.13672,0.49804,38.19,9.05e-04,422700
1200,0.11170,"{""ntp"": 0.11169657111167908}",0.14844,0.47843,36.09,8.55e-04,423231
1400,0.09397,"{""ntp"": 0.09397299587726593}",0.17969,0.49020,37.79,7.96e-04,424060
1600,0.09364,"{""ntp"": 0.0936393141746521}",0.19531,0.54902,36.54,7.31e-04,424627
1800,0.08504,"{""ntp"": 0.0850382000207901}",0.24609,0.56471,36.22,6.60e-04,425042
2000,0.07545,"{""ntp"": 0.07544528692960739}",0.22656,0.54510,36.11,5.87e-04,425544
2200,0.08372,"{""ntp"": 0.08372459560632706}",0.27344,0.58824,35.26,5.13e-04,425794
2400,0.07607,"{""ntp"": 0.07607422024011612}",0.26562,0.59608,34.73,4.40e-04,427225
2600,0.06930,"{""ntp"": 0.06930181384086609}",0.29297,0.56863,34.09,3.69e-04,427328
2800,0.07377,"{""ntp"": 0.07376570999622345}",0.28516,0.61176,33.81,3.04e-04,427451
3000,0.06128,"{""ntp"": 0.06128283590078354}",0.34766,0.59216,33.82,2.45e-04,427490
3200,0.06412,"{""ntp"": 0.06412183493375778}",0.26953,0.58431,34.24,1.95e-04,427545
3400,0.05689,"{""ntp"": 0.05688507482409477}",0.32422,0.61176,33.45,1.54e-04,427639
3600,0.06409,"{""ntp"": 0.0640888661146164}",0.33203,0.63922,34.01,1.24e-04,427648
3800,0.05492,"{""ntp"": 0.054916683584451675}",0.36719,0.62353,33.67,1.06e-04,427672
4000,0.05827,"{""ntp"": 0.058265190571546555}",0.33203,0.61961,34.22,1.00e-04,427781
