step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.27212,"{""ntp"": 0.9392316341400146, ""mtp"": 1.3074133396148682, ""jepa_pooled"": 0.02547626383602619}",0.01172,0.29644,21.93,1.00e-03,245640
400,1.64872,"{""ntp"": 0.4561583995819092, ""mtp"": 1.1698555946350098, ""jepa_pooled"": 0.022708946838974953}",0.05469,0.43874,34.36,9.94e-04,251158
600,1.36805,"{""ntp"": 0.20969966053962708, ""mtp"": 1.1260380744934082, ""jepa_pooled"": 0.032310936599969864}",0.25391,0.54941,41.71,9.76e-04,253756
800,1.17883,"{""ntp"": 0.15231916308403015, ""mtp"": 0.9816546440124512, ""jepa_pooled"": 0.044855888932943344}",0.35938,0.56126,51.54,9.46e-04,253846
1000,1.10522,"{""ntp"": 0.12319018691778183, ""mtp"": 0.9313502311706543, ""jepa_pooled"": 0.05067558214068413}",0.45312,0.60079,51.51,9.05e-04,254305
1200,1.04005,"{""ntp"": 0.11747817695140839, ""mtp"": 0.8721654415130615, ""jepa_pooled"": 0.050405483692884445}",0.39453,0.56917,52.54,8.55e-04,256726
1400,0.96844,"{""ntp"": 0.11017092317342758, ""mtp"": 0.8121129274368286, ""jepa_pooled"": 0.046156417578458786}",0.48438,0.62451,60.20,7.96e-04,257421
1600,0.90165,"{""ntp"": 0.08823950588703156, ""mtp"": 0.7713071703910828, ""jepa_pooled"": 0.042104773223400116}",0.52344,0.62451,59.73,7.31e-04,257619
1800,0.83064,"{""ntp"": 0.07683703303337097, ""mtp"": 0.7147237062454224, ""jepa_pooled"": 0.03907659649848938}",0.57422,0.69170,59.68,6.60e-04,258035
2000,0.79430,"{""ntp"": 0.06624108552932739, ""mtp"": 0.6922827363014221, ""jepa_pooled"": 0.03577514737844467}",0.57812,0.69565,62.14,5.87e-04,258898
2200,0.77111,"{""ntp"": 0.07258136570453644, ""mtp"": 0.6649226546287537, ""jepa_pooled"": 0.03360652178525925}",0.57422,0.65217,62.98,5.13e-04,260199
2400,0.74270,"{""ntp"": 0.06298486888408661, ""mtp"": 0.6470598578453064, ""jepa_pooled"": 0.03266024589538574}",0.61719,0.67589,60.81,4.40e-04,260625
2600,0.71016,"{""ntp"": 0.05225713178515434, ""mtp"": 0.6280869245529175, ""jepa_pooled"": 0.02981516346335411}",0.63281,0.71937,60.26,3.69e-04,260398
2800,0.67783,"{""ntp"": 0.054125312715768814, ""mtp"": 0.5954961180686951, ""jepa_pooled"": 0.02821199968457222}",0.62891,0.69960,59.81,3.04e-04,260118
3000,0.66700,"{""ntp"": 0.054055605083703995, ""mtp"": 0.5855456590652466, ""jepa_pooled"": 0.027399705722928047}",0.68359,0.74308,59.74,2.45e-04,260309
3200,0.62252,"{""ntp"": 0.04587399959564209, ""mtp"": 0.5509147047996521, ""jepa_pooled"": 0.025734413415193558}",0.65234,0.71542,58.45,1.95e-04,261071
3400,0.61677,"{""ntp"": 0.04744436591863632, ""mtp"": 0.5441628694534302, ""jepa_pooled"": 0.02516709268093109}",0.63281,0.71146,55.39,1.54e-04,261231
3600,0.62138,"{""ntp"": 0.0466771200299263, ""mtp"": 0.5502029061317444, ""jepa_pooled"": 0.024503864347934723}",0.72656,0.76680,56.05,1.24e-04,263806
3800,0.61834,"{""ntp"": 0.04880484193563461, ""mtp"": 0.5460631847381592, ""jepa_pooled"": 0.02346901223063469}",0.69922,0.74704,54.57,1.06e-04,266256
4000,0.59101,"{""ntp"": 0.03856644406914711, ""mtp"": 0.5296399593353271, ""jepa_pooled"": 0.022798892110586166}",0.68750,0.73913,54.53,1.00e-04,266989
