step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.28590,"{""ntp"": 1.1142864227294922, ""jepa_pertoken"": 0.11037521809339523, ""jepa_pooled"": 0.06123949959874153}",0.00000,0.07510,25.46,1.00e-03,267291
400,0.48657,"{""ntp"": 0.3481474220752716, ""jepa_pertoken"": 0.09302579611539841, ""jepa_pooled"": 0.04539817199110985}",0.10938,0.47036,35.99,9.94e-04,294211
600,0.27598,"{""ntp"": 0.15123507380485535, ""jepa_pertoken"": 0.0872439444065094, ""jepa_pooled"": 0.03749603033065796}",0.28125,0.52569,34.98,9.76e-04,312624
800,0.25639,"{""ntp"": 0.14228442311286926, ""jepa_pertoken"": 0.08159732818603516, ""jepa_pooled"": 0.0325043611228466}",0.32031,0.52569,39.11,9.46e-04,320863
1000,0.22489,"{""ntp"": 0.11869456619024277, ""jepa_pertoken"": 0.07755184918642044, ""jepa_pooled"": 0.028647297993302345}",0.35938,0.54545,42.12,9.05e-04,316842
1200,0.20120,"{""ntp"": 0.09861268103122711, ""jepa_pertoken"": 0.07424962520599365, ""jepa_pooled"": 0.02834152802824974}",0.38672,0.55336,44.55,8.55e-04,312316
1400,0.20713,"{""ntp"": 0.10630525648593903, ""jepa_pertoken"": 0.0731101706624031, ""jepa_pooled"": 0.02771107666194439}",0.47266,0.64427,45.39,7.96e-04,309154
1600,0.17913,"{""ntp"": 0.0857917070388794, ""jepa_pertoken"": 0.06792952120304108, ""jepa_pooled"": 0.025411289185285568}",0.43750,0.60870,46.62,7.31e-04,307120
1800,0.18944,"{""ntp"": 0.09833211451768875, ""jepa_pertoken"": 0.0667247325181961, ""jepa_pooled"": 0.02437915839254856}",0.54297,0.64427,48.09,6.60e-04,305573
2000,0.16164,"{""ntp"": 0.07441791892051697, ""jepa_pertoken"": 0.06391719728708267, ""jepa_pooled"": 0.023306511342525482}",0.49609,0.65613,47.81,5.87e-04,304196
2200,0.15517,"{""ntp"": 0.06774811446666718, ""jepa_pertoken"": 0.06427234411239624, ""jepa_pooled"": 0.02315196581184864}",0.57031,0.70751,48.58,5.13e-04,303350
2400,0.14920,"{""ntp"": 0.06422163546085358, ""jepa_pertoken"": 0.06265679746866226, ""jepa_pooled"": 0.022319739684462547}",0.52734,0.66798,49.01,4.40e-04,304066
2600,0.15322,"{""ntp"": 0.06972599029541016, ""jepa_pertoken"": 0.061700284481048584, ""jepa_pooled"": 0.02179243601858616}",0.55859,0.67194,48.42,3.69e-04,307705
2800,0.14650,"{""ntp"": 0.06401825696229935, ""jepa_pertoken"": 0.06118949502706528, ""jepa_pooled"": 0.021290795877575874}",0.59766,0.70356,49.25,3.04e-04,310913
3000,0.14097,"{""ntp"": 0.060069140046834946, ""jepa_pertoken"": 0.06011933833360672, ""jepa_pooled"": 0.020778276026248932}",0.64453,0.72332,49.00,2.45e-04,313913
3200,0.14209,"{""ntp"": 0.06072301045060158, ""jepa_pertoken"": 0.06042939051985741, ""jepa_pooled"": 0.020941779017448425}",0.65625,0.73913,48.35,1.95e-04,316619
3400,0.13363,"{""ntp"": 0.053635548800230026, ""jepa_pertoken"": 0.059409983456134796, ""jepa_pooled"": 0.020588343963027}",0.60938,0.68379,48.06,1.54e-04,316182
3600,0.14423,"{""ntp"": 0.0633162409067154, ""jepa_pertoken"": 0.06015778332948685, ""jepa_pooled"": 0.020757220685482025}",0.67578,0.76680,48.85,1.24e-04,314863
3800,0.13448,"{""ntp"": 0.05346200242638588, ""jepa_pertoken"": 0.060238271951675415, ""jepa_pooled"": 0.02077542617917061}",0.60938,0.68379,48.67,1.06e-04,313634
4000,0.13555,"{""ntp"": 0.056672923266887665, ""jepa_pertoken"": 0.05879491567611694, ""jepa_pooled"": 0.02008378691971302}",0.63672,0.72332,48.59,1.00e-04,312472
