step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,2.23047,"{""ntp"": 2.230473041534424}",0.00000,0.03516,10.60,1.67e-04,193466
800,2.09656,"{""ntp"": 2.096555471420288}",0.00000,0.00781,5.32,3.33e-04,187324
1200,1.96986,"{""ntp"": 1.9698647260665894}",0.00000,0.05859,9.35,5.00e-04,185041
1600,1.95890,"{""ntp"": 1.9588993787765503}",0.00000,0.04688,6.51,6.67e-04,183773
2000,1.92283,"{""ntp"": 1.922833800315857}",0.00000,0.06250,6.86,8.33e-04,183116
2400,1.93979,"{""ntp"": 1.9397919178009033}",0.00000,0.01953,7.65,1.00e-03,182648
2800,1.87212,"{""ntp"": 1.8721164464950562}",0.00000,0.05859,1.86,1.17e-03,182326
3200,1.87585,"{""ntp"": 1.875854253768921}",0.00000,0.05078,3.83,1.33e-03,182054
3600,1.87034,"{""ntp"": 1.8703405857086182}",0.00000,0.06250,1.70,1.50e-03,181883
4000,0.00726,"{""ntp"": 0.007263404782861471}",0.99609,1.00000,1.81,1.67e-03,181665
4400,0.00171,"{""ntp"": 0.0017075469950214028}",0.99219,0.99219,2.89,1.83e-03,181571
4800,0.00099,"{""ntp"": 0.000992918387055397}",0.99609,0.99609,2.75,2.00e-03,181475
5200,0.00215,"{""ntp"": 0.0021541013848036528}",0.99219,1.00000,2.47,2.00e-03,181418
5600,0.01999,"{""ntp"": 0.019985726103186607}",0.98438,1.00000,3.68,2.00e-03,181332
6000,0.01227,"{""ntp"": 0.01226508617401123}",0.99219,0.99609,2.37,2.00e-03,181305
6400,0.00044,"{""ntp"": 0.00044239358976483345}",1.00000,1.00000,2.82,2.00e-03,181319
6800,0.01238,"{""ntp"": 0.012377599254250526}",1.00000,1.00000,12.07,2.00e-03,181337
7200,0.00006,"{""ntp"": 5.9246460295980796e-05}",1.00000,1.00000,2.84,2.00e-03,181349
7600,0.01275,"{""ntp"": 0.012746703810989857}",0.99609,1.00000,7.35,2.00e-03,181345
8000,0.00046,"{""ntp"": 0.00045827683061361313}",1.00000,1.00000,2.54,2.00e-03,181352
8400,0.00000,"{""ntp"": 4.934711796522606e-06}",1.00000,1.00000,2.89,2.00e-03,181366
8800,0.00021,"{""ntp"": 0.0002096920070471242}",1.00000,1.00000,2.76,2.00e-03,181374
9200,0.00000,"{""ntp"": 1.2483433238230646e-06}",1.00000,1.00000,3.33,2.00e-03,181378
9600,0.00003,"{""ntp"": 2.543761183915194e-05}",1.00000,1.00000,3.60,2.00e-03,181385
10000,0.00000,"{""ntp"": 3.7252898543727042e-09}",1.00000,1.00000,3.76,2.00e-03,181395
10400,0.00001,"{""ntp"": 5.836493528477149e-06}",1.00000,1.00000,3.66,2.00e-03,181395
10800,0.00002,"{""ntp"": 1.7084106730180793e-05}",1.00000,1.00000,3.03,2.00e-03,181405
11200,0.00008,"{""ntp"": 7.697918044868857e-05}",1.00000,1.00000,2.69,2.00e-03,181406
11600,0.00002,"{""ntp"": 1.9780984075623564e-05}",1.00000,1.00000,3.07,2.00e-03,181412
12000,0.00000,"{""ntp"": 3.961288257414708e-06}",1.00000,1.00000,3.74,2.00e-03,181420
12400,0.00000,"{""ntp"": 2.048908775975633e-08}",1.00000,1.00000,3.72,2.00e-03,181414
12800,0.00000,"{""ntp"": 5.321842966310442e-10}",1.00000,1.00000,3.55,2.00e-03,181417
13200,0.00000,"{""ntp"": 4.124427910312534e-09}",1.00000,1.00000,3.31,2.00e-03,181415
13600,0.00000,"{""ntp"": 1.8626450382086546e-09}",1.00000,1.00000,4.16,2.00e-03,181394
14000,0.00000,"{""ntp"": 1.4235928880168558e-08}",1.00000,1.00000,3.38,2.00e-03,181392
14400,0.00000,"{""ntp"": 3.312846885705767e-08}",1.00000,1.00000,3.74,2.00e-03,181394
14800,0.00000,"{""ntp"": 4.496956762523041e-08}",1.00000,1.00000,4.33,2.00e-03,181390
15200,0.00000,"{""ntp"": 5.787503809528971e-08}",1.00000,1.00000,4.13,2.00e-03,181383
15600,0.00000,"{""ntp"": 5.175491679665356e-08}",1.00000,1.00000,3.67,2.00e-03,181376
16000,0.00000,"{""ntp"": 6.505952399038506e-08}",1.00000,1.00000,3.41,2.00e-03,181371
16400,0.00000,"{""ntp"": 3.6454618879133704e-08}",1.00000,1.00000,3.38,2.00e-03,181367
16800,0.00000,"{""ntp"": 6.093510052096462e-08}",1.00000,1.00000,3.23,2.00e-03,181358
17200,0.00000,"{""ntp"": 5.814112924440451e-08}",1.00000,1.00000,3.06,2.00e-03,181345
17600,0.00000,"{""ntp"": 2.4613521887317802e-08}",1.00000,1.00000,2.90,2.00e-03,181333
18000,0.00000,"{""ntp"": 1.0643684822397859e-09}",0.99219,1.00000,6.29,2.00e-03,181303
18400,0.00184,"{""ntp"": 0.0018433404620736837}",1.00000,1.00000,4.75,2.00e-03,181293
18800,0.00003,"{""ntp"": 3.405821189517155e-05}",0.98438,1.00000,5.22,2.00e-03,181271
19200,0.00000,"{""ntp"": 2.1604598998692381e-07}",1.00000,1.00000,4.04,2.00e-03,181261
19600,0.00000,"{""ntp"": 4.7896526744750645e-09}",0.99219,1.00000,4.31,2.00e-03,181253
20000,0.00659,"{""ntp"": 0.006593240890651941}",1.00000,1.00000,4.74,2.00e-03,181263
20400,0.00000,"{""ntp"": 6.093346627267238e-08}",1.00000,1.00000,2.78,2.00e-03,181264
20800,0.00000,"{""ntp"": 3.5517680885277514e-07}",1.00000,1.00000,2.46,2.00e-03,181269
21200,0.00014,"{""ntp"": 0.0001396206353092566}",0.99219,0.99219,2.32,2.00e-03,181270
21600,0.00005,"{""ntp"": 5.1759943744400516e-05}",1.00000,1.00000,3.70,2.00e-03,181261
22000,0.00000,"{""ntp"": 4.456966706811727e-08}",1.00000,1.00000,4.46,2.00e-03,181251
22400,0.00000,"{""ntp"": 5.447212174658489e-07}",1.00000,1.00000,2.69,2.00e-03,181249
22800,0.00000,"{""ntp"": 5.410698804553249e-07}",0.99609,1.00000,3.60,2.00e-03,181258
23200,0.00038,"{""ntp"": 0.00037906720535829663}",1.00000,1.00000,2.62,2.00e-03,181266
23600,0.00000,"{""ntp"": 2.0755022589469263e-08}",1.00000,1.00000,4.10,2.00e-03,181273
24000,0.05725,"{""ntp"": 0.057248231023550034}",0.99609,0.99609,2.40,2.00e-03,181286
24400,0.00000,"{""ntp"": 6.319609724414477e-08}",1.00000,1.00000,2.58,2.00e-03,181298
24800,0.00000,"{""ntp"": 1.4635066492019178e-09}",0.99609,1.00000,2.65,2.00e-03,181301
25200,0.00001,"{""ntp"": 1.0387453585281037e-05}",1.00000,1.00000,2.72,2.00e-03,181309
25600,0.00000,"{""ntp"": 5.9205241598192515e-08}",1.00000,1.00000,2.50,2.00e-03,181305
26000,0.00015,"{""ntp"": 0.00014539733820129186}",0.99609,1.00000,2.58,2.00e-03,181304
26400,0.00000,"{""ntp"": 7.88034810739191e-07}",1.00000,1.00000,2.54,2.00e-03,181302
26800,0.00000,"{""ntp"": 3.419235738988391e-08}",1.00000,1.00000,2.36,2.00e-03,181305
27200,0.00000,"{""ntp"": 1.862643705941025e-09}",1.00000,1.00000,2.07,2.00e-03,181300
27600,0.00000,"{""ntp"": 7.98276389435415e-10}",1.00000,1.00000,2.07,2.00e-03,181296
28000,0.00000,"{""ntp"": 7.247096505125228e-07}",1.00000,1.00000,2.34,2.00e-03,181293
28400,0.00001,"{""ntp"": 1.0765923434519209e-05}",1.00000,1.00000,2.16,2.00e-03,181290
28800,0.00003,"{""ntp"": 3.350733095430769e-05}",1.00000,1.00000,2.25,2.00e-03,181283
29200,0.00174,"{""ntp"": 0.0017359827179461718}",1.00000,1.00000,2.18,2.00e-03,181288
29600,0.00267,"{""ntp"": 0.002669749315828085}",1.00000,1.00000,2.46,2.00e-03,181291
30000,0.00000,"{""ntp"": 1.0127085943167913e-06}",1.00000,1.00000,2.49,2.00e-03,181293
30400,0.00000,"{""ntp"": 1.0643684822397859e-09}",1.00000,1.00000,2.21,2.00e-03,181292
30800,0.00000,"{""ntp"": 0.0}",1.00000,1.00000,2.45,2.00e-03,181296
31200,0.00000,"{""ntp"": 1.3304607415776104e-10}",1.00000,1.00000,2.33,2.00e-03,181297
31600,0.00000,"{""ntp"": 2.7939641711327567e-09}",1.00000,1.00000,2.05,2.00e-03,181298
32000,0.00000,"{""ntp"": 7.695379053984652e-07}",1.00000,1.00000,1.90,2.00e-03,181299
32400,0.00001,"{""ntp"": 5.472665179695468e-06}",1.00000,1.00000,2.02,2.00e-03,181297
32800,0.00000,"{""ntp"": 3.991381891665924e-09}",1.00000,1.00000,2.03,2.00e-03,181301
33200,0.00000,"{""ntp"": 4.084896772837965e-06}",0.99609,1.00000,2.34,2.00e-03,181299
33600,0.00000,"{""ntp"": 2.7286813519822317e-07}",1.00000,1.00000,2.24,2.00e-03,181292
