step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.20941,"{""ntp"": 1.143784999847412, ""mtp"": 1.0656235218048096}",0.00000,0.02767,21.82,1.00e-03,281936
400,1.08767,"{""ntp"": 0.30892112851142883, ""mtp"": 0.7787450551986694}",0.12500,0.46245,27.51,9.94e-04,291116
600,0.70337,"{""ntp"": 0.14669382572174072, ""mtp"": 0.5566728115081787}",0.36328,0.57312,31.78,9.76e-04,295075
800,0.56035,"{""ntp"": 0.12979739904403687, ""mtp"": 0.43055614829063416}",0.39453,0.54941,34.43,9.46e-04,299347
1000,0.44627,"{""ntp"": 0.09990183264017105, ""mtp"": 0.3463704586029053}",0.42969,0.59684,33.55,9.05e-04,300317
1200,0.39451,"{""ntp"": 0.08325421810150146, ""mtp"": 0.3112514913082123}",0.45703,0.59289,35.77,8.55e-04,300322
1400,0.37556,"{""ntp"": 0.09237082302570343, ""mtp"": 0.28318703174591064}",0.52344,0.64427,33.95,7.96e-04,301465
1600,0.31952,"{""ntp"": 0.07293153554201126, ""mtp"": 0.2465900033712387}",0.58203,0.68775,33.12,7.31e-04,301686
1800,0.28538,"{""ntp"": 0.06490159779787064, ""mtp"": 0.22047662734985352}",0.58594,0.70356,32.28,6.60e-04,301738
2000,0.25229,"{""ntp"": 0.05441376194357872, ""mtp"": 0.1978791356086731}",0.60938,0.71542,30.70,5.87e-04,302102
2200,0.25073,"{""ntp"": 0.06282852590084076, ""mtp"": 0.18790380656719208}",0.66797,0.75099,28.08,5.13e-04,304614
2400,0.19429,"{""ntp"": 0.045418817549943924, ""mtp"": 0.14886954426765442}",0.68359,0.75099,29.09,4.40e-04,304957
2600,0.23539,"{""ntp"": 0.0566299669444561, ""mtp"": 0.17876040935516357}",0.68359,0.75099,28.68,3.69e-04,305685
2800,0.19623,"{""ntp"": 0.04687123000621796, ""mtp"": 0.14935940504074097}",0.71484,0.76680,28.73,3.04e-04,306383
3000,0.17878,"{""ntp"": 0.041215930134058, ""mtp"": 0.1375655233860016}",0.71875,0.76285,28.75,2.45e-04,306793
3200,0.17223,"{""ntp"": 0.0385894849896431, ""mtp"": 0.13364070653915405}",0.75781,0.80632,27.07,1.95e-04,306929
3400,0.15751,"{""ntp"": 0.034622155129909515, ""mtp"": 0.12288558483123779}",0.76953,0.81423,27.50,1.54e-04,307055
3600,0.16342,"{""ntp"": 0.036748748272657394, ""mtp"": 0.12667587399482727}",0.76172,0.81423,27.83,1.24e-04,308791
3800,0.16628,"{""ntp"": 0.03327705338597298, ""mtp"": 0.13300469517707825}",0.76172,0.79842,26.97,1.06e-04,310664
4000,0.16318,"{""ntp"": 0.03660089522600174, ""mtp"": 0.12658122181892395}",0.78906,0.83399,26.97,1.00e-04,310741
