step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.89320,"{""ntp"": 1.8486199378967285, ""jepa_pooled"": 0.04458067566156387}",0.00000,0.31765,13.20,1.00e-03,267544
400,1.59331,"{""ntp"": 1.5524826049804688, ""jepa_pooled"": 0.04083072394132614}",0.00000,0.32549,15.75,9.94e-04,277819
600,1.49374,"{""ntp"": 1.4446169137954712, ""jepa_pooled"": 0.049127791076898575}",0.00781,0.32157,13.99,9.76e-04,282824
800,1.50557,"{""ntp"": 1.461303949356079, ""jepa_pooled"": 0.04427009075880051}",0.03125,0.35686,12.11,9.46e-04,283576
1000,1.44346,"{""ntp"": 1.4120824337005615, ""jepa_pooled"": 0.0313795730471611}",0.02734,0.32941,10.97,9.05e-04,284053
1200,1.44237,"{""ntp"": 1.4207289218902588, ""jepa_pooled"": 0.021639682352542877}",0.02344,0.33333,11.28,8.55e-04,285168
1400,1.38060,"{""ntp"": 1.3629677295684814, ""jepa_pooled"": 0.01762983575463295}",0.02734,0.34510,9.97,7.96e-04,285387
1600,1.41113,"{""ntp"": 1.3967440128326416, ""jepa_pooled"": 0.014386571012437344}",0.02344,0.31373,10.56,7.31e-04,285824
1800,1.38555,"{""ntp"": 1.3711203336715698, ""jepa_pooled"": 0.014426210895180702}",0.03516,0.34118,10.48,6.60e-04,286518
2000,1.39436,"{""ntp"": 1.3805756568908691, ""jepa_pooled"": 0.013786962255835533}",0.02344,0.34510,9.40,5.87e-04,287044
2200,1.34852,"{""ntp"": 1.3355108499526978, ""jepa_pooled"": 0.013008922338485718}",0.02344,0.38431,9.60,5.13e-04,287476
2400,1.29132,"{""ntp"": 1.2782182693481445, ""jepa_pooled"": 0.01310434378683567}",0.02344,0.42353,9.17,4.40e-04,287994
2600,1.37296,"{""ntp"": 1.359861135482788, ""jepa_pooled"": 0.013103226199746132}",0.03906,0.33333,8.96,3.69e-04,288425
2800,1.37291,"{""ntp"": 1.3599450588226318, ""jepa_pooled"": 0.012964293360710144}",0.04297,0.40392,9.14,3.04e-04,288676
3000,1.25360,"{""ntp"": 1.2408760786056519, ""jepa_pooled"": 0.012724584899842739}",0.05078,0.36863,8.87,2.45e-04,289015
3200,1.34714,"{""ntp"": 1.333795428276062, ""jepa_pooled"": 0.01334034651517868}",0.03516,0.32157,8.52,1.95e-04,289206
3400,1.36822,"{""ntp"": 1.3555489778518677, ""jepa_pooled"": 0.01266905665397644}",0.05078,0.37255,8.23,1.54e-04,289383
3600,1.24413,"{""ntp"": 1.2314059734344482, ""jepa_pooled"": 0.012728171423077583}",0.04297,0.41569,8.25,1.24e-04,289618
3800,1.34976,"{""ntp"": 1.3376249074935913, ""jepa_pooled"": 0.012136285193264484}",0.05469,0.41176,8.08,1.06e-04,289882
4000,1.31422,"{""ntp"": 1.3018666505813599, ""jepa_pooled"": 0.01234982069581747}",0.04297,0.38431,8.07,1.00e-04,289926
