step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,6.10041,"{""ntp"": 2.0566554069519043, ""backchain"": 4.043751239776611, ""bc_g"": 2.3883872032165527, ""bc_m"": 3.231046199798584, ""bc_a"": 2.468069314956665}",0.00000,0.05078,40.31,1.00e-03,146963
800,2.58455,"{""ntp"": 0.3866952955722809, ""backchain"": 2.1978566646575928, ""bc_g"": 0.0805596336722374, ""bc_m"": 3.0506460666656494, ""bc_a"": 1.2645074129104614}",0.15625,0.16016,29.48,1.00e-03,142638
1200,2.17508,"{""ntp"": 0.3557160198688507, ""backchain"": 1.819366216659546, ""bc_g"": 0.013339313678443432, ""bc_m"": 2.81115460395813, ""bc_a"": 0.8142384886741638}",0.21484,0.21484,6.40,1.00e-03,143028
1600,1.82619,"{""ntp"": 0.29748135805130005, ""backchain"": 1.5287134647369385, ""bc_g"": 0.0043254271149635315, ""bc_m"": 2.3791966438293457, ""bc_a"": 0.6739049553871155}",0.22266,0.22266,3.57,1.00e-03,146491
2000,1.54971,"{""ntp"": 0.2874280512332916, ""backchain"": 1.262282133102417, ""bc_g"": 0.001750156283378601, ""bc_m"": 1.8790589570999146, ""bc_a"": 0.6437551379203796}",0.25391,0.25391,2.44,1.00e-03,145057
2400,1.50017,"{""ntp"": 0.2519576847553253, ""backchain"": 1.2482171058654785, ""bc_g"": 0.001902919844724238, ""bc_m"": 1.824276328086853, ""bc_a"": 0.6702550053596497}",0.20312,0.20312,1.79,1.00e-03,143082
2800,1.39970,"{""ntp"": 0.2743333876132965, ""backchain"": 1.125369906425476, ""bc_g"": 0.006818847265094519, ""bc_m"": 1.5810059309005737, ""bc_a"": 0.662915050983429}",0.20312,0.20312,1.65,1.00e-03,141741
3200,1.33785,"{""ntp"": 0.25721055269241333, ""backchain"": 1.0806385278701782, ""bc_g"": 0.00113477383274585, ""bc_m"": 1.5324879884719849, ""bc_a"": 0.6276543736457825}",0.18750,0.18750,1.43,1.00e-03,140827
3600,1.33232,"{""ntp"": 0.250265508890152, ""backchain"": 1.0820530652999878, ""bc_g"": 0.006078197155147791, ""bc_m"": 1.521120548248291, ""bc_a"": 0.6369072794914246}",0.23047,0.23047,1.33,1.00e-03,140096
4000,1.34549,"{""ntp"": 0.2518291473388672, ""backchain"": 1.0936620235443115, ""bc_g"": 0.007709335070103407, ""bc_m"": 1.5071295499801636, ""bc_a"": 0.6724852323532104}",0.14453,0.14453,1.31,1.00e-03,144284
4400,1.35037,"{""ntp"": 0.25778016448020935, ""backchain"": 1.0925889015197754, ""bc_g"": 0.0017890637973323464, ""bc_m"": 1.4758026599884033, ""bc_a"": 0.7075859904289246}",0.16016,0.16016,1.25,1.00e-03,148402
4800,1.35757,"{""ntp"": 0.2551491856575012, ""backchain"": 1.102421522140503, ""bc_g"": 0.0010670953197404742, ""bc_m"": 1.4595474004745483, ""bc_a"": 0.7442284822463989}",0.18750,0.18750,1.25,1.00e-03,147259
5200,1.36788,"{""ntp"": 0.26011353731155396, ""backchain"": 1.1077625751495361, ""bc_g"": 0.0010192317422479391, ""bc_m"": 1.4204456806182861, ""bc_a"": 0.794060230255127}",0.20312,0.20312,1.21,1.00e-03,146184
5600,1.37269,"{""ntp"": 0.25332212448120117, ""backchain"": 1.1193716526031494, ""bc_g"": 0.000886077992618084, ""bc_m"": 1.3941470384597778, ""bc_a"": 0.8437102437019348}",0.21875,0.21875,1.18,1.00e-03,145315
6000,1.38859,"{""ntp"": 0.25680944323539734, ""backchain"": 1.1317822933197021, ""bc_g"": 0.001225950545631349, ""bc_m"": 1.3877507448196411, ""bc_a"": 0.8745879530906677}",0.20703,0.20703,1.16,1.00e-03,144722
6400,1.39198,"{""ntp"": 0.24547076225280762, ""backchain"": 1.1465104818344116, ""bc_g"": 0.0007330708322115242, ""bc_m"": 1.3456684350967407, ""bc_a"": 0.9466195702552795}",0.20312,0.20312,1.16,1.00e-03,144066
6800,1.40840,"{""ntp"": 0.2523762285709381, ""backchain"": 1.1560215950012207, ""bc_g"": 0.0011832957388833165, ""bc_m"": 1.3143726587295532, ""bc_a"": 0.9964872598648071}",0.22266,0.22266,1.16,1.00e-03,143580
7200,1.43972,"{""ntp"": 0.25358152389526367, ""backchain"": 1.186133861541748, ""bc_g"": 0.002790543483570218, ""bc_m"": 1.327716588973999, ""bc_a"": 1.0417604446411133}",0.18750,0.18750,1.14,1.00e-03,143409
7600,1.43294,"{""ntp"": 0.24055181443691254, ""backchain"": 1.192389726638794, ""bc_g"": 0.0010166759602725506, ""bc_m"": 1.303795576095581, ""bc_a"": 1.0799672603607178}",0.22656,0.22656,1.13,1.00e-03,143200
8000,1.45482,"{""ntp"": 0.2500532269477844, ""backchain"": 1.2047619819641113, ""bc_g"": 0.0016215592622756958, ""bc_m"": 1.3015981912612915, ""bc_a"": 1.1063042879104614}",0.22266,0.22266,1.12,1.00e-03,142944
8400,1.44024,"{""ntp"": 0.23935551941394806, ""backchain"": 1.200882077217102, ""bc_g"": 0.0012368373572826385, ""bc_m"": 1.2569234371185303, ""bc_a"": 1.1436039209365845}",0.22656,0.22656,1.11,1.00e-03,143270
8800,1.47738,"{""ntp"": 0.2558750808238983, ""backchain"": 1.2215065956115723, ""bc_g"": 0.0009946556529030204, ""bc_m"": 1.2676161527633667, ""bc_a"": 1.1744022369384766}",0.17578,0.17578,1.12,1.00e-03,143142
9200,1.47668,"{""ntp"": 0.24721507728099823, ""backchain"": 1.229461669921875, ""bc_g"": 0.0011572175426408648, ""bc_m"": 1.246463656425476, ""bc_a"": 1.2113025188446045}",0.21875,0.21875,1.10,1.00e-03,142978
9600,1.48591,"{""ntp"": 0.25060075521469116, ""backchain"": 1.235307216644287, ""bc_g"": 0.0010023257927969098, ""bc_m"": 1.2410309314727783, ""bc_a"": 1.2285813093185425}",0.19922,0.19922,1.11,1.00e-03,142745
10000,1.50211,"{""ntp"": 0.24818110466003418, ""backchain"": 1.2539265155792236, ""bc_g"": 0.001303448691032827, ""bc_m"": 1.2344253063201904, ""bc_a"": 1.2721244096755981}",0.20703,0.20703,1.10,1.00e-03,144267
10400,1.52437,"{""ntp"": 0.2500777244567871, ""backchain"": 1.2742908000946045, ""bc_g"": 0.001442151260562241, ""bc_m"": 1.2313436269760132, ""bc_a"": 1.315795660018921}",0.22656,0.22656,1.10,1.00e-03,146008
10800,1.53380,"{""ntp"": 0.24949733912944794, ""backchain"": 1.2843049764633179, ""bc_g"": 0.0010850542457774282, ""bc_m"": 1.2339904308319092, ""bc_a"": 1.3335344791412354}",0.19141,0.19141,1.12,1.00e-03,146745
11200,1.52764,"{""ntp"": 0.23548363149166107, ""backchain"": 1.2921526432037354, ""bc_g"": 0.006845558527857065, ""bc_m"": 1.227242350578308, ""bc_a"": 1.3502172231674194}",0.19141,0.19141,1.13,1.00e-03,146714
11600,1.53588,"{""ntp"": 0.24027252197265625, ""backchain"": 1.2956066131591797, ""bc_g"": 0.0012559195747599006, ""bc_m"": 1.2219018936157227, ""bc_a"": 1.3680555820465088}",0.18359,0.18359,1.10,1.00e-03,147017
12000,1.54926,"{""ntp"": 0.2529643774032593, ""backchain"": 1.296291708946228, ""bc_g"": 0.001533431583084166, ""bc_m"": 1.1988027095794678, ""bc_a"": 1.3922473192214966}",0.21094,0.21094,1.12,1.00e-03,146877
12400,1.54869,"{""ntp"": 0.24452854692935944, ""backchain"": 1.3041603565216064, ""bc_g"": 0.0009332583285868168, ""bc_m"": 1.1923959255218506, ""bc_a"": 1.4149913787841797}",0.25391,0.25391,1.10,1.00e-03,146680
12800,1.54557,"{""ntp"": 0.24544048309326172, ""backchain"": 1.3001291751861572, ""bc_g"": 0.0051543693989515305, ""bc_m"": 1.162166953086853, ""bc_a"": 1.4329370260238647}",0.19141,0.19141,1.11,1.00e-03,146449
13200,1.55236,"{""ntp"": 0.24046632647514343, ""backchain"": 1.3118975162506104, ""bc_g"": 0.0011715996079146862, ""bc_m"": 1.1720356941223145, ""bc_a"": 1.4505876302719116}",0.20312,0.20312,1.10,1.00e-03,146116
13600,1.55546,"{""ntp"": 0.23957936465740204, ""backchain"": 1.3158844709396362, ""bc_g"": 0.0011986271711066365, ""bc_m"": 1.15543532371521, ""bc_a"": 1.4751349687576294}",0.20312,0.20312,1.10,1.00e-03,145808
14000,1.58051,"{""ntp"": 0.250230073928833, ""backchain"": 1.3302803039550781, ""bc_g"": 0.0012938956497237086, ""bc_m"": 1.1733677387237549, ""bc_a"": 1.4858990907669067}",0.21094,0.21094,1.11,1.00e-03,145546
14400,1.56781,"{""ntp"": 0.23822903633117676, ""backchain"": 1.3295856714248657, ""bc_g"": 0.0018705110996961594, ""bc_m"": 1.1558424234390259, ""bc_a"": 1.5014584064483643}",0.19531,0.19531,1.14,1.00e-03,145759
14800,1.57584,"{""ntp"": 0.2511643171310425, ""backchain"": 1.3246784210205078, ""bc_g"": 0.0013249212643131614, ""bc_m"": 1.1466660499572754, ""bc_a"": 1.5013659000396729}",0.18359,0.18359,1.10,1.00e-03,145791
15200,1.56400,"{""ntp"": 0.24243953824043274, ""backchain"": 1.3215599060058594, ""bc_g"": 0.001424705726094544, ""bc_m"": 1.140274167060852, ""bc_a"": 1.5014208555221558}",0.20312,0.20312,1.12,1.00e-03,145839
15600,1.55993,"{""ntp"": 0.23496630787849426, ""backchain"": 1.3249672651290894, ""bc_g"": 0.0010597420623525977, ""bc_m"": 1.1229701042175293, ""bc_a"": 1.525904655456543}",0.19531,0.19531,1.11,1.00e-03,145678
16000,1.56223,"{""ntp"": 0.24070410430431366, ""backchain"": 1.3215248584747314, ""bc_g"": 0.0005096371751278639, ""bc_m"": 1.1093523502349854, ""bc_a"": 1.5331878662109375}",0.20703,0.20703,1.13,1.00e-03,145455
16400,1.58290,"{""ntp"": 0.24749864637851715, ""backchain"": 1.3354005813598633, ""bc_g"": 0.0013943314552307129, ""bc_m"": 1.1368131637573242, ""bc_a"": 1.532593846321106}",0.21094,0.21094,1.14,1.00e-03,145520
16800,1.57061,"{""ntp"": 0.24567948281764984, ""backchain"": 1.324927568435669, ""bc_g"": 0.0010468835243955255, ""bc_m"": 1.108712077140808, ""bc_a"": 1.5400962829589844}",0.23047,0.23047,1.16,1.00e-03,145527
17200,1.55519,"{""ntp"": 0.2425260692834854, ""backchain"": 1.3126685619354248, ""bc_g"": 0.0018231334397569299, ""bc_m"": 1.0737578868865967, ""bc_a"": 1.5497560501098633}",0.18750,0.18750,1.17,1.00e-03,145552
17600,1.58981,"{""ntp"": 0.2487136423587799, ""backchain"": 1.3410966396331787, ""bc_g"": 0.000994828180409968, ""bc_m"": 1.1175811290740967, ""bc_a"": 1.563617467880249}",0.19531,0.19531,1.19,1.00e-03,145839
18000,1.58186,"{""ntp"": 0.23858404159545898, ""backchain"": 1.3432735204696655, ""bc_g"": 0.0013511362485587597, ""bc_m"": 1.1070244312286377, ""bc_a"": 1.5781714916229248}",0.15625,0.15625,1.16,1.00e-03,146089
18400,1.55138,"{""ntp"": 0.24262456595897675, ""backchain"": 1.3087589740753174, ""bc_g"": 0.0020559607073664665, ""bc_m"": 1.0592598915100098, ""bc_a"": 1.5562019348144531}",0.23438,0.23438,1.15,1.00e-03,146057
18800,1.52505,"{""ntp"": 0.23740534484386444, ""backchain"": 1.2876412868499756, ""bc_g"": 0.0009964177152141929, ""bc_m"": 0.9817655682563782, ""bc_a"": 1.5925204753875732}",0.20312,0.20312,1.17,1.00e-03,146254
19200,1.54990,"{""ntp"": 0.24406147003173828, ""backchain"": 1.3058364391326904, ""bc_g"": 0.0019773507956415415, ""bc_m"": 0.9779796600341797, ""bc_a"": 1.6317157745361328}",0.26953,0.26953,1.19,1.00e-03,146084
19600,1.56937,"{""ntp"": 0.24220548570156097, ""backchain"": 1.3271620273590088, ""bc_g"": 0.000812038779258728, ""bc_m"": 1.003312110900879, ""bc_a"": 1.6501997709274292}",0.15234,0.15234,1.20,1.00e-03,145988
20000,1.56578,"{""ntp"": 0.2415734976530075, ""backchain"": 1.3242040872573853, ""bc_g"": 0.01023292075842619, ""bc_m"": 0.9669671654701233, ""bc_a"": 1.6712080240249634}",0.17578,0.17578,1.21,1.00e-03,146162
20400,1.57965,"{""ntp"": 0.24413235485553741, ""backchain"": 1.3355211019515991, ""bc_g"": 0.0009089228697121143, ""bc_m"": 0.990652859210968, ""bc_a"": 1.6794804334640503}",0.20703,0.20703,1.23,1.00e-03,145970
