step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.53729,"{""ntp"": 2.2340784072875977, ""belief"": 1.3032077550888062}",0.00000,0.02734,2.93,1.00e-03,144450
400,3.30812,"{""ntp"": 2.0652716159820557, ""belief"": 1.2428455352783203}",0.00000,0.04688,3.55,9.94e-04,172484
600,3.24106,"{""ntp"": 2.0072245597839355, ""belief"": 1.2338398694992065}",0.00000,0.03125,4.00,9.76e-04,173598
800,3.24878,"{""ntp"": 2.018220901489258, ""belief"": 1.2305599451065063}",0.00000,0.03516,2.81,9.46e-04,168598
1000,3.21217,"{""ntp"": 1.9856996536254883, ""belief"": 1.226467251777649}",0.00000,0.05469,3.01,9.05e-04,165691
1200,3.18258,"{""ntp"": 1.9575778245925903, ""belief"": 1.2250021696090698}",0.00000,0.01953,2.57,8.55e-04,165788
1400,3.20160,"{""ntp"": 1.9785327911376953, ""belief"": 1.2230643033981323}",0.00000,0.05859,2.28,7.96e-04,166926
1600,3.14154,"{""ntp"": 1.9205853939056396, ""belief"": 1.2209516763687134}",0.00000,0.04688,2.33,7.31e-04,165227
1800,3.07507,"{""ntp"": 1.857405424118042, ""belief"": 1.2176645994186401}",0.00000,0.05078,2.58,6.60e-04,163872
2000,1.71004,"{""ntp"": 0.4841393530368805, ""belief"": 1.2258973121643066}",0.16797,0.18359,3.13,5.87e-04,162708
2200,1.62604,"{""ntp"": 0.40308576822280884, ""belief"": 1.22295081615448}",0.16406,0.17188,3.34,5.13e-04,161850
2400,1.58762,"{""ntp"": 0.36679473519325256, ""belief"": 1.2208236455917358}",0.16016,0.16406,2.30,4.40e-04,161025
2600,1.53122,"{""ntp"": 0.3199187219142914, ""belief"": 1.2112983465194702}",0.19141,0.19141,2.57,3.69e-04,160407
2800,1.42413,"{""ntp"": 0.3138473927974701, ""belief"": 1.1102789640426636}",0.19531,0.19531,2.69,3.04e-04,159514
3000,1.36790,"{""ntp"": 0.2969348728656769, ""belief"": 1.0709682703018188}",0.22266,0.22266,2.66,2.45e-04,159124
3200,1.33803,"{""ntp"": 0.27991050481796265, ""belief"": 1.0581244230270386}",0.21484,0.21484,2.89,1.95e-04,158762
3400,1.32253,"{""ntp"": 0.2759418785572052, ""belief"": 1.0465831756591797}",0.21484,0.21484,3.39,1.54e-04,158467
3600,1.30050,"{""ntp"": 0.2621534466743469, ""belief"": 1.0383485555648804}",0.18750,0.18750,2.73,1.24e-04,158221
3800,1.29564,"{""ntp"": 0.26478081941604614, ""belief"": 1.0308642387390137}",0.21484,0.21484,2.93,1.06e-04,158008
4000,1.27696,"{""ntp"": 0.2608708441257477, ""belief"": 1.0160850286483765}",0.23828,0.23828,2.94,1.00e-04,157788
