step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.30744,"{""ntp"": 2.2145016193389893, ""jepa_pooled"": 0.09293816238641739}",0.00000,0.03125,18.26,1.00e-03,220143
400,2.15445,"{""ntp"": 2.0986015796661377, ""jepa_pooled"": 0.05584562569856644}",0.00000,0.02734,27.44,9.94e-04,244472
600,2.07860,"{""ntp"": 2.0351643562316895, ""jepa_pooled"": 0.043439771980047226}",0.00000,0.06250,32.98,9.76e-04,244879
800,2.03082,"{""ntp"": 1.994546890258789, ""jepa_pooled"": 0.03627685084939003}",0.00000,0.03906,36.61,9.46e-04,243324
1000,1.98283,"{""ntp"": 1.9496486186981201, ""jepa_pooled"": 0.03318164125084877}",0.00000,0.05859,39.22,9.05e-04,243997
1200,1.95000,"{""ntp"": 1.9198750257492065, ""jepa_pooled"": 0.030121488496661186}",0.00000,0.03906,39.89,8.55e-04,246909
1400,1.92722,"{""ntp"": 1.8985642194747925, ""jepa_pooled"": 0.0286574587225914}",0.00000,0.05078,41.01,7.96e-04,254170
1600,1.87419,"{""ntp"": 1.8480099439620972, ""jepa_pooled"": 0.026177193969488144}",0.00000,0.05078,41.91,7.31e-04,259973
1800,1.85713,"{""ntp"": 1.8318337202072144, ""jepa_pooled"": 0.025298146530985832}",0.00000,0.06641,43.07,6.60e-04,264566
2000,1.83646,"{""ntp"": 1.8122655153274536, ""jepa_pooled"": 0.024197882041335106}",0.00000,0.06250,43.47,5.87e-04,264996
2200,1.82926,"{""ntp"": 1.805662751197815, ""jepa_pooled"": 0.023601148277521133}",0.00000,0.03906,42.76,5.13e-04,262267
2400,1.79817,"{""ntp"": 1.77443528175354, ""jepa_pooled"": 0.023730913177132607}",0.00000,0.04297,43.43,4.40e-04,265778
2600,1.80000,"{""ntp"": 1.7760978937149048, ""jepa_pooled"": 0.023897772654891014}",0.00000,0.04688,43.87,3.69e-04,268614
2800,1.77298,"{""ntp"": 1.7350397109985352, ""jepa_pooled"": 0.03793717548251152}",0.00000,0.05859,46.50,3.04e-04,266461
3000,0.54027,"{""ntp"": 0.4575299620628357, ""jepa_pooled"": 0.08274072408676147}",0.14453,0.15234,52.15,2.45e-04,268933
3200,0.45996,"{""ntp"": 0.39640191197395325, ""jepa_pooled"": 0.0635622888803482}",0.21094,0.21094,52.90,1.95e-04,267868
3400,0.41816,"{""ntp"": 0.36413314938545227, ""jepa_pooled"": 0.05402272939682007}",0.21484,0.21484,51.67,1.54e-04,266945
3600,0.39727,"{""ntp"": 0.34938743710517883, ""jepa_pooled"": 0.047884874045848846}",0.18359,0.18359,49.82,1.24e-04,266470
3800,0.36003,"{""ntp"": 0.3160657286643982, ""jepa_pooled"": 0.04396327957510948}",0.18359,0.18359,48.18,1.06e-04,266546
4000,0.34542,"{""ntp"": 0.3042800724506378, ""jepa_pooled"": 0.04113708809018135}",0.19531,0.19531,47.24,1.00e-04,265972
