step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,4.95472,"{""ntp"": 2.0699970722198486, ""backchain"": 2.884718894958496, ""bc_g"": 2.4404690265655518, ""bc_m"": 3.3289685249328613}",0.00000,0.05859,7.40,9.99e-04,135402
800,4.55412,"{""ntp"": 1.9343713521957397, ""backchain"": 2.619749069213867, ""bc_g"": 2.2636001110076904, ""bc_m"": 2.975898265838623}",0.00000,0.06250,2.31,9.94e-04,141122
1200,4.37463,"{""ntp"": 1.867262840270996, ""backchain"": 2.507366180419922, ""bc_g"": 2.1772959232330322, ""bc_m"": 2.8374364376068115}",0.00000,0.05078,1.64,9.84e-04,141185
1600,4.24411,"{""ntp"": 1.811150312423706, ""backchain"": 2.4329638481140137, ""bc_g"": 2.118072509765625, ""bc_m"": 2.7478549480438232}",0.00000,0.05859,1.32,9.69e-04,140634
2000,4.25283,"{""ntp"": 1.8207002878189087, ""backchain"": 2.4321250915527344, ""bc_g"": 2.1377313137054443, ""bc_m"": 2.7265191078186035}",0.00000,0.03906,1.17,9.49e-04,140938
2400,4.14198,"{""ntp"": 1.7798858880996704, ""backchain"": 2.36209774017334, ""bc_g"": 2.0830788612365723, ""bc_m"": 2.6411168575286865}",0.00000,0.03906,1.13,9.25e-04,140757
2800,4.11890,"{""ntp"": 1.7772356271743774, ""backchain"": 2.3416690826416016, ""bc_g"": 2.0674798488616943, ""bc_m"": 2.615858554840088}",0.00000,0.07031,1.09,8.96e-04,140707
3200,2.12384,"{""ntp"": 0.5775468945503235, ""backchain"": 1.5462945699691772, ""bc_g"": 0.3346156179904938, ""bc_m"": 2.7579734325408936}",0.15625,0.21875,1.50,8.64e-04,144945
3600,1.67883,"{""ntp"": 0.36624273657798767, ""backchain"": 1.3125851154327393, ""bc_g"": 0.007619425654411316, ""bc_m"": 2.617550849914551}",0.20312,0.21094,1.19,8.28e-04,147274
4000,1.52763,"{""ntp"": 0.3097943961620331, ""backchain"": 1.2178395986557007, ""bc_g"": 0.0046475729905068874, ""bc_m"": 2.4310317039489746}",0.20312,0.20312,1.17,7.89e-04,151729
4400,1.27704,"{""ntp"": 0.30513375997543335, ""backchain"": 0.9719057083129883, ""bc_g"": 0.000414405221818015, ""bc_m"": 1.943397045135498}",0.19922,0.19922,1.16,7.47e-04,152002
4800,1.16667,"{""ntp"": 0.27140241861343384, ""backchain"": 0.8952683806419373, ""bc_g"": 0.000489459780510515, ""bc_m"": 1.790047287940979}",0.21094,0.21094,1.13,7.03e-04,151373
