step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,5.43050,"{""ntp"": 2.2148993015289307, ""backchain"": 3.215601682662964, ""bc_g"": 2.6009020805358887, ""bc_m"": 3.6783454418182373, ""bc_a"": 0.15195629000663757}",0.00000,0.03516,13.27,1.00e-03,158980
400,4.99438,"{""ntp"": 2.0725834369659424, ""backchain"": 2.9217984676361084, ""bc_g"": 2.4402785301208496, ""bc_m"": 3.243948221206665, ""bc_a"": 0.15937012434005737}",0.00000,0.03906,8.99,9.94e-04,177713
600,4.73567,"{""ntp"": 1.9871938228607178, ""backchain"": 2.748473882675171, ""bc_g"": 2.3157601356506348, ""bc_m"": 3.020341396331787, ""bc_a"": 0.16084621846675873}",0.00000,0.06641,4.56,9.76e-04,185623
800,4.57306,"{""ntp"": 1.9275730848312378, ""backchain"": 2.645488739013672, ""bc_g"": 2.2461071014404297, ""bc_m"": 2.9052350521087646, ""bc_a"": 0.13963502645492554}",0.00000,0.07422,2.77,9.46e-04,189898
1000,4.50907,"{""ntp"": 1.9066946506500244, ""backchain"": 2.602375030517578, ""bc_g"": 2.224961280822754, ""bc_m"": 2.85823130607605, ""bc_a"": 0.12155736982822418}",0.00000,0.03125,1.94,9.05e-04,192449
1200,4.43203,"{""ntp"": 1.8762561082839966, ""backchain"": 2.555776357650757, ""bc_g"": 2.186129570007324, ""bc_m"": 2.8067069053649902, ""bc_a"": 0.11871621012687683}",0.00000,0.03516,1.61,8.55e-04,194090
1400,4.18642,"{""ntp"": 1.706545114517212, ""backchain"": 2.4798758029937744, ""bc_g"": 2.006012201309204, ""bc_m"": 2.8302271366119385, ""bc_a"": 0.12351242452859879}",0.00391,0.12109,1.48,7.96e-04,195382
1600,1.92036,"{""ntp"": 0.42488405108451843, ""backchain"": 1.4954807758331299, ""bc_g"": 0.028168193995952606, ""bc_m"": 2.8514838218688965, ""bc_a"": 0.11130960285663605}",0.17188,0.17969,2.90,7.31e-04,196358
1800,1.79977,"{""ntp"": 0.35788458585739136, ""backchain"": 1.4418866634368896, ""bc_g"": 0.014088265597820282, ""bc_m"": 2.767179250717163, ""bc_a"": 0.10250596702098846}",0.23047,0.23047,2.30,6.60e-04,197035
2000,1.71651,"{""ntp"": 0.3328387141227722, ""backchain"": 1.3836684226989746, ""bc_g"": 0.00958092138171196, ""bc_m"": 2.6657981872558594, ""bc_a"": 0.09195779263973236}",0.20703,0.20703,2.05,5.87e-04,197745
2200,1.60258,"{""ntp"": 0.3279939293861389, ""backchain"": 1.2745881080627441, ""bc_g"": 0.007528842892497778, ""bc_m"": 2.4503135681152344, ""bc_a"": 0.09133387356996536}",0.18359,0.18359,1.83,5.13e-04,198258
2400,1.43488,"{""ntp"": 0.32173141837120056, ""backchain"": 1.1131482124328613, ""bc_g"": 0.002122472273185849, ""bc_m"": 2.126600980758667, ""bc_a"": 0.09757313877344131}",0.15625,0.15625,1.93,4.40e-04,198659
2600,1.35504,"{""ntp"": 0.28740864992141724, ""backchain"": 1.0676325559616089, ""bc_g"": 0.0016880197217687964, ""bc_m"": 2.0296061038970947, ""bc_a"": 0.1039709597826004}",0.16016,0.16016,1.72,3.69e-04,199018
2800,1.28247,"{""ntp"": 0.2731849253177643, ""backchain"": 1.0092802047729492, ""bc_g"": 0.006853463593870401, ""bc_m"": 1.9045283794403076, ""bc_a"": 0.1071784570813179}",0.14062,0.14062,1.74,3.04e-04,195274
3000,1.19797,"{""ntp"": 0.26652002334594727, ""backchain"": 0.9314481616020203, ""bc_g"": 0.0022139784414321184, ""bc_m"": 1.7504209280014038, ""bc_a"": 0.11026141047477722}",0.18750,0.18750,1.75,2.45e-04,195780
3200,1.15057,"{""ntp"": 0.2597592771053314, ""backchain"": 0.8908096551895142, ""bc_g"": 0.0012535043060779572, ""bc_m"": 1.6708447933197021, ""bc_a"": 0.10952106863260269}",0.23438,0.23438,1.82,1.95e-04,196223
3400,1.12777,"{""ntp"": 0.2569637596607208, ""backchain"": 0.8708018064498901, ""bc_g"": 0.001183529500849545, ""bc_m"": 1.6352418661117554, ""bc_a"": 0.10517825931310654}",0.22266,0.22266,1.72,1.54e-04,196612
3600,1.08672,"{""ntp"": 0.24028198421001434, ""backchain"": 0.8464389443397522, ""bc_g"": 0.0011109617771580815, ""bc_m"": 1.588977575302124, ""bc_a"": 0.10278937965631485}",0.20312,0.20312,1.68,1.24e-04,196846
3800,1.08931,"{""ntp"": 0.24926844239234924, ""backchain"": 0.8400388956069946, ""bc_g"": 0.0008392837480641901, ""bc_m"": 1.5814355611801147, ""bc_a"": 0.0978030115365982}",0.24219,0.24219,1.61,1.06e-04,197195
4000,1.06957,"{""ntp"": 0.24261389672756195, ""backchain"": 0.8269543647766113, ""bc_g"": 0.00100400869268924, ""bc_m"": 1.555848479270935, ""bc_a"": 0.09705622494220734}",0.23438,0.23438,1.60,1.00e-04,197498
