step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.19810,"{""ntp"": 1.0356100797653198, ""jepa_pooled"": 0.16249427199363708}",0.00391,0.22134,16.58,1.00e-03,301635
400,0.64690,"{""ntp"": 0.5272219181060791, ""jepa_pooled"": 0.11968087404966354}",0.02734,0.41107,16.34,9.94e-04,312410
600,0.29132,"{""ntp"": 0.19515284895896912, ""jepa_pooled"": 0.09616328775882721}",0.25781,0.52964,27.41,9.76e-04,316351
800,0.24487,"{""ntp"": 0.1599724143743515, ""jepa_pooled"": 0.08489778637886047}",0.35547,0.56522,30.68,9.46e-04,318554
1000,0.16670,"{""ntp"": 0.1291828602552414, ""jepa_pooled"": 0.03752051293849945}",0.41406,0.57312,22.95,9.05e-04,319533
1200,0.16338,"{""ntp"": 0.11349800229072571, ""jepa_pooled"": 0.04988345503807068}",0.42188,0.59684,20.77,8.55e-04,319756
1400,0.16268,"{""ntp"": 0.10803656280040741, ""jepa_pooled"": 0.05464189127087593}",0.41016,0.54941,28.79,7.96e-04,320623
1600,0.17489,"{""ntp"": 0.11801664531230927, ""jepa_pooled"": 0.0568719282746315}",0.44922,0.61660,29.03,7.31e-04,321545
1800,0.17688,"{""ntp"": 0.09428323805332184, ""jepa_pooled"": 0.0825994461774826}",0.43750,0.56522,32.93,6.60e-04,321986
2000,0.16924,"{""ntp"": 0.09292560070753098, ""jepa_pooled"": 0.07631056755781174}",0.42969,0.56522,33.84,5.87e-04,323290
2200,0.13676,"{""ntp"": 0.08852890878915787, ""jepa_pooled"": 0.04823515936732292}",0.48438,0.57312,30.34,5.13e-04,325164
2400,0.16980,"{""ntp"": 0.0806945413351059, ""jepa_pooled"": 0.08910339325666428}",0.51172,0.61660,33.53,4.40e-04,330056
2600,0.10714,"{""ntp"": 0.07056648284196854, ""jepa_pooled"": 0.03657359629869461}",0.54297,0.66403,19.69,3.69e-04,329824
2800,0.12564,"{""ntp"": 0.07487276196479797, ""jepa_pooled"": 0.05077125504612923}",0.57812,0.66798,22.12,3.04e-04,329615
3000,0.11316,"{""ntp"": 0.06841021776199341, ""jepa_pooled"": 0.04475454241037369}",0.57812,0.66403,24.37,2.45e-04,329497
3200,0.10748,"{""ntp"": 0.06560512632131577, ""jepa_pooled"": 0.04187595844268799}",0.59375,0.67984,25.22,1.95e-04,329188
3400,0.10129,"{""ntp"": 0.0594257153570652, ""jepa_pooled"": 0.041865766048431396}",0.59375,0.68379,25.72,1.54e-04,328939
3600,0.09703,"{""ntp"": 0.05697920173406601, ""jepa_pooled"": 0.04005507752299309}",0.59766,0.66798,26.05,1.24e-04,328825
3800,0.10638,"{""ntp"": 0.06669881939888, ""jepa_pooled"": 0.039680540561676025}",0.60156,0.67589,25.31,1.06e-04,328665
4000,0.09703,"{""ntp"": 0.05888999626040459, ""jepa_pooled"": 0.038144126534461975}",0.62109,0.67589,25.53,1.00e-04,328420
