step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,6.77757,"{""ntp"": 2.2060930728912354, ""backchain"": 4.571473121643066, ""bc_g"": 2.6058223247528076, ""bc_m"": 3.590904474258423, ""bc_a"": 2.9462199211120605}",0.00000,0.03516,30.49,1.00e-03,137531
400,5.93261,"{""ntp"": 2.0517899990081787, ""backchain"": 3.88082218170166, ""bc_g"": 2.3871266841888428, ""bc_m"": 3.21716046333313, ""bc_a"": 2.1573574542999268}",0.00000,0.03516,28.24,9.94e-04,139808
600,5.40702,"{""ntp"": 1.9653069972991943, ""backchain"": 3.4417102336883545, ""bc_g"": 2.307058572769165, ""bc_m"": 3.0234687328338623, ""bc_a"": 1.5528932809829712}",0.00000,0.04688,17.75,9.76e-04,138446
800,5.17826,"{""ntp"": 1.956239104270935, ""backchain"": 3.2220239639282227, ""bc_g"": 2.2855112552642822, ""bc_m"": 2.9176828861236572, ""bc_a"": 1.240854024887085}",0.00000,0.03516,10.34,9.46e-04,140184
1000,2.68145,"{""ntp"": 0.47320201992988586, ""backchain"": 2.208247423171997, ""bc_g"": 0.47374823689460754, ""bc_m"": 2.979519844055176, ""bc_a"": 0.963226854801178}",0.12109,0.12891,16.61,9.05e-04,148898
1200,2.13235,"{""ntp"": 0.37783128023147583, ""backchain"": 1.754516363143921, ""bc_g"": 0.005983781535178423, ""bc_m"": 2.7104687690734863, ""bc_a"": 0.7925801873207092}",0.16016,0.16016,7.06,8.55e-04,153515
1400,1.94710,"{""ntp"": 0.37187719345092773, ""backchain"": 1.575223684310913, ""bc_g"": 0.00657159648835659, ""bc_m"": 2.4670569896698, ""bc_a"": 0.6768187284469604}",0.15234,0.15234,5.97,7.96e-04,156344
1600,1.75588,"{""ntp"": 0.34092381596565247, ""backchain"": 1.414958119392395, ""bc_g"": 0.005597658921033144, ""bc_m"": 2.2062184810638428, ""bc_a"": 0.6181001663208008}",0.17578,0.17578,3.87,7.31e-04,153506
1800,1.68950,"{""ntp"": 0.32343605160713196, ""backchain"": 1.3660608530044556, ""bc_g"": 0.0019632279872894287, ""bc_m"": 2.1267871856689453, ""bc_a"": 0.6033713221549988}",0.18359,0.18359,3.65,6.60e-04,152345
2000,1.63955,"{""ntp"": 0.31743699312210083, ""backchain"": 1.3221163749694824, ""bc_g"": 0.0016910756239667535, ""bc_m"": 2.047161340713501, ""bc_a"": 0.595380425453186}",0.23828,0.23828,2.89,5.87e-04,150577
2200,1.59449,"{""ntp"": 0.30441951751708984, ""backchain"": 1.2900712490081787, ""bc_g"": 0.0011954156216233969, ""bc_m"": 2.0018882751464844, ""bc_a"": 0.5770587921142578}",0.17578,0.17578,2.78,5.13e-04,149192
2400,1.57344,"{""ntp"": 0.28709691762924194, ""backchain"": 1.286342978477478, ""bc_g"": 0.001101332949474454, ""bc_m"": 1.9893351793289185, ""bc_a"": 0.5822493433952332}",0.16797,0.16797,2.67,4.40e-04,148664
2600,1.52306,"{""ntp"": 0.251718670129776, ""backchain"": 1.2713408470153809, ""bc_g"": 0.0012051822850480676, ""bc_m"": 1.9469274282455444, ""bc_a"": 0.5945490598678589}",0.16797,0.16797,2.22,3.69e-04,147537
2800,1.52996,"{""ntp"": 0.25913912057876587, ""backchain"": 1.2708168029785156, ""bc_g"": 0.0010160304373130202, ""bc_m"": 1.913398265838623, ""bc_a"": 0.6272193193435669}",0.19141,0.19141,2.13,3.04e-04,149445
3000,1.52832,"{""ntp"": 0.2535550594329834, ""backchain"": 1.2747642993927002, ""bc_g"": 0.0014020310482010245, ""bc_m"": 1.8829293251037598, ""bc_a"": 0.6651973724365234}",0.17969,0.17969,2.30,2.45e-04,148338
3200,1.53551,"{""ntp"": 0.2585318982601166, ""backchain"": 1.2769750356674194, ""bc_g"": 0.000874706543982029, ""bc_m"": 1.866549015045166, ""bc_a"": 0.6865262985229492}",0.19141,0.19141,2.08,1.95e-04,148392
3400,1.53909,"{""ntp"": 0.24713660776615143, ""backchain"": 1.2919573783874512, ""bc_g"": 0.0008054084610193968, ""bc_m"": 1.8554697036743164, ""bc_a"": 0.7276397347450256}",0.19141,0.19141,2.21,1.54e-04,147426
3600,1.52850,"{""ntp"": 0.2408689707517624, ""backchain"": 1.2876288890838623, ""bc_g"": 0.000672826252412051, ""bc_m"": 1.835950493812561, ""bc_a"": 0.7386345863342285}",0.20312,0.20312,2.08,1.24e-04,147510
3800,1.52248,"{""ntp"": 0.24681608378887177, ""backchain"": 1.275665521621704, ""bc_g"": 0.0007051839493215084, ""bc_m"": 1.8113054037094116, ""bc_a"": 0.7393203973770142}",0.17969,0.17969,2.28,1.06e-04,149693
4000,1.54902,"{""ntp"": 0.2489536553621292, ""backchain"": 1.30007004737854, ""bc_g"": 0.0006476943963207304, ""bc_m"": 1.8256819248199463, ""bc_a"": 0.7738105058670044}",0.22656,0.22656,2.06,1.00e-04,151778
