step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,6.02246,"{""ntp"": 2.066838264465332, ""backchain"": 3.955624580383301, ""bc_g"": 2.4148929119110107, ""bc_m"": 3.218893527984619, ""bc_a"": 2.27746319770813}",0.00000,0.05078,7.68,1.00e-03,137001
800,2.62375,"{""ntp"": 0.4468541443347931, ""backchain"": 2.1768946647644043, ""bc_g"": 0.06705739349126816, ""bc_m"": 2.985424280166626, ""bc_a"": 1.3013075590133667}",0.17969,0.17969,16.50,9.99e-04,139866
1200,2.20014,"{""ntp"": 0.3638712465763092, ""backchain"": 1.8362666368484497, ""bc_g"": 0.023948846384882927, ""bc_m"": 2.776766061782837, ""bc_a"": 0.8718182444572449}",0.17969,0.18359,4.23,9.96e-04,139132
1600,1.89897,"{""ntp"": 0.3141005337238312, ""backchain"": 1.5848677158355713, ""bc_g"": 0.003254825249314308, ""bc_m"": 2.257139205932617, ""bc_a"": 0.9093412756919861}",0.21094,0.21094,2.70,9.92e-04,139112
2000,1.77858,"{""ntp"": 0.3161870539188385, ""backchain"": 1.4623894691467285, ""bc_g"": 0.0021797306835651398, ""bc_m"": 1.9898252487182617, ""bc_a"": 0.9327740669250488}",0.19922,0.19922,1.94,9.87e-04,138869
2400,1.61331,"{""ntp"": 0.2658766508102417, ""backchain"": 1.3474352359771729, ""bc_g"": 0.001566119841299951, ""bc_m"": 1.7164331674575806, ""bc_a"": 0.9768710732460022}",0.18359,0.18359,1.58,9.81e-04,138783
2800,1.65153,"{""ntp"": 0.26115700602531433, ""backchain"": 1.3903725147247314, ""bc_g"": 0.0038743733894079924, ""bc_m"": 1.558531403541565, ""bc_a"": 1.218339204788208}",0.19922,0.19922,1.41,9.74e-04,138884
3200,1.72000,"{""ntp"": 0.2635853588581085, ""backchain"": 1.4564151763916016, ""bc_g"": 0.0010383634362369776, ""bc_m"": 1.5157256126403809, ""bc_a"": 1.3960665464401245}",0.18359,0.18359,1.41,9.65e-04,139309
3600,1.72069,"{""ntp"": 0.25036507844924927, ""backchain"": 1.470320224761963, ""bc_g"": 0.0006144378567114472, ""bc_m"": 1.4435945749282837, ""bc_a"": 1.4964313507080078}",0.21875,0.21875,1.30,9.55e-04,139128
4000,1.74863,"{""ntp"": 0.25582510232925415, ""backchain"": 1.492805004119873, ""bc_g"": 0.0007400967297144234, ""bc_m"": 1.3478134870529175, ""bc_a"": 1.6370564699172974}",0.18750,0.18750,1.30,9.45e-04,138957
4400,1.60610,"{""ntp"": 0.25369417667388916, ""backchain"": 1.3524045944213867, ""bc_g"": 0.0004612984776031226, ""bc_m"": 1.1835434436798096, ""bc_a"": 1.5208044052124023}",0.18359,0.18359,1.24,9.33e-04,139029
4800,1.37961,"{""ntp"": 0.23973491787910461, ""backchain"": 1.139872431755066, ""bc_g"": 0.0010959490900859237, ""bc_m"": 1.140000343322754, ""bc_a"": 1.1386486291885376}",0.17969,0.17969,1.27,9.20e-04,138982
5200,1.27548,"{""ntp"": 0.25139930844306946, ""backchain"": 1.0240823030471802, ""bc_g"": 0.00041023126686923206, ""bc_m"": 1.1345138549804688, ""bc_a"": 0.9132406115531921}",0.19141,0.19141,1.22,9.05e-04,138957
5600,1.24251,"{""ntp"": 0.23994554579257965, ""backchain"": 1.002569317817688, ""bc_g"": 0.00025320835993625224, ""bc_m"": 1.1291154623031616, ""bc_a"": 0.8757699131965637}",0.19141,0.19141,1.20,8.90e-04,138973
6000,1.19565,"{""ntp"": 0.23448576033115387, ""backchain"": 0.9611657857894897, ""bc_g"": 0.00025338082923553884, ""bc_m"": 1.0962567329406738, ""bc_a"": 0.8258213400840759}",0.17969,0.17969,1.18,8.74e-04,138977
6400,1.18483,"{""ntp"": 0.24569343030452728, ""backchain"": 0.9391316175460815, ""bc_g"": 0.00028094937442801893, ""bc_m"": 1.058579444885254, ""bc_a"": 0.819402813911438}",0.14844,0.14844,1.18,8.58e-04,139246
6800,1.16783,"{""ntp"": 0.2422182857990265, ""backchain"": 0.9256116151809692, ""bc_g"": 0.0003532414266373962, ""bc_m"": 1.046059489250183, ""bc_a"": 0.8048105239868164}",0.19531,0.19531,1.16,8.40e-04,139909
7200,1.15357,"{""ntp"": 0.2350567728281021, ""backchain"": 0.9185127019882202, ""bc_g"": 0.00022600112424697727, ""bc_m"": 1.0205858945846558, ""bc_a"": 0.8162135481834412}",0.18750,0.18750,1.18,8.21e-04,139872
7600,1.13855,"{""ntp"": 0.23546116054058075, ""backchain"": 0.9030842781066895, ""bc_g"": 0.00016550450527574867, ""bc_m"": 1.0012054443359375, ""bc_a"": 0.8047977089881897}",0.21875,0.21875,1.19,8.02e-04,141577
8000,1.15088,"{""ntp"": 0.2360542118549347, ""backchain"": 0.9148234128952026, ""bc_g"": 0.00022681131667923182, ""bc_m"": 0.9868176579475403, ""bc_a"": 0.8426023721694946}",0.23047,0.23047,1.19,7.82e-04,143579
