step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.76202,"{""ntp"": 2.240831136703491, ""mtp"": 1.521193265914917}",0.00000,0.02734,20.46,1.00e-03,199542
400,3.39314,"{""ntp"": 2.114717483520508, ""mtp"": 1.2784202098846436}",0.00000,0.04297,33.59,9.94e-04,206689
600,3.20986,"{""ntp"": 2.0328636169433594, ""mtp"": 1.1769945621490479}",0.00000,0.05859,37.05,9.76e-04,204924
800,3.12237,"{""ntp"": 1.9923769235610962, ""mtp"": 1.1299922466278076}",0.00000,0.06250,34.33,9.46e-04,203936
1000,3.02263,"{""ntp"": 1.9309648275375366, ""mtp"": 1.0916669368743896}",0.00000,0.07031,32.94,9.05e-04,204692
1200,3.02888,"{""ntp"": 1.9380251169204712, ""mtp"": 1.0908557176589966}",0.00000,0.06250,30.72,8.55e-04,210427
1400,1.75514,"{""ntp"": 0.5873326063156128, ""mtp"": 1.1678062677383423}",0.16016,0.18750,62.89,7.96e-04,212055
1600,1.43788,"{""ntp"": 0.35933297872543335, ""mtp"": 1.0785422325134277}",0.17969,0.18359,56.72,7.31e-04,211398
1800,1.37633,"{""ntp"": 0.33373895287513733, ""mtp"": 1.0425951480865479}",0.24609,0.24609,65.34,6.60e-04,210582
2000,1.29353,"{""ntp"": 0.3093723654747009, ""mtp"": 0.9841621518135071}",0.20312,0.20312,83.82,5.87e-04,209804
2200,1.28730,"{""ntp"": 0.3131532669067383, ""mtp"": 0.9741462469100952}",0.17188,0.17188,65.10,5.13e-04,209078
2400,1.16375,"{""ntp"": 0.29585057497024536, ""mtp"": 0.8678951859474182}",0.21875,0.21875,66.46,4.40e-04,212336
2600,1.08562,"{""ntp"": 0.27155593037605286, ""mtp"": 0.814068078994751}",0.23438,0.23438,53.28,3.69e-04,215556
2800,1.05760,"{""ntp"": 0.275352418422699, ""mtp"": 0.7822431921958923}",0.17578,0.17578,51.19,3.04e-04,218265
3000,1.02313,"{""ntp"": 0.274230033159256, ""mtp"": 0.7489016652107239}",0.21875,0.21875,47.06,2.45e-04,221047
3200,1.00045,"{""ntp"": 0.2612515985965729, ""mtp"": 0.7391974329948425}",0.20703,0.20703,45.02,1.95e-04,223465
3400,0.99170,"{""ntp"": 0.25360992550849915, ""mtp"": 0.738091766834259}",0.19922,0.19922,49.71,1.54e-04,224336
3600,0.98636,"{""ntp"": 0.2544425427913666, ""mtp"": 0.731913149356842}",0.23438,0.23438,44.92,1.24e-04,222981
3800,0.97782,"{""ntp"": 0.24867749214172363, ""mtp"": 0.7291382551193237}",0.22266,0.22266,41.23,1.06e-04,221876
4000,0.98994,"{""ntp"": 0.2560315430164337, ""mtp"": 0.7339048981666565}",0.20703,0.20703,44.53,1.00e-04,220917
