step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.40629,"{""ntp"": 1.0638542175292969, ""mtp"": 1.3424378633499146}",0.01172,0.08300,18.91,1.00e-03,277308
400,1.54358,"{""ntp"": 0.3844474256038666, ""mtp"": 1.1591278314590454}",0.09375,0.49012,18.07,9.94e-04,287334
600,1.30393,"{""ntp"": 0.20816126465797424, ""mtp"": 1.0957719087600708}",0.25000,0.48221,33.64,9.76e-04,290307
800,1.07267,"{""ntp"": 0.12399467825889587, ""mtp"": 0.948674738407135}",0.37109,0.54545,31.55,9.46e-04,292258
1000,1.02345,"{""ntp"": 0.12166673690080643, ""mtp"": 0.901780903339386}",0.42969,0.57312,34.79,9.05e-04,293152
1200,0.91948,"{""ntp"": 0.1019778922200203, ""mtp"": 0.817505955696106}",0.47656,0.62055,26.85,8.55e-04,293723
1400,0.86064,"{""ntp"": 0.09669823199510574, ""mtp"": 0.7639392018318176}",0.50000,0.60474,25.72,7.96e-04,295968
1600,0.77646,"{""ntp"": 0.07832983136177063, ""mtp"": 0.6981260180473328}",0.55859,0.63241,18.42,7.31e-04,295908
1800,0.71327,"{""ntp"": 0.06873879581689835, ""mtp"": 0.6445329785346985}",0.61719,0.69170,16.18,6.60e-04,295880
2000,0.64932,"{""ntp"": 0.056913167238235474, ""mtp"": 0.5924079418182373}",0.62891,0.69170,12.58,5.87e-04,295977
2200,0.64739,"{""ntp"": 0.05779142305254936, ""mtp"": 0.5896018147468567}",0.65625,0.69960,10.97,5.13e-04,295960
2400,0.61692,"{""ntp"": 0.05350356549024582, ""mtp"": 0.5634192824363708}",0.71484,0.77470,8.26,4.40e-04,296000
2600,0.59303,"{""ntp"": 0.046061620116233826, ""mtp"": 0.5469683408737183}",0.69141,0.73123,8.18,3.69e-04,297159
2800,0.54783,"{""ntp"": 0.040290895849466324, ""mtp"": 0.5075401663780212}",0.73047,0.77470,6.72,3.04e-04,300114
3000,0.55649,"{""ntp"": 0.04801545664668083, ""mtp"": 0.508479118347168}",0.74609,0.77075,6.64,2.45e-04,300425
3200,0.51775,"{""ntp"": 0.03619876503944397, ""mtp"": 0.4815492033958435}",0.74609,0.78656,6.91,1.95e-04,300184
3400,0.51498,"{""ntp"": 0.04036548733711243, ""mtp"": 0.4746127426624298}",0.80078,0.82609,6.48,1.54e-04,299943
3600,0.49198,"{""ntp"": 0.031120052561163902, ""mtp"": 0.46085572242736816}",0.77734,0.79842,5.89,1.24e-04,300132
3800,0.49382,"{""ntp"": 0.039062097668647766, ""mtp"": 0.45475342869758606}",0.78125,0.80632,6.01,1.06e-04,299894
4000,0.49522,"{""ntp"": 0.03462757170200348, ""mtp"": 0.4605921506881714}",0.80469,0.81818,6.36,1.00e-04,299861
