step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,5.91157,"{""ntp"": 2.04546856880188, ""backchain"": 3.866100788116455, ""bc_g"": 2.388127088546753, ""bc_m"": 3.2187087535858154, ""bc_a"": 2.125365972518921}",0.00000,0.04688,28.51,9.99e-04,132339
800,4.11415,"{""ntp"": 1.0513678789138794, ""backchain"": 3.062786102294922, ""bc_g"": 1.7471202611923218, ""bc_m"": 3.047374963760376, ""bc_a"": 1.331077218055725}",0.07031,0.17969,18.15,9.94e-04,135815
1200,1.93220,"{""ntp"": 0.37759706377983093, ""backchain"": 1.5546056032180786, ""bc_g"": 0.008390930481255054, ""bc_m"": 2.3466389179229736, ""bc_a"": 0.754181444644928}",0.20312,0.20312,11.77,9.84e-04,137456
1600,1.71738,"{""ntp"": 0.34374383091926575, ""backchain"": 1.3736333847045898, ""bc_g"": 0.01659669168293476, ""bc_m"": 2.059690475463867, ""bc_a"": 0.6709794998168945}",0.16797,0.16797,5.13,9.69e-04,138180
2000,1.59926,"{""ntp"": 0.3082157075405121, ""backchain"": 1.2910469770431519, ""bc_g"": 0.0029894618783146143, ""bc_m"": 1.8895708322525024, ""bc_a"": 0.6895336508750916}",0.22266,0.22266,3.30,9.49e-04,138744
2400,1.55987,"{""ntp"": 0.2965397238731384, ""backchain"": 1.2633283138275146, ""bc_g"": 0.0008543955627828836, ""bc_m"": 1.834904670715332, ""bc_a"": 0.6908976435661316}",0.18359,0.18359,2.94,9.25e-04,138955
2800,1.50955,"{""ntp"": 0.27217888832092285, ""backchain"": 1.2373700141906738, ""bc_g"": 0.0008323412039317191, ""bc_m"": 1.6637669801712036, ""bc_a"": 0.8101407289505005}",0.23438,0.23438,2.42,8.96e-04,138716
3200,1.48098,"{""ntp"": 0.26009970903396606, ""backchain"": 1.2208759784698486, ""bc_g"": 0.000564337766263634, ""bc_m"": 1.5555713176727295, ""bc_a"": 0.8856161832809448}",0.19531,0.19531,2.63,8.64e-04,138850
3600,1.46683,"{""ntp"": 0.2504945397377014, ""backchain"": 1.2163313627243042, ""bc_g"": 0.0005081506096757948, ""bc_m"": 1.4943116903305054, ""bc_a"": 0.9378429055213928}",0.19531,0.19531,2.38,8.28e-04,138885
4000,1.43171,"{""ntp"": 0.2511374354362488, ""backchain"": 1.1805706024169922, ""bc_g"": 0.0004647530149668455, ""bc_m"": 1.3340725898742676, ""bc_a"": 1.0266039371490479}",0.26172,0.26172,2.37,7.89e-04,138763
4400,1.47777,"{""ntp"": 0.24356044828891754, ""backchain"": 1.2342125177383423, ""bc_g"": 0.000428731000283733, ""bc_m"": 1.3158024549484253, ""bc_a"": 1.1521939039230347}",0.20312,0.20312,2.05,7.47e-04,138938
4800,1.44464,"{""ntp"": 0.2432481348514557, ""backchain"": 1.201395034790039, ""bc_g"": 0.0003468580835033208, ""bc_m"": 1.163312315940857, ""bc_a"": 1.2391308546066284}",0.18750,0.18750,2.24,7.03e-04,139039
5200,1.45079,"{""ntp"": 0.24214743077754974, ""backchain"": 1.2086467742919922, ""bc_g"": 0.0007349671795964241, ""bc_m"": 1.1215507984161377, ""bc_a"": 1.2950077056884766}",0.20312,0.20312,2.08,6.57e-04,139042
5600,1.35803,"{""ntp"": 0.12779904901981354, ""backchain"": 1.2302261590957642, ""bc_g"": 0.0005231162649579346, ""bc_m"": 1.1067838668823242, ""bc_a"": 1.3531453609466553}",0.67188,0.67188,1.96,6.10e-04,139056
6000,1.33337,"{""ntp"": 0.09589223563671112, ""backchain"": 1.2374731302261353, ""bc_g"": 0.0004904237575829029, ""bc_m"": 1.0514278411865234, ""bc_a"": 1.4230279922485352}",0.77344,0.77344,1.95,5.62e-04,138774
6400,1.27880,"{""ntp"": 0.061377156525850296, ""backchain"": 1.2174245119094849, ""bc_g"": 0.00011132032523164526, ""bc_m"": 0.981665313243866, ""bc_a"": 1.453072428703308}",0.80078,0.80078,1.82,5.14e-04,138490
6800,1.29022,"{""ntp"": 0.07297493517398834, ""backchain"": 1.217248558998108, ""bc_g"": 0.0002263222268084064, ""bc_m"": 0.9899730682373047, ""bc_a"": 1.4442977905273438}",0.78125,0.78125,1.81,4.67e-04,138127
7200,1.24172,"{""ntp"": 0.03490414097905159, ""backchain"": 1.206819772720337, ""bc_g"": 0.00039806959102861583, ""bc_m"": 0.9575307965278625, ""bc_a"": 1.455710768699646}",0.89453,0.89453,1.96,4.20e-04,137811
7600,1.18012,"{""ntp"": 0.0004237887915223837, ""backchain"": 1.1796932220458984, ""bc_g"": 0.00022240896942093968, ""bc_m"": 0.9494935870170593, ""bc_a"": 1.4096704721450806}",0.99219,0.99219,1.86,3.75e-04,137554
8000,1.14408,"{""ntp"": 0.0010992808965966105, ""backchain"": 1.1429781913757324, ""bc_g"": 0.00011144969175802544, ""bc_m"": 0.9024966359138489, ""bc_a"": 1.3833482265472412}",1.00000,1.00000,1.85,3.32e-04,137306
8400,1.10161,"{""ntp"": 0.0001402623747708276, ""backchain"": 1.101470708847046, ""bc_g"": 7.064238889142871e-05, ""bc_m"": 0.8727660775184631, ""bc_a"": 1.3301048278808594}",1.00000,1.00000,1.86,2.91e-04,137081
8800,1.05123,"{""ntp"": 0.0016900107730180025, ""backchain"": 1.0495351552963257, ""bc_g"": 0.00010662193380994722, ""bc_m"": 0.817328691482544, ""bc_a"": 1.2816349267959595}",1.00000,1.00000,1.87,2.54e-04,136892
9200,1.02917,"{""ntp"": 6.311861943686381e-05, ""backchain"": 1.0291084051132202, ""bc_g"": 4.71537969133351e-05, ""bc_m"": 0.7799495458602905, ""bc_a"": 1.2782200574874878}",1.00000,1.00000,1.81,2.19e-04,136703
9600,1.01045,"{""ntp"": 7.420374458888546e-05, ""backchain"": 1.0103791952133179, ""bc_g"": 7.85576194175519e-05, ""bc_m"": 0.7690671682357788, ""bc_a"": 1.251612663269043}",1.00000,1.00000,1.81,1.89e-04,136530
10000,0.99969,"{""ntp"": 8.105982124106959e-05, ""backchain"": 0.999606728553772, ""bc_g"": 8.08323165983893e-05, ""bc_m"": 0.7475154995918274, ""bc_a"": 1.251617193222046}",1.00000,1.00000,1.76,1.62e-04,136377
10400,1.00443,"{""ntp"": 4.210572660667822e-05, ""backchain"": 1.0043895244598389, ""bc_g"": 7.017096504569054e-05, ""bc_m"": 0.7189007997512817, ""bc_a"": 1.2898080348968506}",1.00000,1.00000,1.75,1.40e-04,136403
10800,1.00402,"{""ntp"": 7.918477058410645e-05, ""backchain"": 1.003941535949707, ""bc_g"": 8.797112241154537e-05, ""bc_m"": 0.7292407751083374, ""bc_a"": 1.2785543203353882}",1.00000,1.00000,1.69,1.23e-04,136323
11200,1.00381,"{""ntp"": 9.886396583169699e-05, ""backchain"": 1.0037155151367188, ""bc_g"": 5.22803638887126e-05, ""bc_m"": 0.7165225744247437, ""bc_a"": 1.290856122970581}",1.00000,1.00000,1.78,1.10e-04,136199
11600,1.00202,"{""ntp"": 6.816471432102844e-05, ""backchain"": 1.0019519329071045, ""bc_g"": 4.610760879586451e-05, ""bc_m"": 0.7147883176803589, ""bc_a"": 1.2890692949295044}",1.00000,1.00000,1.68,1.03e-04,136106
12000,1.01291,"{""ntp"": 6.944676715647802e-05, ""backchain"": 1.0128411054611206, ""bc_g"": 5.7869143347488716e-05, ""bc_m"": 0.7242637872695923, ""bc_a"": 1.3013604879379272}",1.00000,1.00000,1.68,1.00e-04,135994
