step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.23298,"{""ntp"": 2.2329838275909424}",0.00000,0.02344,4.34,1.00e-03,235827
400,2.09496,"{""ntp"": 2.0949575901031494}",0.00000,0.04297,13.86,9.94e-04,260368
600,1.98733,"{""ntp"": 1.987326979637146}",0.00000,0.03516,29.52,9.76e-04,278295
800,1.92191,"{""ntp"": 1.9219129085540771}",0.00000,0.03125,38.47,9.46e-04,291579
1000,1.88346,"{""ntp"": 1.8834588527679443}",0.00000,0.05078,39.95,9.05e-04,297618
1200,1.87088,"{""ntp"": 1.8708842992782593}",0.00000,0.06250,40.06,8.55e-04,306171
1400,1.86062,"{""ntp"": 1.8606204986572266}",0.00000,0.04688,40.64,7.96e-04,308869
1600,1.84707,"{""ntp"": 1.8470685482025146}",0.00000,0.06250,40.89,7.31e-04,312781
1800,1.82155,"{""ntp"": 1.8215452432632446}",0.00000,0.04297,40.79,6.60e-04,314254
2000,1.82073,"{""ntp"": 1.8207296133041382}",0.00000,0.07422,41.43,5.87e-04,317715
2200,1.82687,"{""ntp"": 1.826865315437317}",0.00000,0.07031,41.78,5.13e-04,316701
2400,1.80351,"{""ntp"": 1.8035109043121338}",0.00000,0.03125,42.99,4.40e-04,314218
2600,1.81061,"{""ntp"": 1.810605764389038}",0.00000,0.04297,42.36,3.69e-04,308727
2800,1.80243,"{""ntp"": 1.8024266958236694}",0.00000,0.04688,42.91,3.04e-04,303283
3000,1.77796,"{""ntp"": 1.7779587507247925}",0.00000,0.07031,42.55,2.45e-04,299719
3200,1.78886,"{""ntp"": 1.7888599634170532}",0.00000,0.06250,41.94,1.95e-04,296587
3400,1.77634,"{""ntp"": 1.7763391733169556}",0.00000,0.05859,42.60,1.54e-04,293227
3600,1.77158,"{""ntp"": 1.7715775966644287}",0.00000,0.04297,42.73,1.24e-04,290663
3800,1.77506,"{""ntp"": 1.7750581502914429}",0.00000,0.05078,42.76,1.06e-04,288307
4000,1.77525,"{""ntp"": 1.7752481698989868}",0.00000,0.03516,42.52,1.00e-04,286878
