step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.25801,"{""ntp"": 0.9521668553352356, ""mtp"": 1.2829523086547852, ""jepa_pooled"": 0.02288682945072651}",0.00391,0.29644,24.70,1.00e-03,237019
400,1.66047,"{""ntp"": 0.5139997601509094, ""mtp"": 1.1224759817123413, ""jepa_pooled"": 0.023997778072953224}",0.03516,0.40711,34.94,9.94e-04,244073
600,1.26421,"{""ntp"": 0.15606525540351868, ""mtp"": 1.0680783987045288, ""jepa_pooled"": 0.0400712676346302}",0.34766,0.52964,39.48,9.76e-04,246549
800,1.11513,"{""ntp"": 0.12003777921199799, ""mtp"": 0.9444828629493713, ""jepa_pooled"": 0.05061256140470505}",0.40234,0.56522,48.18,9.46e-04,247850
1000,1.09404,"{""ntp"": 0.11259444802999496, ""mtp"": 0.935786247253418, ""jepa_pooled"": 0.04566419497132301}",0.42188,0.57708,55.08,9.05e-04,249029
1200,1.01876,"{""ntp"": 0.1015549898147583, ""mtp"": 0.875968337059021, ""jepa_pooled"": 0.04123509302735329}",0.47656,0.60474,57.58,8.55e-04,250175
1400,0.97131,"{""ntp"": 0.09571141749620438, ""mtp"": 0.838326632976532, ""jepa_pooled"": 0.037273284047842026}",0.49219,0.62055,64.66,7.96e-04,251169
1600,0.91360,"{""ntp"": 0.07598302513360977, ""mtp"": 0.800662100315094, ""jepa_pooled"": 0.03695666044950485}",0.51172,0.61660,65.85,7.31e-04,251820
1800,0.89172,"{""ntp"": 0.08363698422908783, ""mtp"": 0.7717940807342529, ""jepa_pooled"": 0.03628603368997574}",0.54297,0.64822,69.49,6.60e-04,252646
2000,0.83717,"{""ntp"": 0.06498118489980698, ""mtp"": 0.7353023886680603, ""jepa_pooled"": 0.03688424825668335}",0.58984,0.68379,70.30,5.87e-04,253212
2200,0.82688,"{""ntp"": 0.06889361888170242, ""mtp"": 0.7214767932891846, ""jepa_pooled"": 0.03651123866438866}",0.59375,0.66008,71.99,5.13e-04,253942
2400,0.80640,"{""ntp"": 0.06472058594226837, ""mtp"": 0.7040444612503052, ""jepa_pooled"": 0.03763240948319435}",0.66016,0.74704,73.56,4.40e-04,254511
2600,0.76252,"{""ntp"": 0.048151154071092606, ""mtp"": 0.6777721047401428, ""jepa_pooled"": 0.03659699112176895}",0.66797,0.74308,70.91,3.69e-04,255039
2800,0.74546,"{""ntp"": 0.05640780180692673, ""mtp"": 0.6527244448661804, ""jepa_pooled"": 0.03633100166916847}",0.65625,0.72332,70.95,3.04e-04,255611
3000,0.72484,"{""ntp"": 0.05377955734729767, ""mtp"": 0.6347177624702454, ""jepa_pooled"": 0.03634153679013252}",0.69141,0.76680,71.88,2.45e-04,255953
3200,0.69927,"{""ntp"": 0.049924176186323166, ""mtp"": 0.6134147047996521, ""jepa_pooled"": 0.035932254046201706}",0.70703,0.75099,72.62,1.95e-04,256421
3400,0.68421,"{""ntp"": 0.048717204481363297, ""mtp"": 0.5994933247566223, ""jepa_pooled"": 0.03600093722343445}",0.66406,0.74704,71.29,1.54e-04,256754
3600,0.69548,"{""ntp"": 0.04613422602415085, ""mtp"": 0.6136395335197449, ""jepa_pooled"": 0.03570498526096344}",0.69922,0.75889,70.65,1.24e-04,257116
3800,0.68784,"{""ntp"": 0.0514737069606781, ""mtp"": 0.6006767153739929, ""jepa_pooled"": 0.035688892006874084}",0.71094,0.76285,70.94,1.06e-04,257442
4000,0.66547,"{""ntp"": 0.04120885953307152, ""mtp"": 0.5888310670852661, ""jepa_pooled"": 0.035429004579782486}",0.69922,0.76285,70.35,1.00e-04,257667
