step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.82487,"{""ntp"": 0.7982433438301086, ""jepa_pooled"": 0.026627440005540848}",0.00391,0.32549,23.70,1.00e-03,280502
400,0.22945,"{""ntp"": 0.17898881435394287, ""jepa_pooled"": 0.05045963078737259}",0.23828,0.50980,31.83,9.94e-04,293131
600,0.22605,"{""ntp"": 0.13699620962142944, ""jepa_pooled"": 0.08905509114265442}",0.28906,0.54118,31.86,9.76e-04,293802
800,0.25460,"{""ntp"": 0.15218812227249146, ""jepa_pooled"": 0.10241429507732391}",0.33203,0.59608,31.49,9.46e-04,293252
1000,0.22099,"{""ntp"": 0.12015915662050247, ""jepa_pooled"": 0.10083179175853729}",0.32422,0.51765,26.86,9.05e-04,292804
1200,0.21173,"{""ntp"": 0.11451530456542969, ""jepa_pooled"": 0.0972106009721756}",0.37891,0.55294,25.24,8.55e-04,292569
1400,0.18247,"{""ntp"": 0.08650896698236465, ""jepa_pooled"": 0.09596370905637741}",0.39844,0.53725,25.04,7.96e-04,292444
1600,0.18619,"{""ntp"": 0.09183482825756073, ""jepa_pooled"": 0.09435273706912994}",0.44141,0.60392,24.34,7.31e-04,292222
1800,0.18433,"{""ntp"": 0.09031076729297638, ""jepa_pooled"": 0.0940188467502594}",0.42578,0.58431,25.88,6.60e-04,292070
2000,0.15918,"{""ntp"": 0.06852000206708908, ""jepa_pooled"": 0.09066246449947357}",0.47266,0.62353,26.94,5.87e-04,292139
2200,0.16261,"{""ntp"": 0.07503771781921387, ""jepa_pooled"": 0.08757724612951279}",0.52344,0.68627,25.93,5.13e-04,292248
2400,0.14948,"{""ntp"": 0.06371627002954483, ""jepa_pooled"": 0.08576677739620209}",0.56641,0.68627,27.43,4.40e-04,292319
2600,0.14187,"{""ntp"": 0.05884261056780815, ""jepa_pooled"": 0.08302745223045349}",0.51953,0.65882,27.07,3.69e-04,292395
2800,0.14783,"{""ntp"": 0.067409448325634, ""jepa_pooled"": 0.08041638880968094}",0.56250,0.66667,28.09,3.04e-04,292446
3000,0.14454,"{""ntp"": 0.06668893992900848, ""jepa_pooled"": 0.07785139977931976}",0.61719,0.73333,26.66,2.45e-04,292519
3200,0.13514,"{""ntp"": 0.0589061863720417, ""jepa_pooled"": 0.07623375952243805}",0.59375,0.69804,26.76,1.95e-04,292561
3400,0.13171,"{""ntp"": 0.05758850648999214, ""jepa_pooled"": 0.07411713153123856}",0.62891,0.72941,25.12,1.54e-04,292548
3600,0.11345,"{""ntp"": 0.040837015956640244, ""jepa_pooled"": 0.07261310517787933}",0.61719,0.72941,25.87,1.24e-04,292577
3800,0.12412,"{""ntp"": 0.053132154047489166, ""jepa_pooled"": 0.07098802924156189}",0.61328,0.71373,26.44,1.06e-04,292564
4000,0.11586,"{""ntp"": 0.045551128685474396, ""jepa_pooled"": 0.07030588388442993}",0.66797,0.76078,25.69,1.00e-04,292560
