step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.20667,"{""ntp"": 0.929582953453064, ""mtp"": 1.2553857564926147, ""jepa_pooled"": 0.02169864811003208}",0.00000,0.28854,23.86,1.00e-03,248104
400,1.74788,"{""ntp"": 0.5670658946037292, ""mtp"": 1.1594760417938232, ""jepa_pooled"": 0.021336723119020462}",0.01953,0.39130,30.97,9.94e-04,255653
600,1.62155,"{""ntp"": 0.47660014033317566, ""mtp"": 1.1136906147003174, ""jepa_pooled"": 0.03126361966133118}",0.06250,0.48221,35.35,9.76e-04,257710
800,1.48235,"{""ntp"": 0.4042845070362091, ""mtp"": 1.0428152084350586, ""jepa_pooled"": 0.0352519229054451}",0.07422,0.49407,44.29,9.46e-04,259186
1000,1.14890,"{""ntp"": 0.12771742045879364, ""mtp"": 0.9799075126647949, ""jepa_pooled"": 0.041278719902038574}",0.35547,0.61660,54.15,9.05e-04,259691
1200,1.07304,"{""ntp"": 0.10259166359901428, ""mtp"": 0.9316421151161194, ""jepa_pooled"": 0.03880529850721359}",0.43359,0.60079,55.64,8.55e-04,260199
1400,1.01259,"{""ntp"": 0.0999334454536438, ""mtp"": 0.8746910691261292, ""jepa_pooled"": 0.037964727729558945}",0.44531,0.59684,59.57,7.96e-04,260568
1600,0.95948,"{""ntp"": 0.0887850746512413, ""mtp"": 0.8280746340751648, ""jepa_pooled"": 0.04262473061680794}",0.50391,0.64822,61.32,7.31e-04,260336
1800,0.86476,"{""ntp"": 0.07114152610301971, ""mtp"": 0.7505553364753723, ""jepa_pooled"": 0.043058522045612335}",0.58594,0.72727,67.59,6.60e-04,260586
2000,0.82418,"{""ntp"": 0.06253895163536072, ""mtp"": 0.7162654399871826, ""jepa_pooled"": 0.04537687078118324}",0.63672,0.75889,67.49,5.87e-04,260598
2200,0.76875,"{""ntp"": 0.0561051107943058, ""mtp"": 0.6664130687713623, ""jepa_pooled"": 0.04622897505760193}",0.64453,0.73123,61.07,5.13e-04,260740
2400,0.72766,"{""ntp"": 0.05291541665792465, ""mtp"": 0.6277925372123718, ""jepa_pooled"": 0.04695276916027069}",0.64062,0.73123,67.31,4.40e-04,260925
2600,0.72425,"{""ntp"": 0.05743052065372467, ""mtp"": 0.6203853487968445, ""jepa_pooled"": 0.046433910727500916}",0.66406,0.73913,61.84,3.69e-04,260923
2800,0.65485,"{""ntp"": 0.04555951803922653, ""mtp"": 0.5616912245750427, ""jepa_pooled"": 0.04759587347507477}",0.71094,0.76680,58.29,3.04e-04,261402
3000,0.65068,"{""ntp"": 0.0458388514816761, ""mtp"": 0.5585770010948181, ""jepa_pooled"": 0.04625924304127693}",0.73047,0.77866,60.02,2.45e-04,262658
3200,0.64014,"{""ntp"": 0.04243098571896553, ""mtp"": 0.5525783896446228, ""jepa_pooled"": 0.04513343423604965}",0.73438,0.79447,63.06,1.95e-04,262589
3400,0.61005,"{""ntp"": 0.03837617486715317, ""mtp"": 0.5272592902183533, ""jepa_pooled"": 0.04440997540950775}",0.75000,0.79447,56.66,1.54e-04,262484
3600,0.61872,"{""ntp"": 0.043824613094329834, ""mtp"": 0.5309677124023438, ""jepa_pooled"": 0.04392804205417633}",0.76172,0.81818,56.62,1.24e-04,262339
3800,0.61939,"{""ntp"": 0.0321364626288414, ""mtp"": 0.5450956225395203, ""jepa_pooled"": 0.04215947538614273}",0.76562,0.81028,59.04,1.06e-04,262322
4000,0.60810,"{""ntp"": 0.04307340830564499, ""mtp"": 0.5229618549346924, ""jepa_pooled"": 0.04206819459795952}",0.75391,0.81423,53.89,1.00e-04,262249
