step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.82923,"{""ntp"": 1.8292255401611328}",0.00000,0.25692,16.04,1.00e-03,304340
400,1.46468,"{""ntp"": 1.4646775722503662}",0.01562,0.32411,20.26,9.94e-04,315493
600,1.50917,"{""ntp"": 1.5091701745986938}",0.01953,0.30830,23.36,9.76e-04,320608
800,1.36678,"{""ntp"": 1.3667843341827393}",0.04297,0.39130,24.97,9.46e-04,322869
1000,1.36689,"{""ntp"": 1.366894245147705}",0.15625,0.45455,26.21,9.05e-04,324233
1200,1.33246,"{""ntp"": 1.3324599266052246}",0.23438,0.48221,25.79,8.55e-04,324942
1400,1.33910,"{""ntp"": 1.3390969038009644}",0.28516,0.53755,25.09,7.96e-04,325424
1600,1.34347,"{""ntp"": 1.3434675931930542}",0.30469,0.50593,24.74,7.31e-04,326381
1800,1.23326,"{""ntp"": 1.2332552671432495}",0.31641,0.50988,26.49,6.60e-04,326584
2000,1.18178,"{""ntp"": 1.1817755699157715}",0.35547,0.53360,25.52,5.87e-04,326882
2200,1.24423,"{""ntp"": 1.2442268133163452}",0.33594,0.47036,26.37,5.13e-04,327480
2400,1.16814,"{""ntp"": 1.168137550354004}",0.33594,0.50198,26.81,4.40e-04,328281
2600,1.24792,"{""ntp"": 1.2479228973388672}",0.33594,0.48221,26.79,3.69e-04,328902
2800,1.20046,"{""ntp"": 1.2004643678665161}",0.33984,0.45850,26.69,3.04e-04,329272
3000,1.23041,"{""ntp"": 1.2304103374481201}",0.36328,0.51779,27.08,2.45e-04,329135
3200,1.14031,"{""ntp"": 1.140305995941162}",0.39844,0.52964,26.82,1.95e-04,329128
3400,1.09794,"{""ntp"": 1.09794020652771}",0.40234,0.53360,26.77,1.54e-04,329621
3600,1.18221,"{""ntp"": 1.1822091341018677}",0.38281,0.49802,25.94,1.24e-04,329658
3800,1.12879,"{""ntp"": 1.1287870407104492}",0.37891,0.51779,26.69,1.06e-04,329871
4000,1.18504,"{""ntp"": 1.185041069984436}",0.39062,0.52964,26.60,1.00e-04,330085
