step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.78403,"{""ntp"": 0.7497526407241821, ""jepa_pooled"": 0.03427545726299286}",0.02344,0.29249,23.85,1.00e-03,265257
400,0.26363,"{""ntp"": 0.21373754739761353, ""jepa_pooled"": 0.04988840967416763}",0.20312,0.49802,30.80,9.94e-04,281498
600,0.22428,"{""ntp"": 0.1525004655122757, ""jepa_pooled"": 0.07177934795618057}",0.30469,0.52569,34.81,9.76e-04,287902
800,0.21717,"{""ntp"": 0.1389770656824112, ""jepa_pooled"": 0.07819737493991852}",0.35547,0.53360,35.10,9.46e-04,289337
1000,0.20519,"{""ntp"": 0.12968143820762634, ""jepa_pooled"": 0.0755130797624588}",0.37500,0.55336,34.65,9.05e-04,292548
1200,0.18214,"{""ntp"": 0.10700982809066772, ""jepa_pooled"": 0.07512936741113663}",0.37109,0.55336,34.55,8.55e-04,294046
1400,0.18924,"{""ntp"": 0.11464562267065048, ""jepa_pooled"": 0.0745912492275238}",0.42188,0.57708,35.63,7.96e-04,293196
1600,0.17806,"{""ntp"": 0.10126935690641403, ""jepa_pooled"": 0.07679295539855957}",0.44922,0.59289,35.62,7.31e-04,294985
1800,0.16391,"{""ntp"": 0.08601808547973633, ""jepa_pooled"": 0.07789561152458191}",0.43359,0.56917,36.56,6.60e-04,294021
2000,0.16277,"{""ntp"": 0.08462895452976227, ""jepa_pooled"": 0.07814224809408188}",0.47656,0.59289,36.57,5.87e-04,293089
2200,0.15592,"{""ntp"": 0.07767277210950851, ""jepa_pooled"": 0.07824429124593735}",0.52734,0.63636,37.56,5.13e-04,292877
2400,0.16214,"{""ntp"": 0.08420662581920624, ""jepa_pooled"": 0.07792957127094269}",0.56641,0.67194,38.18,4.40e-04,292903
2600,0.14200,"{""ntp"": 0.06597590446472168, ""jepa_pooled"": 0.07602296769618988}",0.55859,0.66798,38.21,3.69e-04,293044
2800,0.14441,"{""ntp"": 0.06943551450967789, ""jepa_pooled"": 0.07497064024209976}",0.54688,0.63636,37.97,3.04e-04,292819
3000,0.13788,"{""ntp"": 0.06406839191913605, ""jepa_pooled"": 0.07381290197372437}",0.57812,0.66403,38.37,2.45e-04,292373
3200,0.13001,"{""ntp"": 0.057246822863817215, ""jepa_pooled"": 0.07275917381048203}",0.59375,0.66008,37.68,1.95e-04,292547
3400,0.13175,"{""ntp"": 0.060377541929483414, ""jepa_pooled"": 0.07137425988912582}",0.58984,0.66798,37.12,1.54e-04,293223
3600,0.11872,"{""ntp"": 0.04848824813961983, ""jepa_pooled"": 0.07022751867771149}",0.64844,0.70751,37.02,1.24e-04,293474
3800,0.12987,"{""ntp"": 0.06057930737733841, ""jepa_pooled"": 0.06929471343755722}",0.62500,0.68775,36.47,1.06e-04,293240
4000,0.11728,"{""ntp"": 0.04864511266350746, ""jepa_pooled"": 0.06863836199045181}",0.62109,0.69565,36.57,1.00e-04,293196
