step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.96467,"{""ntp"": 0.9235659241676331, ""jepa_pooled"": 0.041108377277851105}",0.00000,0.30040,25.05,1.00e-03,244664
400,0.25178,"{""ntp"": 0.20380471646785736, ""jepa_pooled"": 0.04797456040978432}",0.24219,0.44664,37.25,9.94e-04,245941
600,0.20970,"{""ntp"": 0.14757156372070312, ""jepa_pooled"": 0.062128715217113495}",0.31250,0.55336,40.07,9.76e-04,249253
800,0.20283,"{""ntp"": 0.1295420378446579, ""jepa_pooled"": 0.07328734546899796}",0.37891,0.53360,43.06,9.46e-04,249630
1000,0.19282,"{""ntp"": 0.12051990628242493, ""jepa_pooled"": 0.07230246067047119}",0.41406,0.58893,45.78,9.05e-04,249602
1200,0.17036,"{""ntp"": 0.10142062604427338, ""jepa_pooled"": 0.06893929839134216}",0.39062,0.56522,46.21,8.55e-04,249963
1400,0.17940,"{""ntp"": 0.11063539981842041, ""jepa_pooled"": 0.0687621533870697}",0.40625,0.53755,47.26,7.96e-04,251783
1600,0.15779,"{""ntp"": 0.08966022729873657, ""jepa_pooled"": 0.06812779605388641}",0.45312,0.59289,49.32,7.31e-04,254858
1800,0.15916,"{""ntp"": 0.08906058967113495, ""jepa_pooled"": 0.0701003298163414}",0.47656,0.60079,47.34,6.60e-04,257276
2000,0.14988,"{""ntp"": 0.080050528049469, ""jepa_pooled"": 0.06983208656311035}",0.54297,0.64032,47.74,5.87e-04,259257
2200,0.14721,"{""ntp"": 0.07626395672559738, ""jepa_pooled"": 0.07094326615333557}",0.53125,0.62055,49.83,5.13e-04,260942
2400,0.14531,"{""ntp"": 0.07416321337223053, ""jepa_pooled"": 0.07114741951227188}",0.55078,0.65613,48.09,4.40e-04,262368
2600,0.13235,"{""ntp"": 0.06131830811500549, ""jepa_pooled"": 0.07103560119867325}",0.57031,0.67984,50.22,3.69e-04,263489
2800,0.13751,"{""ntp"": 0.06692050397396088, ""jepa_pooled"": 0.07058976590633392}",0.58984,0.66403,50.92,3.04e-04,264544
3000,0.13550,"{""ntp"": 0.06445381045341492, ""jepa_pooled"": 0.07104535400867462}",0.61328,0.69170,51.13,2.45e-04,265490
3200,0.13254,"{""ntp"": 0.06310397386550903, ""jepa_pooled"": 0.06943894922733307}",0.62109,0.69170,50.04,1.95e-04,266264
3400,0.12710,"{""ntp"": 0.05696268379688263, ""jepa_pooled"": 0.07013871520757675}",0.60938,0.69170,50.43,1.54e-04,266943
3600,0.12070,"{""ntp"": 0.051647912710905075, ""jepa_pooled"": 0.06905335187911987}",0.61719,0.68379,48.61,1.24e-04,267527
3800,0.12504,"{""ntp"": 0.05684484541416168, ""jepa_pooled"": 0.0681997612118721}",0.60156,0.67194,48.88,1.06e-04,268122
4000,0.12143,"{""ntp"": 0.053407054394483566, ""jepa_pooled"": 0.06801803410053253}",0.63281,0.68775,47.79,1.00e-04,268631
