step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.76466,"{""ntp"": 0.7646632790565491}",0.00781,0.29249,22.39,1.00e-03,305879
400,0.21537,"{""ntp"": 0.21537469327449799}",0.20703,0.47826,27.78,9.94e-04,319118
600,0.16250,"{""ntp"": 0.16250425577163696}",0.25391,0.52174,30.65,9.76e-04,325395
800,0.14711,"{""ntp"": 0.1471085399389267}",0.29688,0.55731,31.66,9.46e-04,328752
1000,0.11736,"{""ntp"": 0.11735652387142181}",0.35547,0.56917,32.11,9.05e-04,331262
1200,0.10418,"{""ntp"": 0.10417834669351578}",0.35156,0.54941,33.19,8.55e-04,331573
1400,0.10938,"{""ntp"": 0.10937801003456116}",0.43750,0.62451,32.54,7.96e-04,331673
1600,0.09596,"{""ntp"": 0.09596160799264908}",0.39844,0.60079,33.19,7.31e-04,331891
1800,0.09572,"{""ntp"": 0.0957183986902237}",0.43359,0.58103,33.36,6.60e-04,332180
2000,0.08367,"{""ntp"": 0.08366918563842773}",0.45703,0.60079,32.14,5.87e-04,332491
2200,0.07819,"{""ntp"": 0.07819479703903198}",0.46484,0.61660,32.37,5.13e-04,332998
2400,0.07414,"{""ntp"": 0.07414007186889648}",0.48828,0.63241,31.98,4.40e-04,333227
2600,0.07837,"{""ntp"": 0.07837271690368652}",0.48828,0.63241,32.46,3.69e-04,333111
2800,0.07741,"{""ntp"": 0.07741202414035797}",0.52344,0.65613,32.34,3.04e-04,333493
3000,0.07534,"{""ntp"": 0.07534149289131165}",0.52734,0.66008,32.39,2.45e-04,335798
3200,0.06430,"{""ntp"": 0.06430298089981079}",0.58594,0.70751,31.91,1.95e-04,335514
3400,0.06164,"{""ntp"": 0.06163504347205162}",0.57422,0.69960,32.27,1.54e-04,335393
3600,0.06424,"{""ntp"": 0.06423649936914444}",0.59375,0.71542,31.79,1.24e-04,335258
3800,0.06002,"{""ntp"": 0.06001923978328705}",0.59375,0.68775,31.65,1.06e-04,335937
4000,0.06056,"{""ntp"": 0.060559604316949844}",0.61719,0.72332,31.61,1.00e-04,338540
