step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.12009,"{""ntp"": 0.9730002284049988, ""jepa_pooled"": 0.14709340035915375}",0.00000,0.28063,23.48,1.00e-03,269928
400,0.30459,"{""ntp"": 0.22101223468780518, ""jepa_pooled"": 0.08357337862253189}",0.27344,0.53755,34.25,9.94e-04,285541
600,0.20275,"{""ntp"": 0.14041052758693695, ""jepa_pooled"": 0.06233756244182587}",0.34375,0.53755,34.33,9.76e-04,292012
800,0.18604,"{""ntp"": 0.13284067809581757, ""jepa_pooled"": 0.05319860577583313}",0.41797,0.60079,31.48,9.46e-04,295178
1000,0.16675,"{""ntp"": 0.1172885000705719, ""jepa_pooled"": 0.04946409538388252}",0.43750,0.58498,33.15,9.05e-04,297521
1200,0.14758,"{""ntp"": 0.1034415066242218, ""jepa_pooled"": 0.044135674834251404}",0.42188,0.59289,34.64,8.55e-04,297962
1400,0.16116,"{""ntp"": 0.09901662915945053, ""jepa_pooled"": 0.06213988736271858}",0.44922,0.55731,34.83,7.96e-04,298566
1600,0.13772,"{""ntp"": 0.09328862279653549, ""jepa_pooled"": 0.044434040784835815}",0.45312,0.58498,31.71,7.31e-04,298541
1800,0.13445,"{""ntp"": 0.08502115309238434, ""jepa_pooled"": 0.04942743852734566}",0.46484,0.57312,35.41,6.60e-04,298872
2000,0.11101,"{""ntp"": 0.07805662602186203, ""jepa_pooled"": 0.032953400164842606}",0.52344,0.59684,27.12,5.87e-04,299522
2200,0.11623,"{""ntp"": 0.08422038704156876, ""jepa_pooled"": 0.03200993314385414}",0.50391,0.58893,30.60,5.13e-04,300342
2400,0.11022,"{""ntp"": 0.07858527451753616, ""jepa_pooled"": 0.03163369372487068}",0.51562,0.63241,32.45,4.40e-04,301522
2600,0.10767,"{""ntp"": 0.07210975885391235, ""jepa_pooled"": 0.03556434065103531}",0.54297,0.62846,33.20,3.69e-04,302196
2800,0.10055,"{""ntp"": 0.06836320459842682, ""jepa_pooled"": 0.03218302130699158}",0.53906,0.62846,34.36,3.04e-04,302488
3000,0.10124,"{""ntp"": 0.07035959511995316, ""jepa_pooled"": 0.030880041420459747}",0.57031,0.66403,32.68,2.45e-04,302704
3200,0.09786,"{""ntp"": 0.06579446792602539, ""jepa_pooled"": 0.03206264227628708}",0.57031,0.63636,34.13,1.95e-04,302825
3400,0.09267,"{""ntp"": 0.0606381893157959, ""jepa_pooled"": 0.03203103318810463}",0.59375,0.69170,34.47,1.54e-04,303247
3600,0.08767,"{""ntp"": 0.05572983995079994, ""jepa_pooled"": 0.03193862363696098}",0.59375,0.66008,33.91,1.24e-04,303289
3800,0.09304,"{""ntp"": 0.06190238147974014, ""jepa_pooled"": 0.031141748651862144}",0.58594,0.66798,32.81,1.06e-04,303271
4000,0.08951,"{""ntp"": 0.058372460305690765, ""jepa_pooled"": 0.0311385840177536}",0.62500,0.69170,34.31,1.00e-04,303271
