step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.84204,"{""ntp"": 1.8026812076568604, ""jepa_pooled"": 0.03935601934790611}",0.00000,0.22530,16.71,1.00e-03,268797
400,1.56842,"{""ntp"": 1.5313525199890137, ""jepa_pooled"": 0.03706475719809532}",0.00000,0.26877,20.04,9.94e-04,277089
600,1.56519,"{""ntp"": 1.5224887132644653, ""jepa_pooled"": 0.042696576565504074}",0.02344,0.32016,14.49,9.76e-04,280419
800,1.41694,"{""ntp"": 1.3774336576461792, ""jepa_pooled"": 0.039503034204244614}",0.03125,0.33202,14.87,9.46e-04,282077
1000,1.43207,"{""ntp"": 1.4037023782730103, ""jepa_pooled"": 0.028372514992952347}",0.02344,0.31621,15.22,9.05e-04,282800
1200,1.38412,"{""ntp"": 1.3610163927078247, ""jepa_pooled"": 0.02310485579073429}",0.03125,0.32806,15.04,8.55e-04,283468
1400,1.40769,"{""ntp"": 1.3875038623809814, ""jepa_pooled"": 0.020182939246296883}",0.03125,0.32411,15.64,7.96e-04,284118
1600,1.45354,"{""ntp"": 1.4336429834365845, ""jepa_pooled"": 0.019899915903806686}",0.01172,0.30435,17.55,7.31e-04,285093
1800,1.34985,"{""ntp"": 1.3305920362472534, ""jepa_pooled"": 0.01925424113869667}",0.03906,0.33597,14.33,6.60e-04,286117
2000,1.30143,"{""ntp"": 1.2817834615707397, ""jepa_pooled"": 0.019643239676952362}",0.04688,0.34783,15.40,5.87e-04,286944
2200,1.38590,"{""ntp"": 1.3665839433670044, ""jepa_pooled"": 0.019318386912345886}",0.04688,0.32806,16.21,5.13e-04,287521
2400,1.29110,"{""ntp"": 1.271676778793335, ""jepa_pooled"": 0.019419698044657707}",0.05469,0.35178,16.98,4.40e-04,288126
2600,1.38471,"{""ntp"": 1.365134835243225, ""jepa_pooled"": 0.0195747222751379}",0.06250,0.35968,16.71,3.69e-04,288513
2800,1.33540,"{""ntp"": 1.3150931596755981, ""jepa_pooled"": 0.020308062434196472}",0.06641,0.42292,17.77,3.04e-04,288918
3000,1.35695,"{""ntp"": 1.335839033126831, ""jepa_pooled"": 0.02111506462097168}",0.11328,0.39526,17.29,2.45e-04,289278
3200,1.28606,"{""ntp"": 1.2644907236099243, ""jepa_pooled"": 0.02157030999660492}",0.12500,0.46245,17.27,1.95e-04,289512
3400,1.25911,"{""ntp"": 1.2360358238220215, ""jepa_pooled"": 0.023075954988598824}",0.15625,0.47431,19.12,1.54e-04,289814
3600,1.31967,"{""ntp"": 1.29593026638031, ""jepa_pooled"": 0.02374170534312725}",0.17578,0.45059,17.07,1.24e-04,289935
3800,1.27002,"{""ntp"": 1.2455874681472778, ""jepa_pooled"": 0.02442914806306362}",0.18359,0.47826,20.14,1.06e-04,289706
4000,1.30735,"{""ntp"": 1.282336711883545, ""jepa_pooled"": 0.025009892880916595}",0.19531,0.49012,19.37,1.00e-04,289994
