step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.36648,"{""ntp"": 2.2319438457489014, ""jepa_pertoken"": 0.13453130424022675}",0.00000,0.03125,25.26,1.00e-03,218886
400,2.15932,"{""ntp"": 2.095435619354248, ""jepa_pertoken"": 0.06388736516237259}",0.00000,0.05859,29.29,9.94e-04,233452
600,2.08735,"{""ntp"": 2.0300655364990234, ""jepa_pertoken"": 0.05728914588689804}",0.00000,0.02734,28.49,9.76e-04,237172
800,2.06044,"{""ntp"": 1.9997873306274414, ""jepa_pertoken"": 0.06065593659877777}",0.00000,0.06250,26.15,9.46e-04,240524
1000,2.00363,"{""ntp"": 1.9499446153640747, ""jepa_pertoken"": 0.053688932210206985}",0.00000,0.05469,22.93,9.05e-04,240181
1200,1.98350,"{""ntp"": 1.9325066804885864, ""jepa_pertoken"": 0.050998009741306305}",0.00000,0.04688,17.66,8.55e-04,240566
1400,1.96738,"{""ntp"": 1.9193837642669678, ""jepa_pertoken"": 0.04799124225974083}",0.00000,0.02734,9.77,7.96e-04,243511
1600,1.91856,"{""ntp"": 1.8774369955062866, ""jepa_pertoken"": 0.04112143814563751}",0.00000,0.05078,9.35,7.31e-04,243169
1800,1.90270,"{""ntp"": 1.8613377809524536, ""jepa_pertoken"": 0.04136211425065994}",0.00000,0.03516,6.22,6.60e-04,242700
2000,1.89707,"{""ntp"": 1.8568145036697388, ""jepa_pertoken"": 0.04025055840611458}",0.00000,0.05469,7.86,5.87e-04,242200
2200,1.87543,"{""ntp"": 1.835884690284729, ""jepa_pertoken"": 0.039549898356199265}",0.00000,0.05859,6.08,5.13e-04,246069
2400,1.87688,"{""ntp"": 1.8386784791946411, ""jepa_pertoken"": 0.038204144686460495}",0.00000,0.05078,4.92,4.40e-04,246328
2600,1.85206,"{""ntp"": 1.814209222793579, ""jepa_pertoken"": 0.037854526191949844}",0.00000,0.07422,4.41,3.69e-04,245958
2800,1.83417,"{""ntp"": 1.7978757619857788, ""jepa_pertoken"": 0.036294031888246536}",0.00000,0.03516,4.10,3.04e-04,249027
3000,1.83670,"{""ntp"": 1.8000038862228394, ""jepa_pertoken"": 0.036696698516607285}",0.00000,0.06641,6.21,2.45e-04,252168
3200,1.81258,"{""ntp"": 1.7761915922164917, ""jepa_pertoken"": 0.03639283403754234}",0.00000,0.06250,4.09,1.95e-04,254991
3400,1.82308,"{""ntp"": 1.786781907081604, ""jepa_pertoken"": 0.03629421442747116}",0.00000,0.04297,6.64,1.54e-04,257748
3600,1.79529,"{""ntp"": 1.758671522140503, ""jepa_pertoken"": 0.036616113036870956}",0.00000,0.05859,5.37,1.24e-04,260144
3800,1.79238,"{""ntp"": 1.755920171737671, ""jepa_pertoken"": 0.036454927176237106}",0.00000,0.03516,6.41,1.06e-04,262193
4000,1.82129,"{""ntp"": 1.7844334840774536, ""jepa_pertoken"": 0.036858368664979935}",0.00000,0.06250,4.19,1.00e-04,264203
