step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.16842,"{""ntp"": 0.9871358275413513, ""jepa_pertoken"": 0.18128052353858948}",0.00000,0.24901,26.09,1.00e-03,292989
400,0.31185,"{""ntp"": 0.18922975659370422, ""jepa_pertoken"": 0.12262482941150665}",0.20703,0.49802,34.91,9.94e-04,306339
600,0.27198,"{""ntp"": 0.16138415038585663, ""jepa_pertoken"": 0.11059287190437317}",0.30078,0.55336,37.49,9.76e-04,310740
800,0.25592,"{""ntp"": 0.15167787671089172, ""jepa_pertoken"": 0.10423807054758072}",0.26172,0.51779,38.52,9.46e-04,313318
1000,0.23380,"{""ntp"": 0.13085199892520905, ""jepa_pertoken"": 0.10294932872056961}",0.32812,0.54941,40.11,9.05e-04,316204
1200,0.20494,"{""ntp"": 0.10492579638957977, ""jepa_pertoken"": 0.10001382231712341}",0.37500,0.52569,42.47,8.55e-04,317028
1400,0.20118,"{""ntp"": 0.10264860838651657, ""jepa_pertoken"": 0.09853362292051315}",0.41797,0.59684,42.38,7.96e-04,317445
1600,0.18469,"{""ntp"": 0.09207693487405777, ""jepa_pertoken"": 0.09260869771242142}",0.46094,0.60870,44.09,7.31e-04,317821
1800,0.17548,"{""ntp"": 0.08406244963407516, ""jepa_pertoken"": 0.09142232686281204}",0.47266,0.63241,48.00,6.60e-04,318398
2000,0.16591,"{""ntp"": 0.07506605982780457, ""jepa_pertoken"": 0.09084871411323547}",0.50000,0.65613,46.89,5.87e-04,318689
2200,0.16704,"{""ntp"": 0.0791693851351738, ""jepa_pertoken"": 0.08787556737661362}",0.53516,0.69170,49.06,5.13e-04,318951
2400,0.15794,"{""ntp"": 0.07039456069469452, ""jepa_pertoken"": 0.08754972368478775}",0.53516,0.66798,50.78,4.40e-04,319304
2600,0.15882,"{""ntp"": 0.07225413620471954, ""jepa_pertoken"": 0.086565762758255}",0.56250,0.71937,49.79,3.69e-04,319577
2800,0.15351,"{""ntp"": 0.0687362402677536, ""jepa_pertoken"": 0.08477084338665009}",0.62109,0.74308,49.65,3.04e-04,319896
3000,0.14604,"{""ntp"": 0.061694588512182236, ""jepa_pertoken"": 0.08434616029262543}",0.64844,0.72727,50.10,2.45e-04,320105
3200,0.14486,"{""ntp"": 0.060715146362781525, ""jepa_pertoken"": 0.08413995802402496}",0.58594,0.69565,51.04,1.95e-04,320318
3400,0.13766,"{""ntp"": 0.053516533225774765, ""jepa_pertoken"": 0.08414371311664581}",0.60938,0.69565,49.94,1.54e-04,320360
3600,0.14536,"{""ntp"": 0.06221524998545647, ""jepa_pertoken"": 0.08313994854688644}",0.61719,0.72727,49.54,1.24e-04,320498
3800,0.14287,"{""ntp"": 0.05910244584083557, ""jepa_pertoken"": 0.08377166837453842}",0.61328,0.67984,50.00,1.06e-04,320615
4000,0.13875,"{""ntp"": 0.05495311692357063, ""jepa_pertoken"": 0.08379923552274704}",0.62500,0.69565,50.28,1.00e-04,320668
