step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.53183,"{""ntp"": 2.2962818145751953, ""jepa_pooled"": 1.2355525493621826}",0.00000,0.03125,10.95,1.00e-03,203691
400,2.94105,"{""ntp"": 2.1056551933288574, ""jepa_pooled"": 0.8353934288024902}",0.00000,0.02734,5.95,9.94e-04,209567
600,1.11786,"{""ntp"": 0.4453030526638031, ""jepa_pooled"": 0.6725568771362305}",0.21094,0.21094,6.57,9.76e-04,211755
800,0.99211,"{""ntp"": 0.3689956068992615, ""jepa_pooled"": 0.6231191754341125}",0.17969,0.17969,9.57,9.46e-04,212285
1000,0.99986,"{""ntp"": 0.3752118647098541, ""jepa_pooled"": 0.6246451139450073}",0.21875,0.21875,10.46,9.05e-04,212948
1200,1.02322,"{""ntp"": 0.33356115221977234, ""jepa_pooled"": 0.6896586418151855}",0.17969,0.17969,8.09,8.55e-04,223072
1400,0.99781,"{""ntp"": 0.31804487109184265, ""jepa_pooled"": 0.6797680854797363}",0.19922,0.19922,10.41,7.96e-04,230312
1600,0.96653,"{""ntp"": 0.30066749453544617, ""jepa_pooled"": 0.665858268737793}",0.20703,0.20703,8.86,7.31e-04,237132
1800,0.92934,"{""ntp"": 0.2803582549095154, ""jepa_pooled"": 0.6489847898483276}",0.24219,0.24219,8.65,6.60e-04,243449
2000,0.89298,"{""ntp"": 0.2787652611732483, ""jepa_pooled"": 0.6142191886901855}",0.20703,0.20703,9.19,5.87e-04,247662
2200,0.88237,"{""ntp"": 0.2767922580242157, ""jepa_pooled"": 0.6055775880813599}",0.20703,0.20703,9.81,5.13e-04,250863
2400,0.86472,"{""ntp"": 0.27998337149620056, ""jepa_pooled"": 0.584733247756958}",0.19531,0.19531,8.92,4.40e-04,253829
2600,0.83430,"{""ntp"": 0.2567727863788605, ""jepa_pooled"": 0.5775309801101685}",0.21094,0.21094,9.79,3.69e-04,257211
2800,0.82433,"{""ntp"": 0.26139575242996216, ""jepa_pooled"": 0.5629308223724365}",0.19922,0.19922,9.28,3.04e-04,260372
3000,0.81843,"{""ntp"": 0.24570110440254211, ""jepa_pooled"": 0.5727264881134033}",0.19531,0.19531,10.28,2.45e-04,260897
3200,0.81004,"{""ntp"": 0.24945290386676788, ""jepa_pooled"": 0.5605838298797607}",0.25000,0.25000,9.89,1.95e-04,263203
3400,0.80799,"{""ntp"": 0.24420182406902313, ""jepa_pooled"": 0.5637902021408081}",0.18750,0.18750,10.55,1.54e-04,262559
3600,0.82752,"{""ntp"": 0.23804017901420593, ""jepa_pooled"": 0.5894747972488403}",0.22266,0.22266,11.34,1.24e-04,261602
3800,0.85537,"{""ntp"": 0.24398411810398102, ""jepa_pooled"": 0.6113883852958679}",0.21484,0.21484,11.14,1.06e-04,261030
4000,0.88112,"{""ntp"": 0.2391737997531891, ""jepa_pooled"": 0.6419469714164734}",0.23047,0.23047,12.11,1.00e-04,260778
