step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,4.88943,"{""ntp"": 2.061603307723999, ""backchain"": 2.8278307914733887, ""bc_g"": 2.4237332344055176, ""bc_m"": 3.231928586959839}",0.00000,0.02734,10.11,1.00e-03,66504
800,4.56205,"{""ntp"": 1.9490392208099365, ""backchain"": 2.613011360168457, ""bc_g"": 2.271169424057007, ""bc_m"": 2.9548532962799072}",0.00000,0.03516,2.29,1.00e-03,65735
1200,4.38831,"{""ntp"": 1.873199462890625, ""backchain"": 2.5151143074035645, ""bc_g"": 2.2026495933532715, ""bc_m"": 2.8275787830352783}",0.00000,0.06641,1.48,1.00e-03,65165
1600,4.26369,"{""ntp"": 1.826019525527954, ""backchain"": 2.4376659393310547, ""bc_g"": 2.1215224266052246, ""bc_m"": 2.7538092136383057}",0.00000,0.02344,1.18,1.00e-03,64891
2000,4.21019,"{""ntp"": 1.8062041997909546, ""backchain"": 2.4039852619171143, ""bc_g"": 2.0974862575531006, ""bc_m"": 2.710484266281128}",0.00000,0.04297,1.11,1.00e-03,64704
2400,4.16933,"{""ntp"": 1.7887769937515259, ""backchain"": 2.3805549144744873, ""bc_g"": 2.09665584564209, ""bc_m"": 2.6644539833068848}",0.00000,0.06641,1.08,1.00e-03,64587
2800,4.02404,"{""ntp"": 1.702163815498352, ""backchain"": 2.3218801021575928, ""bc_g"": 1.9789258241653442, ""bc_m"": 2.664834499359131}",0.00000,0.06641,1.04,1.00e-03,64519
3200,1.59963,"{""ntp"": 0.322764128446579, ""backchain"": 1.276861310005188, ""bc_g"": 0.011106145568192005, ""bc_m"": 2.542616367340088}",0.22266,0.22656,1.04,1.00e-03,64449
3600,1.42379,"{""ntp"": 0.2882871627807617, ""backchain"": 1.135507583618164, ""bc_g"": 0.006036879029124975, ""bc_m"": 2.2649781703948975}",0.17188,0.17188,1.03,1.00e-03,64409
4000,1.32330,"{""ntp"": 0.2787914574146271, ""backchain"": 1.044507384300232, ""bc_g"": 0.002456461079418659, ""bc_m"": 2.0865583419799805}",0.21094,0.21094,1.04,1.00e-03,64372
4400,1.21816,"{""ntp"": 0.26390665769577026, ""backchain"": 0.9542577266693115, ""bc_g"": 0.007793818134814501, ""bc_m"": 1.9007216691970825}",0.24219,0.24219,1.04,1.00e-03,64341
4800,1.19176,"{""ntp"": 0.2638930380344391, ""backchain"": 0.9278701543807983, ""bc_g"": 0.001177379977889359, ""bc_m"": 1.8545628786087036}",0.23438,0.23438,1.05,1.00e-03,64322
5200,1.14812,"{""ntp"": 0.24570178985595703, ""backchain"": 0.9024195075035095, ""bc_g"": 0.0006143609643913805, ""bc_m"": 1.8042246103286743}",0.21484,0.21484,1.04,1.00e-03,64305
5600,1.15876,"{""ntp"": 0.25668710470199585, ""backchain"": 0.9020706415176392, ""bc_g"": 0.0004975813208147883, ""bc_m"": 1.8036437034606934}",0.22656,0.22656,1.04,1.00e-03,64290
