step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,0.99139,"{""ntp"": 0.9577036499977112, ""jepa_pooled"": 0.03368396684527397}",0.00000,0.31621,23.04,1.00e-03,271181
400,0.53179,"{""ntp"": 0.4859088063240051, ""jepa_pooled"": 0.04587988927960396}",0.03906,0.45059,27.63,9.94e-04,281168
600,0.32443,"{""ntp"": 0.255354642868042, ""jepa_pooled"": 0.06907983869314194}",0.17578,0.47826,35.36,9.76e-04,288230
800,0.25550,"{""ntp"": 0.17306694388389587, ""jepa_pooled"": 0.08243176341056824}",0.31641,0.57312,37.99,9.46e-04,301275
1000,0.21492,"{""ntp"": 0.12565739452838898, ""jepa_pooled"": 0.08925890177488327}",0.35547,0.55731,44.58,9.05e-04,309622
1200,0.22040,"{""ntp"": 0.1299889236688614, ""jepa_pooled"": 0.09040826559066772}",0.34375,0.54150,46.86,8.55e-04,315332
1400,0.21039,"{""ntp"": 0.1206456795334816, ""jepa_pooled"": 0.08974120765924454}",0.36328,0.54941,49.27,7.96e-04,319561
1600,0.19912,"{""ntp"": 0.10774018615484238, ""jepa_pooled"": 0.09138140082359314}",0.40625,0.57312,50.84,7.31e-04,322812
1800,0.18799,"{""ntp"": 0.0967111811041832, ""jepa_pooled"": 0.09127874672412872}",0.50391,0.66008,55.51,6.60e-04,325342
2000,0.17085,"{""ntp"": 0.08151984959840775, ""jepa_pooled"": 0.08932963013648987}",0.48828,0.66798,55.08,5.87e-04,327432
2200,0.16704,"{""ntp"": 0.08149084448814392, ""jepa_pooled"": 0.08555331081151962}",0.54688,0.69960,55.40,5.13e-04,329124
2400,0.15280,"{""ntp"": 0.06847751885652542, ""jepa_pooled"": 0.0843229591846466}",0.48828,0.62055,55.73,4.40e-04,330569
2600,0.15318,"{""ntp"": 0.07167407870292664, ""jepa_pooled"": 0.0815044716000557}",0.55859,0.69960,55.78,3.69e-04,331738
2800,0.14897,"{""ntp"": 0.06801825761795044, ""jepa_pooled"": 0.08095569908618927}",0.57031,0.68379,56.03,3.04e-04,332820
3000,0.13815,"{""ntp"": 0.05943077430129051, ""jepa_pooled"": 0.07871954888105392}",0.62109,0.74704,54.69,2.45e-04,333774
3200,0.13515,"{""ntp"": 0.05864730849862099, ""jepa_pooled"": 0.07650328427553177}",0.64844,0.75494,54.77,1.95e-04,334563
3400,0.12913,"{""ntp"": 0.053301479667425156, ""jepa_pooled"": 0.07582566887140274}",0.60938,0.72332,53.27,1.54e-04,333682
3600,0.12903,"{""ntp"": 0.054854169487953186, ""jepa_pooled"": 0.07417327165603638}",0.64844,0.77470,53.44,1.24e-04,331101
3800,0.13128,"{""ntp"": 0.059070833027362823, ""jepa_pooled"": 0.07221388816833496}",0.64453,0.74704,53.22,1.06e-04,328824
4000,0.12806,"{""ntp"": 0.05715423449873924, ""jepa_pooled"": 0.07090184837579727}",0.66406,0.75889,52.22,1.00e-04,326850
