step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,3.36073,"{""ntp"": 2.117844820022583, ""backchain"": 1.242888331413269, ""bc_g"": 2.485776662826538}",0.00000,0.07812,11.68,1.00e-03,143525
800,3.09219,"{""ntp"": 1.9526022672653198, ""backchain"": 1.139586091041565, ""bc_g"": 2.27917218208313}",0.00000,0.04297,4.62,1.00e-03,146813
1200,2.98557,"{""ntp"": 1.8843295574188232, ""backchain"": 1.1012433767318726, ""bc_g"": 2.202486753463745}",0.00000,0.04297,3.56,1.00e-03,149160
1600,2.91026,"{""ntp"": 1.8374345302581787, ""backchain"": 1.072822093963623, ""bc_g"": 2.145644187927246}",0.00000,0.05859,2.30,1.00e-03,163564
2000,2.91687,"{""ntp"": 1.845711350440979, ""backchain"": 1.0711630582809448, ""bc_g"": 2.1423261165618896}",0.00000,0.04297,1.96,1.00e-03,164825
2400,2.85252,"{""ntp"": 1.8021842241287231, ""backchain"": 1.0503357648849487, ""bc_g"": 2.1006715297698975}",0.00000,0.05859,1.62,1.00e-03,162820
2800,2.84341,"{""ntp"": 1.8002183437347412, ""backchain"": 1.043190598487854, ""bc_g"": 2.086381196975708}",0.00000,0.03906,1.48,1.00e-03,167187
3200,2.82734,"{""ntp"": 1.787821650505066, ""backchain"": 1.0395159721374512, ""bc_g"": 2.0790319442749023}",0.00000,0.06250,1.46,1.00e-03,165481
3600,2.79995,"{""ntp"": 1.7701876163482666, ""backchain"": 1.0297633409500122, ""bc_g"": 2.0595266819000244}",0.00000,0.05078,1.32,1.00e-03,161743
4000,2.79581,"{""ntp"": 1.7633640766143799, ""backchain"": 1.0324465036392212, ""bc_g"": 2.0648930072784424}",0.00000,0.06250,1.46,1.00e-03,160979
4400,2.79180,"{""ntp"": 1.7623893022537231, ""backchain"": 1.0294092893600464, ""bc_g"": 2.0588185787200928}",0.00000,0.05078,1.39,1.00e-03,160347
4800,2.76688,"{""ntp"": 1.7486504316329956, ""backchain"": 1.018234372138977, ""bc_g"": 2.036468744277954}",0.00000,0.04688,1.31,1.00e-03,159630
5200,2.77813,"{""ntp"": 1.7572637796401978, ""backchain"": 1.0208669900894165, ""bc_g"": 2.041733980178833}",0.00000,0.04297,1.48,1.00e-03,158049
5600,2.75980,"{""ntp"": 1.7409553527832031, ""backchain"": 1.018847107887268, ""bc_g"": 2.037694215774536}",0.00000,0.06641,1.39,1.00e-03,156924
6000,2.74929,"{""ntp"": 1.7339820861816406, ""backchain"": 1.0153075456619263, ""bc_g"": 2.0306150913238525}",0.00000,0.03906,1.30,1.00e-03,156371
6400,2.75976,"{""ntp"": 1.742439866065979, ""backchain"": 1.0173193216323853, ""bc_g"": 2.0346386432647705}",0.00000,0.04688,1.28,1.00e-03,155932
6800,2.72794,"{""ntp"": 1.7207424640655518, ""backchain"": 1.0071982145309448, ""bc_g"": 2.0143964290618896}",0.00000,0.08203,1.28,1.00e-03,155493
7200,2.75876,"{""ntp"": 1.7405446767807007, ""backchain"": 1.0182186365127563, ""bc_g"": 2.0364372730255127}",0.00000,0.03125,1.30,1.00e-03,155395
7600,2.71830,"{""ntp"": 1.7125537395477295, ""backchain"": 1.0057471990585327, ""bc_g"": 2.0114943981170654}",0.00000,0.07031,1.27,1.00e-03,154994
8000,2.70831,"{""ntp"": 1.7119979858398438, ""backchain"": 0.9963153004646301, ""bc_g"": 1.9926306009292603}",0.00000,0.05859,1.27,1.00e-03,154780
8400,2.75020,"{""ntp"": 1.7416226863861084, ""backchain"": 1.0085781812667847, ""bc_g"": 2.0171563625335693}",0.00000,0.07422,1.23,1.00e-03,154554
8800,1.34008,"{""ntp"": 0.47454962134361267, ""backchain"": 0.8655290603637695, ""bc_g"": 1.731058120727539}",0.17969,0.18750,1.56,1.00e-03,154585
9200,0.40660,"{""ntp"": 0.3900162875652313, ""backchain"": 0.01658230647444725, ""bc_g"": 0.0331646129488945}",0.19531,0.19531,1.36,1.00e-03,154565
9600,0.32656,"{""ntp"": 0.3201192319393158, ""backchain"": 0.006441803183406591, ""bc_g"": 0.012883606366813183}",0.18359,0.18750,1.41,1.00e-03,152107
10000,0.31248,"{""ntp"": 0.29847532510757446, ""backchain"": 0.014000847935676575, ""bc_g"": 0.02800169587135315}",0.22266,0.22266,1.39,1.00e-03,147270
10400,0.32546,"{""ntp"": 0.322754442691803, ""backchain"": 0.0027084089815616608, ""bc_g"": 0.0054168179631233215}",0.20703,0.20703,1.64,1.00e-03,143013
10800,0.30827,"{""ntp"": 0.3081282675266266, ""backchain"": 0.00014508461754303426, ""bc_g"": 0.0002901692350860685}",0.20312,0.20312,1.63,1.00e-03,139245
11200,0.29155,"{""ntp"": 0.29150503873825073, ""backchain"": 4.4293730752542615e-05, ""bc_g"": 8.858746150508523e-05}",0.18750,0.18750,1.74,1.00e-03,135916
11600,0.27596,"{""ntp"": 0.27594441175460815, ""backchain"": 1.9065559172304347e-05, ""bc_g"": 3.8131118344608694e-05}",0.21875,0.21875,2.54,1.00e-03,132968
12000,0.27766,"{""ntp"": 0.2767717242240906, ""backchain"": 0.00089250662131235, ""bc_g"": 0.0017850132426247}",0.21484,0.21484,2.29,1.00e-03,130359
12400,0.27622,"{""ntp"": 0.2761197090148926, ""backchain"": 0.00010014928557211533, ""bc_g"": 0.00020029857114423066}",0.17969,0.17969,2.77,1.00e-03,128022
12800,0.26974,"{""ntp"": 0.2658284604549408, ""backchain"": 0.003915209788829088, ""bc_g"": 0.007830419577658176}",0.25000,0.25000,2.78,1.00e-03,125911
13200,0.26792,"{""ntp"": 0.2667689919471741, ""backchain"": 0.00115235208068043, ""bc_g"": 0.00230470416136086}",0.21484,0.21484,3.24,1.00e-03,123997
13600,0.26265,"{""ntp"": 0.2625940144062042, ""backchain"": 5.679320383933373e-05, ""bc_g"": 0.00011358640767866746}",0.19531,0.19531,2.86,1.00e-03,122260
14000,0.25488,"{""ntp"": 0.25458553433418274, ""backchain"": 0.00029242050368338823, ""bc_g"": 0.0005848410073667765}",0.15234,0.15234,3.14,1.00e-03,120652
14400,0.25088,"{""ntp"": 0.250804603099823, ""backchain"": 7.52763298805803e-05, ""bc_g"": 0.0001505526597611606}",0.21875,0.21875,3.68,1.00e-03,119178
14800,0.25283,"{""ntp"": 0.2517155110836029, ""backchain"": 0.0011161424918100238, ""bc_g"": 0.0022322849836200476}",0.21484,0.21484,3.39,1.00e-03,117822
