step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.10017,"{""ntp"": 0.865679144859314, ""jepa_pooled"": 0.2344886213541031}",0.00391,0.26877,26.69,1.00e-03,264767
400,0.41930,"{""ntp"": 0.20522691309452057, ""jepa_pooled"": 0.2140723168849945}",0.23438,0.52569,39.54,9.94e-04,277074
600,0.35693,"{""ntp"": 0.13913550972938538, ""jepa_pooled"": 0.21779482066631317}",0.28516,0.50198,44.51,9.76e-04,281754
800,0.35601,"{""ntp"": 0.1311558485031128, ""jepa_pooled"": 0.22484971582889557}",0.38672,0.56917,47.02,9.46e-04,283864
1000,0.34435,"{""ntp"": 0.11404311656951904, ""jepa_pooled"": 0.23030510544776917}",0.42578,0.60079,48.83,9.05e-04,285507
1200,0.32397,"{""ntp"": 0.09452679008245468, ""jepa_pooled"": 0.22943954169750214}",0.47656,0.64032,51.47,8.55e-04,286563
1400,0.32096,"{""ntp"": 0.09452194720506668, ""jepa_pooled"": 0.22643305361270905}",0.47656,0.60474,54.01,7.96e-04,287079
1600,0.31247,"{""ntp"": 0.0866701528429985, ""jepa_pooled"": 0.22579827904701233}",0.49609,0.63241,54.11,7.31e-04,287781
1800,0.29458,"{""ntp"": 0.0724831223487854, ""jepa_pooled"": 0.2220926284790039}",0.51172,0.64822,55.06,6.60e-04,288056
2000,0.29623,"{""ntp"": 0.0780840516090393, ""jepa_pooled"": 0.21814744174480438}",0.57422,0.67194,55.12,5.87e-04,288499
2200,0.28864,"{""ntp"": 0.07111421227455139, ""jepa_pooled"": 0.21752330660820007}",0.55078,0.65613,56.80,5.13e-04,288841
2400,0.28463,"{""ntp"": 0.0718192607164383, ""jepa_pooled"": 0.21281522512435913}",0.60156,0.68379,56.03,4.40e-04,288958
2600,0.27194,"{""ntp"": 0.0593646876513958, ""jepa_pooled"": 0.21257881820201874}",0.60156,0.68775,57.05,3.69e-04,289212
2800,0.26045,"{""ntp"": 0.05470989644527435, ""jepa_pooled"": 0.20574447512626648}",0.58984,0.69565,56.91,3.04e-04,289415
3000,0.26749,"{""ntp"": 0.059624314308166504, ""jepa_pooled"": 0.20786632597446442}",0.61328,0.69565,56.25,2.45e-04,289442
3200,0.26745,"{""ntp"": 0.060650359839200974, ""jepa_pooled"": 0.2067951261997223}",0.61719,0.67984,56.95,1.95e-04,289624
3400,0.26173,"{""ntp"": 0.05605456605553627, ""jepa_pooled"": 0.20567794144153595}",0.60547,0.69565,56.12,1.54e-04,289653
3600,0.25314,"{""ntp"": 0.04954460635781288, ""jepa_pooled"": 0.2035936415195465}",0.65234,0.70751,54.73,1.24e-04,289790
3800,0.25669,"{""ntp"": 0.05452941730618477, ""jepa_pooled"": 0.20215633511543274}",0.64453,0.69565,54.55,1.06e-04,289945
4000,0.25183,"{""ntp"": 0.050504617393016815, ""jepa_pooled"": 0.20132344961166382}",0.66797,0.71542,53.97,1.00e-04,289948
