step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.09612,"{""ntp"": 1.0802761316299438, ""jepa_pooled"": 0.015845414251089096}",0.00391,0.07451,18.98,1.00e-03,266553
400,0.23105,"{""ntp"": 0.21301522850990295, ""jepa_pooled"": 0.01803438551723957}",0.17188,0.50196,33.00,9.94e-04,295343
600,0.19565,"{""ntp"": 0.17101438343524933, ""jepa_pooled"": 0.02463780902326107}",0.27344,0.52941,35.61,9.76e-04,311679
800,0.18276,"{""ntp"": 0.15691553056240082, ""jepa_pooled"": 0.025846518576145172}",0.28906,0.54118,36.90,9.46e-04,313179
1000,0.14353,"{""ntp"": 0.12044021487236023, ""jepa_pooled"": 0.02309146150946617}",0.33984,0.54118,33.48,9.05e-04,309639
1200,0.14904,"{""ntp"": 0.125231072306633, ""jepa_pooled"": 0.02380598522722721}",0.38281,0.53725,37.93,8.55e-04,306926
1400,0.12417,"{""ntp"": 0.09702208638191223, ""jepa_pooled"": 0.02715170569717884}",0.32031,0.50196,38.01,7.96e-04,305290
1600,0.12130,"{""ntp"": 0.08940716832876205, ""jepa_pooled"": 0.03189557418227196}",0.40625,0.56863,38.83,7.31e-04,304100
1800,0.13797,"{""ntp"": 0.10040351003408432, ""jepa_pooled"": 0.03757042810320854}",0.40234,0.58431,40.14,6.60e-04,302879
2000,0.11807,"{""ntp"": 0.07881446182727814, ""jepa_pooled"": 0.039253510534763336}",0.44922,0.59216,41.74,5.87e-04,302165
2200,0.12526,"{""ntp"": 0.08119817823171616, ""jepa_pooled"": 0.04406171664595604}",0.49609,0.65098,42.48,5.13e-04,301527
2400,0.11617,"{""ntp"": 0.0687800869345665, ""jepa_pooled"": 0.047392431646585464}",0.46875,0.60784,42.36,4.40e-04,300925
2600,0.12314,"{""ntp"": 0.0764528214931488, ""jepa_pooled"": 0.046683549880981445}",0.49219,0.61961,42.91,3.69e-04,300565
2800,0.12761,"{""ntp"": 0.07822591066360474, ""jepa_pooled"": 0.049381427466869354}",0.51172,0.63922,43.67,3.04e-04,300205
3000,0.11749,"{""ntp"": 0.07012668251991272, ""jepa_pooled"": 0.0473601296544075}",0.55859,0.69412,43.24,2.45e-04,299714
3200,0.11943,"{""ntp"": 0.06688424199819565, ""jepa_pooled"": 0.052545830607414246}",0.53125,0.67843,43.58,1.95e-04,299462
3400,0.11353,"{""ntp"": 0.0644601359963417, ""jepa_pooled"": 0.04906567558646202}",0.61719,0.71373,43.54,1.54e-04,299234
3600,0.09976,"{""ntp"": 0.04795693978667259, ""jepa_pooled"": 0.05180371180176735}",0.62109,0.72157,43.77,1.24e-04,298900
3800,0.11376,"{""ntp"": 0.06186828762292862, ""jepa_pooled"": 0.051890626549720764}",0.58203,0.68627,44.63,1.06e-04,298206
4000,0.10586,"{""ntp"": 0.05358981713652611, ""jepa_pooled"": 0.052273835986852646}",0.62500,0.72157,44.40,1.00e-04,298023
