step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.08515,"{""ntp"": 0.9501280784606934, ""jepa_pooled"": 0.13502414524555206}",0.00391,0.32157,27.27,1.00e-03,296189
400,0.32696,"{""ntp"": 0.21037358045578003, ""jepa_pooled"": 0.11658745259046555}",0.20312,0.47451,36.12,9.94e-04,307049
600,0.23570,"{""ntp"": 0.1553041636943817, ""jepa_pooled"": 0.08039215952157974}",0.29297,0.54510,37.89,9.76e-04,310885
800,0.21832,"{""ntp"": 0.15383712947368622, ""jepa_pooled"": 0.06448743492364883}",0.30859,0.52941,38.63,9.46e-04,312806
1000,0.19234,"{""ntp"": 0.1328384429216385, ""jepa_pooled"": 0.059501100331544876}",0.32812,0.56078,38.90,9.05e-04,314030
1200,0.17845,"{""ntp"": 0.11592632532119751, ""jepa_pooled"": 0.06252850592136383}",0.39844,0.55294,38.88,8.55e-04,315021
1400,0.14718,"{""ntp"": 0.0930914506316185, ""jepa_pooled"": 0.0540933758020401}",0.37891,0.55294,29.35,7.96e-04,315589
1600,0.14016,"{""ntp"": 0.09539281576871872, ""jepa_pooled"": 0.0447644405066967}",0.43359,0.60392,23.38,7.31e-04,316279
1800,0.13081,"{""ntp"": 0.0882960632443428, ""jepa_pooled"": 0.04251781851053238}",0.43750,0.55294,30.78,6.60e-04,316760
2000,0.11121,"{""ntp"": 0.07553058862686157, ""jepa_pooled"": 0.03568434342741966}",0.45703,0.58824,23.37,5.87e-04,317081
2200,0.13534,"{""ntp"": 0.09000077098608017, ""jepa_pooled"": 0.045339539647102356}",0.49609,0.62353,25.90,5.13e-04,317284
2400,0.10843,"{""ntp"": 0.07058364152908325, ""jepa_pooled"": 0.03784802556037903}",0.47656,0.62745,28.32,4.40e-04,320605
2600,0.10788,"{""ntp"": 0.06567654758691788, ""jepa_pooled"": 0.042207393795251846}",0.46875,0.58824,34.70,3.69e-04,321767
2800,0.11087,"{""ntp"": 0.07569193094968796, ""jepa_pooled"": 0.0351739339530468}",0.52344,0.62745,26.84,3.04e-04,321534
3000,0.12768,"{""ntp"": 0.07591427117586136, ""jepa_pooled"": 0.05176743492484093}",0.56641,0.69020,37.74,2.45e-04,323715
3200,0.10594,"{""ntp"": 0.0678807720541954, ""jepa_pooled"": 0.03805875405669212}",0.58203,0.68627,30.58,1.95e-04,323519
3400,0.10117,"{""ntp"": 0.0627678707242012, ""jepa_pooled"": 0.038405243307352066}",0.61719,0.69412,32.33,1.54e-04,323220
3600,0.09211,"{""ntp"": 0.05411885678768158, ""jepa_pooled"": 0.037989646196365356}",0.64062,0.72549,32.85,1.24e-04,323656
3800,0.09924,"{""ntp"": 0.06205413118004799, ""jepa_pooled"": 0.03718985617160797}",0.67188,0.74902,32.55,1.06e-04,326537
4000,0.08965,"{""ntp"": 0.05385138466954231, ""jepa_pooled"": 0.0357954315841198}",0.65625,0.71765,31.73,1.00e-04,329154
