step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.53453,"{""ntp"": 0.8641332387924194, ""jepa_pooled"": 1.670400619506836}",0.00000,0.32157,46.58,1.00e-03,267207
400,1.48944,"{""ntp"": 0.3589620292186737, ""jepa_pooled"": 1.1304750442504883}",0.08203,0.44706,61.34,9.94e-04,278432
600,0.99050,"{""ntp"": 0.16887366771697998, ""jepa_pooled"": 0.8216245174407959}",0.35547,0.59216,71.19,9.76e-04,282589
800,0.83530,"{""ntp"": 0.13565708696842194, ""jepa_pooled"": 0.699638843536377}",0.41016,0.58824,75.63,9.46e-04,284599
1000,0.76113,"{""ntp"": 0.12010946869850159, ""jepa_pooled"": 0.6410183310508728}",0.39453,0.62353,80.29,9.05e-04,285874
1200,0.71892,"{""ntp"": 0.11462558060884476, ""jepa_pooled"": 0.6042921543121338}",0.44141,0.60392,80.97,8.55e-04,286726
1400,0.66155,"{""ntp"": 0.09101732820272446, ""jepa_pooled"": 0.5705280303955078}",0.52344,0.69804,83.97,7.96e-04,287306
1600,0.64716,"{""ntp"": 0.08939024060964584, ""jepa_pooled"": 0.5577740669250488}",0.50391,0.69020,84.11,7.31e-04,287818
1800,0.63538,"{""ntp"": 0.08591847121715546, ""jepa_pooled"": 0.5494616627693176}",0.50391,0.66667,86.20,6.60e-04,288185
2000,0.63588,"{""ntp"": 0.0767434686422348, ""jepa_pooled"": 0.5591387748718262}",0.48438,0.64706,86.01,5.87e-04,288477
2200,0.61994,"{""ntp"": 0.07537107914686203, ""jepa_pooled"": 0.5445669293403625}",0.57812,0.72157,87.91,5.13e-04,289108
2400,0.61963,"{""ntp"": 0.06540916115045547, ""jepa_pooled"": 0.5542240738868713}",0.60156,0.70196,87.38,4.40e-04,293081
2600,0.61771,"{""ntp"": 0.054404523223638535, ""jepa_pooled"": 0.5633060336112976}",0.65234,0.73333,89.03,3.69e-04,296555
2800,0.64229,"{""ntp"": 0.0654582753777504, ""jepa_pooled"": 0.5768291354179382}",0.62891,0.72549,86.71,3.04e-04,299595
3000,0.63117,"{""ntp"": 0.05931427702307701, ""jepa_pooled"": 0.5718597173690796}",0.66016,0.76863,87.83,2.45e-04,302309
3200,0.61150,"{""ntp"": 0.0525883249938488, ""jepa_pooled"": 0.5589132308959961}",0.58984,0.72549,86.15,1.95e-04,304734
3400,0.62320,"{""ntp"": 0.052209075540304184, ""jepa_pooled"": 0.5709952116012573}",0.66406,0.74510,85.41,1.54e-04,306896
3600,0.62260,"{""ntp"": 0.044342637062072754, ""jepa_pooled"": 0.5782537460327148}",0.67578,0.76863,85.53,1.24e-04,308817
3800,0.64317,"{""ntp"": 0.05432703346014023, ""jepa_pooled"": 0.5888470411300659}",0.67188,0.75294,85.90,1.06e-04,310583
4000,0.63989,"{""ntp"": 0.04299371317028999, ""jepa_pooled"": 0.5968983173370361}",0.70312,0.78824,83.33,1.00e-04,312173
