step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.32514,"{""ntp"": 2.231822967529297, ""jepa_pooled"": 0.09331381320953369}",0.00000,0.03125,26.23,1.00e-03,217956
400,2.17107,"{""ntp"": 2.1218883991241455, ""jepa_pooled"": 0.049177393317222595}",0.00000,0.06641,29.12,9.94e-04,230104
600,2.06444,"{""ntp"": 2.027705430984497, ""jepa_pooled"": 0.03673909977078438}",0.00000,0.04297,34.94,9.76e-04,234434
800,2.00291,"{""ntp"": 1.9708740711212158, ""jepa_pooled"": 0.03203476965427399}",0.00000,0.06250,36.04,9.46e-04,239231
1000,1.94514,"{""ntp"": 1.918561577796936, ""jepa_pooled"": 0.026581361889839172}",0.00000,0.05859,34.77,9.05e-04,239469
1200,1.90564,"{""ntp"": 1.8802812099456787, ""jepa_pooled"": 0.025361821055412292}",0.00000,0.04688,38.03,8.55e-04,242221
1400,1.91383,"{""ntp"": 1.89162278175354, ""jepa_pooled"": 0.02221132442355156}",0.00000,0.05859,31.91,7.96e-04,241985
1600,1.86976,"{""ntp"": 1.8487497568130493, ""jepa_pooled"": 0.02100883424282074}",0.00000,0.07422,28.84,7.31e-04,241449
1800,1.84505,"{""ntp"": 1.8259974718093872, ""jepa_pooled"": 0.019050683826208115}",0.00000,0.05078,28.28,6.60e-04,240760
2000,1.87190,"{""ntp"": 1.8540277481079102, ""jepa_pooled"": 0.017869815230369568}",0.00000,0.07031,31.55,5.87e-04,240859
2200,1.82076,"{""ntp"": 1.8033994436264038, ""jepa_pooled"": 0.017357494682073593}",0.00000,0.07812,26.40,5.13e-04,243281
2400,1.82127,"{""ntp"": 1.8045670986175537, ""jepa_pooled"": 0.016699301078915596}",0.00000,0.05469,26.57,4.40e-04,242772
2600,1.80402,"{""ntp"": 1.7882001399993896, ""jepa_pooled"": 0.015819059684872627}",0.00000,0.06641,33.23,3.69e-04,242172
2800,1.79934,"{""ntp"": 1.783542513847351, ""jepa_pooled"": 0.015798617154359818}",0.00000,0.07812,29.18,3.04e-04,245917
3000,1.78605,"{""ntp"": 1.7708265781402588, ""jepa_pooled"": 0.015228425152599812}",0.00000,0.06641,35.03,2.45e-04,246518
3200,1.76349,"{""ntp"": 1.748716950416565, ""jepa_pooled"": 0.014775139279663563}",0.00000,0.05078,27.83,1.95e-04,249090
3400,1.75941,"{""ntp"": 1.7446719408035278, ""jepa_pooled"": 0.014739597216248512}",0.00000,0.03516,37.57,1.54e-04,248537
3600,1.76694,"{""ntp"": 1.7527960538864136, ""jepa_pooled"": 0.014145496301352978}",0.00000,0.04297,33.39,1.24e-04,248923
3800,1.75201,"{""ntp"": 1.73788583278656, ""jepa_pooled"": 0.014120240695774555}",0.00000,0.04297,36.76,1.06e-04,248566
4000,1.74326,"{""ntp"": 1.7292662858963013, ""jepa_pooled"": 0.013997501693665981}",0.00000,0.04688,30.31,1.00e-04,249037
