step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.76055,"{""ntp"": 1.262027382850647, ""mtp"": 1.4985243082046509}",0.00000,0.01176,24.52,1.00e-03,383858
400,2.33266,"{""ntp"": 0.9307451844215393, ""mtp"": 1.4019192457199097}",0.00000,0.00000,25.57,9.94e-04,393540
600,1.82694,"{""ntp"": 0.4822879433631897, ""mtp"": 1.344649076461792}",0.00000,0.02353,26.88,9.76e-04,397210
800,1.54365,"{""ntp"": 0.2726184129714966, ""mtp"": 1.2710294723510742}",0.04688,0.43137,40.27,9.46e-04,398997
1000,1.29473,"{""ntp"": 0.11855170130729675, ""mtp"": 1.1761770248413086}",0.20703,0.56863,34.31,9.05e-04,400087
1200,1.15987,"{""ntp"": 0.09980234503746033, ""mtp"": 1.0600662231445312}",0.19531,0.50980,35.80,8.55e-04,400792
1400,1.05052,"{""ntp"": 0.08404997736215591, ""mtp"": 0.9664691090583801}",0.27734,0.58039,38.24,7.96e-04,401321
1600,1.02007,"{""ntp"": 0.0805886834859848, ""mtp"": 0.9394843578338623}",0.23047,0.60000,33.87,7.31e-04,401653
1800,0.92989,"{""ntp"": 0.08241807669401169, ""mtp"": 0.8474670648574829}",0.29688,0.54902,36.42,6.60e-04,401860
2000,0.86553,"{""ntp"": 0.07441530376672745, ""mtp"": 0.7911102175712585}",0.30469,0.64314,37.04,5.87e-04,401914
2200,0.83728,"{""ntp"": 0.0843893513083458, ""mtp"": 0.7528918981552124}",0.32031,0.61176,36.02,5.13e-04,402050
2400,0.78204,"{""ntp"": 0.0650065690279007, ""mtp"": 0.7170342206954956}",0.31641,0.61961,37.49,4.40e-04,402093
2600,0.73687,"{""ntp"": 0.06455563008785248, ""mtp"": 0.6723116040229797}",0.33984,0.60000,35.45,3.69e-04,402322
2800,0.70854,"{""ntp"": 0.06647813320159912, ""mtp"": 0.6420654654502869}",0.39062,0.63529,33.95,3.04e-04,402418
3000,0.67786,"{""ntp"": 0.05206706374883652, ""mtp"": 0.6257962584495544}",0.41406,0.64314,30.67,2.45e-04,402425
3200,0.65762,"{""ntp"": 0.05939718335866928, ""mtp"": 0.598221480846405}",0.39062,0.64314,31.16,1.95e-04,402563
3400,0.61079,"{""ntp"": 0.04975441098213196, ""mtp"": 0.561034619808197}",0.40234,0.66275,26.78,1.54e-04,402623
3600,0.62127,"{""ntp"": 0.05511811748147011, ""mtp"": 0.5661526918411255}",0.42578,0.63529,27.51,1.24e-04,402648
3800,0.58534,"{""ntp"": 0.047094229608774185, ""mtp"": 0.5382466316223145}",0.48047,0.70196,26.91,1.06e-04,402748
4000,0.61158,"{""ntp"": 0.055168867111206055, ""mtp"": 0.5564061999320984}",0.44922,0.65490,26.72,1.00e-04,402847
