step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,3.29965,"{""ntp"": 1.345293402671814, ""jepa_pooled"": 1.9543564319610596}",0.00000,0.00000,65.96,1.00e-03,343640
400,2.16937,"{""ntp"": 0.9823552966117859, ""jepa_pooled"": 1.187014102935791}",0.00000,0.01961,79.70,9.94e-04,350198
600,1.52875,"{""ntp"": 0.7228497862815857, ""jepa_pooled"": 0.8059040307998657}",0.00000,0.40784,88.10,9.76e-04,352501
800,1.22435,"{""ntp"": 0.5770467519760132, ""jepa_pooled"": 0.6473039388656616}",0.00000,0.47059,94.65,9.46e-04,353530
1000,0.85840,"{""ntp"": 0.2826492190361023, ""jepa_pooled"": 0.5757527351379395}",0.03516,0.52157,90.39,9.05e-04,354084
1200,0.78329,"{""ntp"": 0.22607029974460602, ""jepa_pooled"": 0.5572159886360168}",0.05859,0.49412,94.66,8.55e-04,354583
1400,0.72029,"{""ntp"": 0.18236340582370758, ""jepa_pooled"": 0.5379238128662109}",0.09766,0.47843,97.77,7.96e-04,354881
1600,0.69936,"{""ntp"": 0.17116916179656982, ""jepa_pooled"": 0.5281910300254822}",0.06641,0.48627,94.62,7.31e-04,355063
1800,0.66013,"{""ntp"": 0.15039697289466858, ""jepa_pooled"": 0.5097315311431885}",0.12891,0.52549,92.07,6.60e-04,355259
2000,0.61561,"{""ntp"": 0.10790297389030457, ""jepa_pooled"": 0.5077049732208252}",0.15234,0.54510,89.94,5.87e-04,355354
2200,0.60174,"{""ntp"": 0.10820045322179794, ""jepa_pooled"": 0.4935365319252014}",0.21484,0.58824,86.54,5.13e-04,355409
2400,0.57746,"{""ntp"": 0.09930277615785599, ""jepa_pooled"": 0.4781615138053894}",0.23438,0.53725,86.11,4.40e-04,355478
2600,0.57686,"{""ntp"": 0.09163270890712738, ""jepa_pooled"": 0.4852311611175537}",0.22656,0.52941,84.30,3.69e-04,355511
2800,0.54929,"{""ntp"": 0.09420227259397507, ""jepa_pooled"": 0.45508384704589844}",0.23438,0.57255,83.07,3.04e-04,355566
3000,0.54511,"{""ntp"": 0.07412822544574738, ""jepa_pooled"": 0.47098422050476074}",0.26562,0.57647,82.84,2.45e-04,355624
3200,0.57069,"{""ntp"": 0.08164684474468231, ""jepa_pooled"": 0.48903927206993103}",0.27734,0.62353,80.50,1.95e-04,355669
3400,0.54414,"{""ntp"": 0.06709923595190048, ""jepa_pooled"": 0.47704488039016724}",0.26562,0.61569,78.78,1.54e-04,355710
3600,0.54410,"{""ntp"": 0.07563205808401108, ""jepa_pooled"": 0.46846306324005127}",0.27734,0.60392,77.53,1.24e-04,355775
3800,0.53238,"{""ntp"": 0.06052953749895096, ""jepa_pooled"": 0.471855103969574}",0.32812,0.60392,77.26,1.06e-04,355819
4000,0.54584,"{""ntp"": 0.07030634582042694, ""jepa_pooled"": 0.4755386412143707}",0.30078,0.61569,76.26,1.00e-04,355848
