step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,1.06582,"{""ntp"": 0.8436011075973511, ""jepa_pertoken"": 0.22221793234348297}",0.00391,0.33333,24.68,1.00e-03,275112
400,0.34862,"{""ntp"": 0.18069787323474884, ""jepa_pertoken"": 0.16791841387748718}",0.25781,0.48235,29.02,9.94e-04,287381
600,0.28151,"{""ntp"": 0.12528811395168304, ""jepa_pertoken"": 0.15621912479400635}",0.35156,0.58039,30.81,9.76e-04,291396
800,0.28991,"{""ntp"": 0.13458310067653656, ""jepa_pertoken"": 0.1553296148777008}",0.35156,0.54510,30.44,9.46e-04,293218
1000,0.26856,"{""ntp"": 0.11593717336654663, ""jepa_pertoken"": 0.15261858701705933}",0.35547,0.55686,30.84,9.05e-04,294228
1200,0.25558,"{""ntp"": 0.10221061110496521, ""jepa_pertoken"": 0.15336492657661438}",0.36328,0.54118,31.90,8.55e-04,297421
1400,0.24718,"{""ntp"": 0.09372072666883469, ""jepa_pertoken"": 0.15345749258995056}",0.40625,0.56078,32.43,7.96e-04,304109
1600,0.24505,"{""ntp"": 0.08967918157577515, ""jepa_pertoken"": 0.1553753912448883}",0.41016,0.58824,32.96,7.31e-04,310829
1800,0.22918,"{""ntp"": 0.08120744675397873, ""jepa_pertoken"": 0.14797163009643555}",0.41016,0.58824,34.24,6.60e-04,316272
2000,0.23431,"{""ntp"": 0.08425429463386536, ""jepa_pertoken"": 0.15005990862846375}",0.39062,0.55294,32.92,5.87e-04,320722
2200,0.23348,"{""ntp"": 0.08452899008989334, ""jepa_pertoken"": 0.14895257353782654}",0.46484,0.60000,34.58,5.13e-04,321650
2400,0.21822,"{""ntp"": 0.0717652440071106, ""jepa_pertoken"": 0.14645293354988098}",0.47266,0.62745,34.44,4.40e-04,324738
2600,0.21181,"{""ntp"": 0.06890494376420975, ""jepa_pertoken"": 0.14290578663349152}",0.47656,0.57255,35.21,3.69e-04,327672
2800,0.21351,"{""ntp"": 0.06990410387516022, ""jepa_pertoken"": 0.14361080527305603}",0.57422,0.68235,35.92,3.04e-04,330251
3000,0.21565,"{""ntp"": 0.07335610687732697, ""jepa_pertoken"": 0.14229577779769897}",0.57422,0.67451,35.28,2.45e-04,331756
3200,0.20991,"{""ntp"": 0.06868574768304825, ""jepa_pertoken"": 0.141227588057518}",0.57422,0.68235,34.98,1.95e-04,332763
3400,0.20493,"{""ntp"": 0.06265482306480408, ""jepa_pertoken"": 0.14227890968322754}",0.57812,0.70588,35.66,1.54e-04,334624
3600,0.19562,"{""ntp"": 0.05310129374265671, ""jepa_pertoken"": 0.14252234995365143}",0.60938,0.70196,35.63,1.24e-04,336294
3800,0.20053,"{""ntp"": 0.05766947567462921, ""jepa_pertoken"": 0.142862468957901}",0.63281,0.73725,35.75,1.06e-04,337818
4000,0.19022,"{""ntp"": 0.049883801490068436, ""jepa_pertoken"": 0.1403360366821289}",0.64844,0.72941,34.64,1.00e-04,339199
