step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
200,2.21161,"{""ntp"": 2.2116053104400635}",0.00000,0.02344,12.86,1.00e-03,216921
400,2.10161,"{""ntp"": 2.101611375808716}",0.00000,0.07422,10.36,9.94e-04,226953
600,2.02208,"{""ntp"": 2.022080659866333}",0.00000,0.05078,15.93,9.76e-04,225808
800,2.00193,"{""ntp"": 2.0019302368164062}",0.00000,0.05859,16.35,9.46e-04,228513
1000,1.95888,"{""ntp"": 1.958884596824646}",0.00000,0.04297,8.19,9.05e-04,231622
1200,1.93161,"{""ntp"": 1.9316065311431885}",0.00000,0.05859,13.73,8.55e-04,230996
1400,1.91861,"{""ntp"": 1.9186064004898071}",0.00000,0.06641,12.31,7.96e-04,231319
1600,1.87107,"{""ntp"": 1.8710676431655884}",0.00000,0.05469,7.73,7.31e-04,233937
1800,1.83213,"{""ntp"": 1.8321306705474854}",0.00000,0.04688,4.58,6.60e-04,235754
2000,1.83325,"{""ntp"": 1.8332500457763672}",0.00000,0.05859,3.46,5.87e-04,240556
2200,1.81384,"{""ntp"": 1.813840627670288}",0.00000,0.05469,3.72,5.13e-04,242271
2400,1.80805,"{""ntp"": 1.8080500364303589}",0.00000,0.03516,3.64,4.40e-04,246458
2600,1.82153,"{""ntp"": 1.821531057357788}",0.00000,0.03516,3.66,3.69e-04,247154
2800,1.77915,"{""ntp"": 1.779145359992981}",0.00000,0.04688,3.57,3.04e-04,247264
3000,1.78265,"{""ntp"": 1.7826545238494873}",0.00000,0.05469,3.51,2.45e-04,247597
3200,1.76455,"{""ntp"": 1.764546275138855}",0.00000,0.05469,4.12,1.95e-04,248348
3400,1.75878,"{""ntp"": 1.7587769031524658}",0.00000,0.03516,3.81,1.54e-04,248889
3600,1.75012,"{""ntp"": 1.7501171827316284}",0.00000,0.05859,3.96,1.24e-04,248997
3800,1.76486,"{""ntp"": 1.7648556232452393}",0.00000,0.06250,3.98,1.06e-04,249216
4000,1.76527,"{""ntp"": 1.7652729749679565}",0.00000,0.07812,4.27,1.00e-04,249578
