step,loss,loss_parts,path_acc,decision_acc,erank_last,lr,tok_per_s
400,2.13736,"{""ntp"": 2.137362241744995}",0.00000,0.02734,5.55,9.99e-04,278922
800,1.96791,"{""ntp"": 1.9679096937179565}",0.00000,0.07031,3.38,9.94e-04,265623
1200,1.91105,"{""ntp"": 1.9110534191131592}",0.00000,0.06641,2.27,9.84e-04,261469
1600,1.86878,"{""ntp"": 1.8687770366668701}",0.00000,0.04297,1.70,9.69e-04,259402
2000,1.85770,"{""ntp"": 1.8577033281326294}",0.00000,0.05469,1.52,9.49e-04,259599
2400,1.84248,"{""ntp"": 1.8424831628799438}",0.00000,0.03906,1.37,9.25e-04,259812
2800,1.80013,"{""ntp"": 1.8001285791397095}",0.00000,0.02734,1.45,8.96e-04,260683
3200,1.77758,"{""ntp"": 1.7775770425796509}",0.00000,0.03125,1.28,8.64e-04,260653
3600,1.77633,"{""ntp"": 1.7763309478759766}",0.00000,0.05859,1.29,8.28e-04,259944
4000,1.77173,"{""ntp"": 1.7717252969741821}",0.00000,0.06250,1.27,7.89e-04,259361
4400,1.75743,"{""ntp"": 1.7574278116226196}",0.00000,0.07812,1.21,7.47e-04,258966
4800,1.73644,"{""ntp"": 1.7364383935928345}",0.00000,0.05469,1.15,7.03e-04,258633
5200,1.72073,"{""ntp"": 1.7207270860671997}",0.00000,0.04297,1.13,6.57e-04,259388
5600,1.74983,"{""ntp"": 1.7498300075531006}",0.00000,0.08203,1.14,6.10e-04,262907
6000,1.71977,"{""ntp"": 1.7197723388671875}",0.00000,0.06250,1.12,5.62e-04,267082
6400,1.72717,"{""ntp"": 1.7271701097488403}",0.00000,0.05859,1.12,5.14e-04,270509
6800,1.71459,"{""ntp"": 1.7145907878875732}",0.00000,0.07422,1.13,4.67e-04,273593
7200,1.70831,"{""ntp"": 1.7083094120025635}",0.00000,0.08984,1.09,4.20e-04,276641
7600,1.68896,"{""ntp"": 1.6889578104019165}",0.00000,0.07031,1.10,3.75e-04,275370
8000,1.69103,"{""ntp"": 1.6910321712493896}",0.00000,0.08984,1.11,3.32e-04,274242
8400,1.66232,"{""ntp"": 1.6623200178146362}",0.00000,0.07812,1.11,2.91e-04,273210
8800,1.64401,"{""ntp"": 1.6440078020095825}",0.00000,0.08984,1.11,2.54e-04,272290
9200,1.62593,"{""ntp"": 1.6259336471557617}",0.00000,0.09375,1.11,2.19e-04,271453
9600,1.64657,"{""ntp"": 1.6465672254562378}",0.00000,0.08203,1.11,1.89e-04,270701
10000,1.62761,"{""ntp"": 1.6276098489761353}",0.00000,0.08594,1.15,1.62e-04,270040
10400,1.63233,"{""ntp"": 1.6323258876800537}",0.00000,0.06641,1.14,1.40e-04,269445
10800,1.59867,"{""ntp"": 1.5986720323562622}",0.00000,0.08984,1.13,1.23e-04,268851
11200,1.59846,"{""ntp"": 1.5984611511230469}",0.00000,0.10156,1.15,1.10e-04,268300
11600,1.58579,"{""ntp"": 1.585785150527954}",0.00000,0.11328,1.14,1.03e-04,267945
12000,1.57402,"{""ntp"": 1.5740197896957397}",0.00000,0.13281,1.14,1.00e-04,267468
